"","x","y","z"
"GBIR4720-13",-0.176170847658165,0.0878537847136981,-0.149683785836312
"GBIR4721-13",-0.17914605584457,0.0852072139598429,-0.152667204673352
"GBIR4722-13",-0.17331486583611,0.083035624497332,-0.154853188933459
"GBIR4723-13",-0.17914605584457,0.085207213959843,-0.152667204673352
"GBIR520-07",-0.215418237139474,0.10428582544634,-0.150156883216029
"GBIR521-07",-0.204157618510696,0.139287886983019,-0.12730966609948
"GBIR525-07",-0.135599801293764,0.0877445612081406,-0.132261999651786
"BBIND322-08",-0.229138015361406,0.0518534845233943,-0.177788793614724
"BBIND349-08",-0.178827333658562,-0.0202469480159984,-0.0534158727520563
"BBIND531-08",-0.242318794384187,0.0786540642910449,-0.175929415350764
"BON039-06",-0.239877765262374,0.110122523495463,-0.148916969616039
"BON040-06",-0.24226842964712,0.10805136521161,-0.154320342876756
"BON276-07",-0.209858128909851,0.0986062757213674,-0.139306904695129
"BROMB357-06",-0.17585708426354,-0.0305031080509172,-0.120243207912183
"BROMB637-07",0.161726258047255,-0.0917548054676503,0.0435357154075793
"BSBNA481-06",-0.165637559341186,-0.0564906175893666,-0.150881519550231
"BSBNA482-06",-0.165637559341186,-0.0564906175893668,-0.150881519550231
"BSBNA483-06",-0.165637559341186,-0.0564906175893667,-0.150881519550231
"CDANS017-05",-0.321089580224659,-0.0801600338780095,0.163090427775152
"GBIR1412-09",-0.211004678273077,0.0944368874346753,-0.139784533413046
"NLAVE434-11",-0.211004678273077,0.0944368874346753,-0.139784533413046
"ROMC275-07",-0.208443736816106,0.096936975463902,-0.149820587226053
"ROMC276-07",-0.211004678273077,0.0944368874346754,-0.139784533413046
"TZBNA612-03",-0.173400031447439,-0.0238456462950409,-0.11526533677268
"KAARG136-07",0.132445261709057,0.153458254828904,0.11337881094743
"KAARG624-07",0.131479229624607,0.15884953971952,0.118642527990051
"KPARG140-08",0.132445261709057,0.153458254828904,0.11337881094743
"BABNA060-06",-0.261187240426713,0.0749701331399518,-0.120047687089394
"BABNA061-06",-0.25891237483056,0.0740290836161861,-0.120620401597408
"BBIND034-08",-0.187750413931819,0.0817527575061432,-0.0379654809980144
"BBIND040-08",-0.187750413931819,0.0817527575061432,-0.0379654809980144
"BBIND087-08",-0.187750413931819,0.0817527575061434,-0.0379654809980145
"BBIND252-08",-0.187750413931819,0.0817527575061434,-0.0379654809980144
"BBIND281-08",-0.187750413931819,0.0817527575061433,-0.0379654809980146
"BBIND365-08",-0.187750413931819,0.0817527575061433,-0.0379654809980145
"BBIND366-08",-0.187750413931819,0.0817527575061432,-0.0379654809980145
"BBIND551-08",-0.194842977576317,0.0890823738063395,-0.0466312602857266
"BBIND565-08",-0.196922612879176,0.0866865178120694,-0.0404170462936337
"BBIND572-08",-0.196922612879176,0.0866865178120694,-0.0404170462936337
"BBIND658-08",-0.196922612879176,0.0866865178120695,-0.0404170462936337
"BBIND857-08",-0.187750413931819,0.0817527575061433,-0.0379654809980144
"BJNSM236-10",-0.213235296508248,0.131803472712844,-0.159743577212767
"BJNSM643-10",-0.157976498315537,0.191426421438732,-0.198063386991862
"BON474-07",-0.205531977274632,0.0838182222787579,-0.124744260122615
"BON475-07",-0.195526228592902,0.0839701028445807,-0.121691920600077
"BSBNA466-06",-0.261187240426713,0.0749701331399519,-0.120047687089394
"BSBNA467-06",-0.258724031027793,0.070637410065544,-0.121080582335889
"BSBNA468-06",-0.261187240426713,0.0749701331399517,-0.120047687089394
"GBIR10471-19",-0.00736858810498033,-0.00815223190639322,-0.0365268654879707
"GBIR12359-19",0.139747390994431,0.0180027106528992,0.029904099698301
"GBIR12378-19",-0.00736858810498022,-0.00815223190639341,-0.0365268654879709
"GBIR5120-13",-0.260309565795961,0.0764849028857589,-0.124114384923724
"GBIR5121-13",-0.270163655254737,0.0719215721840494,-0.115360802273208
"GBIR5122-13",-0.203781202909277,0.0771196375368543,-0.150260865711681
"GBIR5123-13",-0.203751026192089,0.105121958530079,-0.142422153159413
"GBIR530-07",-0.216589060234603,0.126818664523372,-0.152828042632881
"GBIR531-07",-0.221868825150879,0.0964964819928958,-0.175829815280086
"GBIR714-08",-0.255704639540667,0.0839811534597428,-0.169977087662175
"GBIR727-08",-0.261217909159104,0.0863552794106144,-0.128131621626883
"GBIR729-08",-0.269376029939065,0.0745967285525103,-0.117805660768328
"GBIR9212-19",-0.00125106570146161,0.0300281800069807,-0.0298008842023859
"GBMIN133920-17",-0.0019175614235607,-0.00182534232631977,-0.0344218616625826
"GBMNA18676-19",0.106013415027057,-0.0147477922576587,-0.0572584647449547
"GBMTG5944-16",-0.00191756142356068,-0.00182534232631962,-0.0344218616625827
"KBARG340-07",0.093800462073299,0.0142645396899139,0.0445224053311366
"KBNA220-04",-0.257542768170147,0.0755658691514054,-0.111860372466898
"KBNA367-04",-0.2566087257355,0.0731476958384438,-0.12137495381584
"KBPBR017-06",-0.197434943199817,0.112061498734577,-0.12321011844296
"KBPBR029-06",-0.195526228592902,0.0839701028445806,-0.121691920600077
"KBPBR043-06",-0.189269816308272,0.0794409835090698,-0.111355728611597
"KBPBR044-06",-0.195526228592902,0.0839701028445808,-0.121691920600077
"KBPBR047-06",-0.190408953047843,0.0859397207859444,-0.122424637630156
"KBPBR069-07",-0.19486208031393,0.159799698682498,-0.203050028178016
"KBPBR070-07",-0.195071586276051,0.116673867309551,-0.150421560448458
"KBPBR141-07",-0.189681957040233,0.161581067345581,-0.208963727361798
"KBPBR161-07",-0.21613927833876,0.142963504891451,-0.119450684907664
"KBPBR193-07",-0.195071586276051,0.116673867309551,-0.150421560448458
"KBPBR196-07",-0.21613927833876,0.142963504891451,-0.119450684907664
"KBPBR216-07",-0.195071586276051,0.116673867309551,-0.150421560448458
"KBPBR225-07",-0.195328717934758,0.156857719619561,-0.197117361903964
"KBPBR265-07",-0.208681688116622,0.111345835351787,-0.156480949031326
"KBPBR379-07",-0.219968577040572,0.126445225108923,-0.162399489128763
"KBPBR383-07",-0.204146899174936,0.111907919039217,-0.154641170190587
"KBPBR403-07",-0.197803837727642,0.156150936127402,-0.208398185591397
"KBPBR456-07",-0.163389749826459,-0.0022574384354811,0.0497515419824536
"KBPBR502-07",-0.202394014232904,0.148165090448296,-0.208537056322536
"KBPBR525-07",-0.200813988985089,0.14828451957164,-0.122632146351083
"KBPBU491-06",-0.00736858810498033,-0.00815223190639336,-0.0365268654879708
"KBPBU492-06",-0.00191756142356066,-0.00182534232631964,-0.0344218616625828
"KBPBU493-06",-0.00736858810498029,-0.00815223190639329,-0.0365268654879709
"KBPBU494-06",-0.00738138062734101,-0.00469148244631683,-0.0330024763739298
"KBPBU495-06",-0.00191756142356085,-0.00182534232631971,-0.0344218616625825
"KBPZM183-07",-0.203000486013968,0.160389945379315,-0.21759179585893
"KBPZM222-07",-0.203000486013968,0.160389945379315,-0.21759179585893
"KBPZM228-07",-0.203000486013967,0.160389945379316,-0.21759179585893
"KBPZM237-07",-0.189269816308272,0.0794409835090696,-0.111355728611596
"KBPZM238-07",-0.195526228592902,0.0839701028445808,-0.121691920600077
"KPARG238-08",0.093800462073299,0.0142645396899138,0.0445224053311366
"KPARG239-08",0.0938004620732991,0.0142645396899137,0.0445224053311363
"MNCN791-09",0.108314943579792,0.0388561073679118,0.0156876033176215
"NLAVE218-11",-0.195526228592902,0.0839701028445807,-0.121691920600077
"SWEBI007-11",-0.00736858810498031,-0.00815223190639327,-0.0365268654879708
"TZBNA315-03",-0.261187240426713,0.0749701331399518,-0.120047687089394
"BOI006-08",-0.20622743641354,-0.0134846942682258,0.144057493177346
"ACOI011-17",0.202407357769778,-0.063723560594494,0.0692374257743389
"ACOI012-17",0.202913384968624,-0.0664650517804447,0.0598837665150887
"ACOI013-17",0.202913384968624,-0.0664650517804447,0.0598837665150886
"ACOI014-17",0.202913384968624,-0.0664650517804448,0.0598837665150887
"ACOI015-17",0.202407357769778,-0.0637235605944939,0.069237425774339
"ACOI016-17",0.202913384968624,-0.0664650517804446,0.0598837665150886
"ACOI017-17",0.202913384968624,-0.0664650517804447,0.0598837665150888
"BON164-07",0.196301405881785,-0.048943843218502,0.0658551371120915
"BON240-07",-0.232367720054179,0.104951780271854,-0.143700908727853
"BON241-07",-0.232367720054179,0.104951780271854,-0.143700908727853
"BROM571-07",0.206815358768291,-0.0659521372481971,0.059277200747283
"BROM574-07",0.196301405881785,-0.0489438432185021,0.0658551371120914
"BROM616-07",0.202913384968624,-0.0664650517804447,0.0598837665150888
"BROM848-07",0.209143485168364,-0.0455829889860889,0.0715740503897995
"GBIR0212-06",0.201637310340085,-0.0450780239586941,0.0657278378697438
"GBIR5872-15",0.195415248398912,-0.0486173015249475,0.0617599792524924
"GBMNA11113-19",0.203797063066048,-0.0681777154332994,0.0615917478175541
"GBMNA11410-19",-0.294177980095221,-0.0776178458577072,0.0911588075911348
"GBMTG3628-16",-0.294177980095221,-0.0776178458577072,0.0911588075911349
"GBMTG4453-16",0.203797063066048,-0.0681777154332994,0.0615917478175541
"KAARG003-07",0.203797063066048,-0.0681777154332995,0.0615917478175541
"KBAR562-06",-0.371697470924986,-0.153827462330101,0.124028728427954
"KBPBK065-08",-0.280613503706647,-0.0567552680306053,0.0871690964107461
"KBPBK114-08",-0.294177980095221,-0.0776178458577073,0.0911588075911349
"KBPBK115-08",-0.297210454714539,-0.078138696407734,0.0931876732958597
"KBPBK192-08",-0.277741451440483,-0.0606521201423103,0.0952060385419431
"KBPBU715-06",-0.239150081735856,0.101403954382844,-0.141496002319695
"KBPBU716-06",-0.239525376244464,0.105414444073997,-0.142433031296185
"KBPBU717-06",-0.239404660022783,0.102004153875815,-0.142784944216558
"KBPBU718-06",-0.239404660022783,0.102004153875815,-0.142784944216558
"KBPBU719-06",-0.239404660022783,0.102004153875815,-0.142784944216558
"KBPBU720-06",-0.24661559236714,0.0729180941773213,-0.16722833805308
"KBPBU721-06",-0.250780191941834,0.0720460674127259,-0.166543883543266
"NLAVE017-11",0.196301405881785,-0.048943843218502,0.0658551371120915
"NLAVE460-11",-0.239404660022783,0.102004153875815,-0.142784944216558
"NLAVE471-11",0.201637310340085,-0.0450780239586941,0.0657278378697438
"NLAVE481-11",-0.239404660022783,0.102004153875815,-0.142784944216558
"NZCOI170-08",0.214990703321596,-0.0446096628594534,0.0705817188324645
"NZCOI172-08",0.206815358768291,-0.0659521372481968,0.059277200747283
"NZCOI173-08",0.201741636984925,-0.0676966691780674,0.0603443004252343
"NZCOI175-08",0.207094615522336,-0.0576466971406766,0.0690110345614474
"NZCOI176-08",0.202407357769778,-0.063723560594494,0.069237425774339
"NZCOI179-08",0.206815358768291,-0.0659521372481969,0.059277200747283
"NZCOI245-08",0.224637168509243,-0.032148671875242,0.0547652597754066
"NZCOI246-08",0.202913384968624,-0.0664650517804446,0.0598837665150887
"NZCOI247-08",0.202913384968624,-0.0664650517804448,0.0598837665150888
"NZCOI249-08",0.202913384968624,-0.0664650517804446,0.0598837665150887
"GBMNA18677-19",0.0292900337095836,-0.0227404450181046,0.0407917583924618
"BOI157-08",-0.190302852896131,0.0988831183536075,-0.221122297557867
"BOI158-08",-0.190302852896131,0.0988831183536077,-0.221122297557867
"BOI159-08",-0.174157504374744,0.101077038793835,-0.209412626351003
"GBIR5115-13",-0.239516651386538,0.11260879147772,-0.109779083741261
"GBIR5118-13",-0.238961820219794,0.0829641738472078,-0.169664291405691
"GBIR724-08",-0.23792832192739,0.117393641756875,-0.116245272956313
"KBPBR234-07",-0.146679582669172,0.122068039991517,0.0051966172488499
"MNCN350-08",-0.211449818641728,-0.00871728537991778,-0.0399268114552067
"BOI110-08",-0.31538221029606,-0.223603156915791,0.140443897960461
"BOI112-08",-0.304501511689164,-0.209975758412725,0.120055030384531
"BON099-06",-0.316140667228888,-0.218482695544055,0.13118057410928
"BON272-07",-0.316140667228888,-0.218482695544054,0.13118057410928
"KBPBR091-07",-0.303171093289494,-0.198765670309888,0.132911555534698
"NLAVE465-11",-0.306980040371146,-0.212388464411948,0.120298676635081
"BJNSM133-10",-0.22854205208769,0.0956289662479269,-0.158295485321589
"BJNSM163-10",-0.336749956516911,-0.198404123268049,0.0788713426223302
"BJNSM219-10",-0.215534445899261,0.109308945456566,-0.152177530643729
"BJNSM315-10",-0.230213248806174,0.0980996697016864,-0.152211569825166
"BJNSM447-10",-0.216433486594946,0.107145363887136,-0.158875247204384
"BJNSM469-10",-0.224013896331093,0.106362162475148,-0.159146302122081
"BJNSM489-10",-0.221324119592496,0.101684682506024,-0.159400998987083
"BJNSM519-10",-0.229015011778965,0.0945428586621272,-0.158518540451684
"BJNSM531-10",-0.222810521151829,0.0978003853712346,-0.157879762161773
"BOI075-08",-0.205405113775016,0.0913911938285266,-0.178483830710128
"BOI137-08",-0.214539610980312,0.0935825767895881,-0.17490860518919
"BON093-06",0.216441174172571,-0.0266872341795907,0.0439197854074394
"BON307-07",0.216441174172571,-0.0266872341795907,0.0439197854074394
"BROM184-06",0.208818251621855,-0.0571387437318632,0.0558788754232136
"BROM185-06",0.20669591264027,-0.0619782693583157,0.0542113147357499
"BROM192-06",0.222727913981724,-0.00388046840704927,0.0464161023216093
"BROM269-06",0.215329154601345,-0.0274094449774705,0.0385949799884129
"BROM658-07",0.206405898838974,-0.0592493104234242,0.0577963411759652
"BROMB428-06",-0.113274900675799,0.136869011114491,-0.0201821860128673
"CMCPB049-10",-0.20386212782532,0.090078319705362,-0.0913972735583187
"GBIR11103-19",-0.33463872801423,-0.192997667866568,0.0788652358145273
"GBIR3485-13",-0.133227948138273,0.0458872526638304,0.109944319457271
"GBIR5114-13",-0.284181952480592,0.078997780013806,-0.187708495060576
"GBIR5724-15",0.208818251621855,-0.0571387437318631,0.0558788754232135
"GBIR721-08",-0.286215723306383,0.0916707932035215,-0.193547773360452
"GBMNA11429-19",-0.33463872801423,-0.192997667866568,0.0788652358145272
"KAARG138-07",-0.353479061003766,-0.121763285445048,0.127625275018603
"KAARG597-07",-0.284635097024904,0.0355624265893672,0.0435969964786562
"KBAR241-06",-0.354335200002758,-0.121415229846535,0.12334736201946
"KBAR242-06",-0.355004387571694,-0.125850012115819,0.124747221847113
"KBAR334-06",-0.353479061003765,-0.121763285445048,0.127625275018603
"KBAR766-06",-0.355004387571694,-0.125850012115819,0.124747221847113
"KBAR792-06",-0.350119262651207,-0.145970293103514,0.148143812570358
"KBAR819-06",-0.280376654473459,0.0404873360744504,0.0454255271484803
"KBAR856-06",-0.371697470924986,-0.153827462330101,0.124028728427954
"KBARG027-07",-0.347180520136329,-0.109958220534427,0.13236096273457
"KBARG090-07",-0.350119262651206,-0.145970293103514,0.148143812570358
"KBARG312-07",-0.284635097024904,0.0355624265893671,0.0435969964786563
"KBPBR162-07",-0.324473100491318,-0.180453294432571,0.0830530860192329
"KBPBR184-07",-0.336749956516912,-0.198404123268049,0.0788713426223302
"KBPBR370-07",-0.336749956516912,-0.198404123268049,0.0788713426223302
"KBPBR483-07",-0.336749956516912,-0.198404123268049,0.0788713426223303
"KBPBU294-06",0.208818251621855,-0.057138743731863,0.0558788754232137
"KBPBU295-06",0.208818251621855,-0.0571387437318632,0.0558788754232135
"KBPBU299-06",0.216441174172571,-0.0266872341795908,0.0439197854074395
"KBPBU723-06",-0.225787901715692,0.102580701687493,-0.168041380833967
"KBPBU725-06",-0.228654761612213,0.0963998921653617,-0.159828635690855
"KBPBU726-06",-0.229400390978522,0.100670926710188,-0.159327686406963
"KBPZM134-07",-0.229400390978522,0.100670926710188,-0.159327686406963
"KBPZM191-07",-0.24258805710531,0.0931856668069599,-0.164203626403958
"KBPZM212-07",-0.24258805710531,0.0931856668069599,-0.164203626403958
"KFIP039-07",-0.225787901715692,0.102580701687493,-0.168041380833967
"KPARG036-08",-0.351802266431971,-0.1199937491971,0.13000029266466
"KPARG122-08",-0.350119262651207,-0.145970293103514,0.148143812570358
"KPARG259-08",-0.218870637234494,0.0242772558086817,0.0882300066352404
"KPARG270-08",-0.218870637234494,0.0242772558086818,0.0882300066352404
"KPARG271-08",-0.218870637234494,0.0242772558086817,0.0882300066352403
"KPARG479-08",-0.371563729977972,-0.159337833129586,0.123720078074694
"KPARG498-08",-0.366560292246961,-0.153231040417339,0.125214229942155
"LBARG214-10",-0.178668717443006,-0.0308230160894994,0.117121799910302
"LBARG335-10",-0.178535638030871,-0.0308752695408657,0.116943241871283
"LBARG557-11",-0.353479061003765,-0.121763285445048,0.127625275018603
"LGEMA104-07",-0.286493393420272,0.0384397176186837,0.0520604224256755
"LGEMA111-07",-0.338048230087804,-0.153045746169577,0.133848683914636
"NLAVE035-11",0.21306016143857,-0.0315603179847815,0.0374679629297635
"NLAVE058-11",0.215329154601345,-0.0274094449774704,0.0385949799884128
"NLAVE328-11",0.216441174172571,-0.0266872341795906,0.0439197854074395
"NLAVE329-11",0.208818251621855,-0.0571387437318632,0.0558788754232134
"NLAVE472-11",0.208818251621855,-0.0571387437318632,0.0558788754232135
"SWEBI015-11",-0.238987470293542,0.0949480059219586,-0.165213411614542
"YIO237-10",-0.229400390978522,0.100670926710188,-0.159327686406962
"YIO238-10",-0.229400390978522,0.100670926710188,-0.159327686406963
"YIO503-10",-0.229400390978522,0.100670926710188,-0.159327686406963
"YIO556-12",-0.336749956516912,-0.198404123268049,0.0788713426223301
"YIO809-19",-0.336749956516911,-0.198404123268049,0.0788713426223302
"GBMNA11422-19",-0.297522118721268,-0.0613942864426565,0.169793957960726
"GBMTG3861-16",-0.297522118721268,-0.0613942864426564,0.169793957960726
"KBAR244-06",-0.280115579356392,-0.115618704532406,0.0728333511731539
"KBAR246-06",-0.276825136478644,-0.115542158500771,0.0713215769430505
"KBAR344-06",-0.278362800555759,-0.115922758023112,0.0793520278817603
"KBNA121-04",-0.295435960081,-0.0552151042038886,0.172347093649197
"KBOL015-08",-0.255061005619795,-0.141662984089195,0.0800674272181173
"KBOL024-08",-0.255061005619795,-0.141662984089195,0.0800674272181175
"KBOL043-08",-0.280115579356392,-0.115618704532406,0.0728333511731537
