name,x,y,z
internal0,196.75015985548356,-23.507352431212354,0.0
'126',134.76822899849736,166.65746059454094,22.04379
'128',113.18290381566851,119.63369002117983,34.22984
'114',102.0956990604086,-38.62505948070216,52.06434
'112',115.63597849779686,259.08293129371737,69.68434
'32',210.54033583777147,-7.246602906062079,127.1208
'116',-10.783819619058242,-133.30701585609506,73.6821
'22',234.0653562470087,-16.242236199716768,127.1208
'15',230.39317013947942,14.300413017448644,135.91954
'94',61.86070508498657,-187.10597786514174,91.21434
'59',-128.5801517948898,-117.38083639720551,82.13934
'24',230.79565640829236,41.98679139773089,150.33742
'16',248.10533031312082,48.64882647093383,135.91954
'9',9.222228966364447,-213.03517262854956,102.54677000000001
'92',-107.85814270179824,-151.79350845596292,96.08670000000001
'61',-196.42069375831397,-76.59769255489228,134.15928
'20',237.9162547307584,91.18010877606416,187.23226
'18',265.3792699649398,19.85690954719756,209.72990000000001
'36',69.93313696078059,-199.18202971839847,113.99424
'39',-72.54406947550055,-237.25999344406378,135.82423
'63',-195.2051279598345,-38.682635989880715,180.35806
'27',219.31553059611306,104.5320596744496,193.27236
'21',252.4413486324588,94.84067079973087,214.72294
'14',99.80744654977511,-154.37777098573557,125.89784
'11',64.34319056955255,-238.44503128700094,167.7156
'40',-62.37392942821972,-253.83261338641077,135.82423
'43',-115.42072889952738,-230.37730182792245,188.81217
'103',-204.70402107874781,-11.9719116081287,182.42784
'12',73.66482065494463,-232.8141972870961,176.71944
'10',-38.9253640143263,-251.83753811742562,243.36721
'105',-187.96127484012874,7.365147941020469,189.39941
'64',-136.96247675364182,4.401702578286935,201.9517
'66',-124.41964107366775,29.677196069172094,221.47600999999997
'68',-162.4453827019198,55.74123952908507,241.98525999999998
'70',-174.63602148651384,82.23281727095421,248.56956999999997
'71',-158.6424320561713,96.25802249373973,255.47078999999997
'73',-124.42729171868321,86.71474960715462,266.71356
'74',-82.71896701813675,86.37792112481739,270.22409
'75',-75.23948562034015,99.65480664749036,272.94797
'76',-95.182682090639,99.13169761609024,277.80546
'78',-86.35223506395062,119.21262647996008,281.93878
'79',-84.27795224506697,141.81811113035548,287.01962000000003
'81',-95.57481013423279,136.9813459565078,291.84031000000004
'82',-120.96121758453961,136.3954532998221,296.70202000000006
'84',-121.24460465356027,151.1017561392759,301.34407000000004
'86',-122.07743519525481,144.8062841746374,302.03226000000006
'88',-133.3468854087368,148.77477057023805,303.94887000000006
'90',-121.94361529897928,157.9753597832126,306.19128000000006
