time,x,y,z,species
1,-0.0593389292942282,-0.8323162562674956,0.5511157238031547,Anax junius
1,0.0270485350997157,-0.7462718890767461,0.665091455608012,Anax junius
1,-0.1242988668584075,-0.889181039004991,0.440348579618148,Anax junius
1,0.1714967386660511,-0.7059819799339285,0.6871523212763516,Anax junius
1,0.2083902742263585,-0.7115946066087296,0.6709743731717556,Anax junius
1,-0.4021321112713203,-0.6069944258496293,0.6854542523552898,Anax junius
1,0.1059840741278206,-0.7655286844015833,0.6346126451542308,Anax junius
1,-0.1140406252618629,-0.7927279992523708,0.598813038427869,Anax junius
1,0.080573346156611,-0.7430919218484369,0.6643209552413076,Anax junius
1,0.0811555451148554,-0.742376852395926,0.6650491609827263,Anax junius
1,0.1787914442215721,-0.7597076353558682,0.625202309860704,Anax junius
1,0.1146016706167172,-0.8620540429543424,0.4936894612182138,Anax junius
1,-0.1058395168628751,-0.8351587496215134,0.5397294318460533,Anax junius
1,0.0758912904210136,-0.6924836654434675,0.7174307528481151,Anax junius
1,-0.3032828775431054,-0.7891845360399746,0.5340479980905685,Anax junius
1,-0.1091230930002287,-0.8441388340944079,0.5249016854114656,Anax junius
1,-0.1376528138701696,-0.8476790555552257,0.5123396545326402,Anax junius
1,-0.3845972243001685,-0.7434839354972049,0.5470983574442477,Anax junius
1,0.1440162372534532,-0.8694708443374506,0.4725248927352694,Anax junius
1,-0.3565372817861215,-0.5460642817040166,0.7580863848821189,Anax junius
1,-0.4113668057319127,-0.6635116510276187,0.6249237074175745,Anax junius
1,0.6605300551809576,-0.0591866819491899,0.7484630805073063,Anax junius
1,-0.1134382047444126,-0.8784899062659446,0.4640983282594505,Anax junius
1,-0.3843159972507393,-0.7462875474109134,0.5434667522825785,Anax junius
1,0.1062341490354147,-0.7534158027156461,0.6489059514267533,Anax junius
1,-0.1197758590314686,-0.8585610320338182,0.4985245208275103,Anax junius
1,-0.083459332621773,-0.8601749895555993,0.5031237692072924,Anax junius
1,-0.3977955598759967,-0.6793770989903611,0.6166080196610999,Anax junius
1,-0.4095219254051268,-0.6698772037755176,0.6193192427773994,Anax junius
1,0.1094508859564396,-0.7431322194622298,0.6601325684743108,Anax junius
1,-0.1186980391231222,-0.8776860443580287,0.4643037616124625,Anax junius
1,0.0752238012486644,-0.7588000007391597,0.6469651757273747,Anax junius
1,0.0016777476371117,-0.8648236044072405,0.5020730210068403,Anax junius
1,-0.0381558291474935,-0.7044088082648254,0.7087682015588705,Anax junius
1,-0.0727047383787733,-0.6310755456647564,0.7723067244827045,Anax junius
1,0.024278884154973,-0.7459560770640347,0.6655524523848029,Anax junius
1,0.1621314424895356,-0.6991146714422551,0.696385002373292,Anax junius
1,-0.0147486208793303,-0.7795684553042408,0.6261433555318764,Anax junius
1,-0.0856263108128988,-0.8636835545172409,0.4967080153903668,Anax junius
1,-0.405801228618537,-0.665541431720466,0.6264023990336869,Anax junius
1,0.2200424963182639,-0.6976363244470247,0.6818246538708265,Anax junius
1,-0.4044591847462171,-0.6679924327978883,0.6246590090594901,Anax junius
1,-0.1781846796581709,-0.8294761220765887,0.5293577078308194,Anax junius
1,0.0284867588679872,-0.7447793328425327,0.6667025198241184,Anax junius
1,0.0315082261058611,-0.7450048149559746,0.6663145333699962,Anax junius
1,0.07455920623054,-0.7606391587277032,0.6448790545337039,Anax junius
1,-0.410463341612467,-0.7153168101085395,0.5655454945169935,Anax junius
1,-0.3814644045907462,-0.7483718627835783,0.5426089411575011,Anax junius
1,0.1287097083271194,-0.7159846966750185,0.6861484716222354,Anax junius
1,0.122728607888107,-0.7139564349911938,0.689350344701816,Anax junius
1,-0.1023988932064286,-0.7712629415059359,0.6282260275806072,Anax junius
1,0.0816342470391474,-0.7432901130538571,0.6639696209516937,Anax junius
1,-0.4023727849814431,-0.6332464504341464,0.6611316623175989,Anax junius
1,0.0239177020841464,-0.7513096465851496,0.6595163064512595,Anax junius
1,-0.0741826375908985,-0.8063826842774555,0.5867230204939491,Anax junius
1,0.1147070601781113,-0.8810252892492291,0.4589517731184916,Anax junius
1,0.129669157330123,-0.7096676255845562,0.6925010980745618,Anax junius
1,-0.1021146475502727,-0.8355244997953629,0.5398809211274204,Anax junius
1,-0.4066161993200442,-0.6667773912279413,0.6245567844462047,Anax junius
1,0.2529373156440206,-0.6983737255222062,0.6695497396422697,Anax junius
1,-0.1287995108226682,-0.8626586796750098,0.4891121429623377,Anax junius
1,-0.1531840656197474,-0.8240242969054966,0.5454526561944738,Anax junius
1,-0.0025027258599765,-0.866420730928256,0.4993083750359257,Anax junius
1,-0.3210816269744415,-0.6481338050149488,0.6905281743826894,Anax junius
1,-0.0349620347914892,-0.7087414297085337,0.7046014773884186,Anax junius
1,-0.1261927608970472,-0.9166207382393564,0.3793175573668031,Anax junius
1,0.2777855373595985,-0.6387487610306092,0.7175201847444438,Anax junius
1,-0.114476082975607,-0.8567142650373942,0.5029273252747354,Anax junius
1,-0.4203806684922865,-0.6760677057657969,0.6051549807929787,Anax junius
1,0.0472937175523614,-0.7091798950591065,0.7034395359403905,Anax junius
1,0.0825905975044169,-0.7581078581034023,0.6468780941458251,Anax junius
1,-0.3849656121065409,-0.7331414697791041,0.5606291669058714,Anax junius
1,0.1345481982969601,-0.8691281847370897,0.4759337987899715,Anax junius
1,-0.1148134124358246,-0.8531608276240261,0.5088560528604607,Anax junius
1,-0.3803613841576325,-0.6138244194724138,0.6917693253542282,Anax junius
1,-0.3538407886988799,-0.5477762726305442,0.7581146690283352,Anax junius
1,-0.3089592142530931,-0.7943980268428367,0.5229493081325561,Anax junius
1,0.1652166762238909,-0.6971451982269806,0.6976331575309433,Anax junius
1,-0.1284682246445893,-0.8882081842451921,0.4411146525525153,Anax junius
1,-0.419443900343278,-0.6675957207299886,0.6151282533974728,Anax junius
1,0.1121808569073829,-0.8681761451232879,0.4834104222939272,Anax junius
1,0.1155351227785692,-0.8614618111064666,0.4945049882556367,Anax junius
1,0.0307535364628655,-0.7438667237704742,0.6676200395898914,Anax junius
1,-0.1211467254391733,-0.8548702847729037,0.5045000169748858,Anax junius
1,-0.1017399510750445,-0.831859414087024,0.5455812474325347,Anax junius
1,0.0774054948878092,-0.7659889493036542,0.6381765577846441,Anax junius
1,0.1527003220333027,-0.7028238779874184,0.6947814103598715,Anax junius
1,0.2076484510614522,-0.6847374288159025,0.6985819739660956,Anax junius
1,-0.1016173007591464,-0.8318735997559747,0.5455824760890525,Anax junius
1,0.0885994072291047,-0.7421913773862792,0.664305731099852,Anax junius
1,-0.1129410528283432,-0.8784247937835542,0.4643427616021871,Anax junius
1,-0.1042667317612574,-0.8342212000643187,0.5414826294638398,Anax junius
1,0.1851494661660287,-0.7516529944161809,0.6330382699044532,Anax junius
1,0.2505559384312816,-0.6759369917743188,0.693059091901913,Anax junius
1,-0.0880480785335618,-0.8656771488498939,0.4927987518507594,Anax junius
1,0.0849075407666432,-0.7634344470593905,0.6402800594771663,Anax junius
1,0.1733980736170654,-0.6805095033093195,0.7119269091498045,Anax junius
1,-0.359238514943344,-0.5411478462739888,0.7603332807751638,Anax junius
1,-0.8574346340714576,-0.3854918430497425,0.3408839791437232,Anax junius
1,0.2393735580997832,-0.698960634536113,0.6739097350918177,Anax junius
1,0.1500964454237155,-0.8856755905592848,0.4393743339780188,Anax junius
1,-0.1018486988990434,-0.8318826071686499,0.5455255909880503,Anax junius
1,0.074395921696558,-0.7563036048866308,0.6499770027242553,Anax junius
1,0.2002135956245274,-0.74706169328714,0.6338874841405605,Anax junius
1,0.0362753375742225,-0.7467215920356306,0.6641467939180685,Anax junius
1,-0.3135591360784894,-0.866225515201497,0.3890167412793597,Anax junius
1,0.0226381321165873,-0.7446832852997878,0.6670339718255637,Anax junius
1,0.0907725203266177,-0.7592409129299649,0.6444482800712771,Anax junius
1,0.2331301022467707,-0.7005685208501831,0.6744287234543002,Anax junius
1,0.2550422272684738,-0.6756503653947149,0.6917008356594088,Anax junius
1,0.193851071461788,-0.7425922305871955,0.6410760806368072,Anax junius
1,0.18183798570493,-0.7661187192559611,0.6164390115497068,Anax junius
1,0.0565147847559457,-0.7291737529474079,0.6819909948940539,Anax junius
1,-0.1160507006414176,-0.8536148355900198,0.5078129058435396,Anax junius
1,0.1370465606600783,-0.8347854210280269,0.533246229288406,Anax junius
1,-0.0811326067098238,-0.6400835229594354,0.7640095442887525,Anax junius
1,-0.0118389335361853,-0.7005412791769842,0.71351366898035,Anax junius
1,-0.0854310611559522,-0.8672611179334176,0.4904688441793695,Anax junius
1,0.2031107033462725,-0.7489299611360565,0.6307534823518037,Anax junius
1,-0.1144942409725518,-0.8567093766123507,0.5029315190049206,Anax junius
1,0.2187350407387352,-0.6941829871034394,0.6857586764811437,Anax junius
1,0.2032759502831929,-0.7496058250534593,0.6298968130435234,Anax junius
1,0.1723812982945342,-0.6809860639777755,0.7117181103964884,Anax junius
1,-0.0392269175425986,-0.7094478432502046,0.7036654081648034,Anax junius
1,-0.1064475718844816,-0.8329790080896001,0.5429685870489784,Anax junius
1,-0.1052517299155577,-0.8062998747450624,0.5820675092597757,Anax junius
1,0.1040162436892827,-0.7271132441646249,0.6785918885524393,Anax junius
1,-0.0898739939934305,-0.8434263969430639,0.5296740300820024,Anax junius
1,-0.4230460011874147,-0.6619600128238805,0.6187414826092928,Anax junius
1,0.0293605073747636,-0.8593519591603759,0.5105410570110108,Anax junius
1,-0.3835155622427552,-0.748577696306516,0.54087636860012,Anax junius
1,-0.0854307842826525,-0.8672621860144374,0.4904670037895619,Anax junius
1,0.2270476210322782,-0.6973071173241602,0.6798618697299128,Anax junius
1,-0.4069562979187922,-0.6807122872210433,0.6091119384895745,Anax junius
1,0.078932223224153,-0.7662261888965106,0.6377045801827217,Anax junius
1,-0.1394325910852727,-0.854741751431885,0.4999750902819067,Anax junius
1,0.1231942343313993,-0.714388946303401,0.688818999467216,Anax junius
1,-0.3849317619378705,-0.7152101853481909,0.5833540343784493,Anax junius
1,0.0617259581703981,-0.8614116083768119,0.5041427843792078,Anax junius
1,-0.1166132205623891,-0.8539975648266895,0.5070399550924483,Anax junius
1,-0.0398115011110944,-0.712570884655304,0.700469684369594,Anax junius
1,0.1037713615036814,-0.7429707107198702,0.6612306916228884,Anax junius
1,0.1230253986254643,-0.8027297124031938,0.5835150041928068,Anax junius
1,0.1586802358699558,-0.795285098782829,0.5851001575783764,Anax junius
1,-0.1018397741318383,-0.8318692918686146,0.5455475613095396,Anax junius
1,0.1228332809170865,-0.7814954849561445,0.6116999199708175,Anax junius
1,-0.1982260288724582,-0.7546854863735113,0.6254248621014613,Anax junius
1,-0.1015882170620497,-0.8319170755704869,0.545521597673642,Anax junius
1,-0.093221757086272,-0.8725576571922531,0.479533980944953,Anax junius
1,0.1678285070727798,-0.7122392451939059,0.6815782052115055,Anax junius
1,0.0774781861205697,-0.7659884515170936,0.6381683342331487,Anax junius
1,0.1318235783386551,-0.7121774250032794,0.6895113193484866,Anax junius
1,-0.0657414326646216,-0.8583830906138714,0.5087794549501594,Anax junius
1,-0.0859367414034355,-0.753405988382165,0.6519158635490105,Anax junius
1,-0.1976365617010932,-0.8453530824796366,0.4963042972019753,Anax junius
1,0.1209188037892737,-0.7354968746536331,0.6666505758378289,Anax junius
1,-0.17934972373491,-0.7221401312930285,0.6680922895620777,Anax junius
1,0.0411041509719975,-0.8622432652062693,0.5048237319890008,Anax junius
1,0.1083504722946082,-0.8763926124923895,0.4692506408331262,Anax junius
1,0.1033670587630783,-0.696735441212447,0.7098415147912716,Anax junius
1,0.1586669864290622,-0.7952716431988945,0.5851220393569617,Anax junius
1,0.2019938063621259,-0.791670301892686,0.5765905265372329,Anax junius
1,0.1145119197664054,-0.8612302549570012,0.4951459059490558,Anax junius
1,-0.3935966087348195,-0.7330496546866428,0.5547250790763323,Anax junius
1,0.0850014671450627,-0.7326316134847121,0.6752967270067094,Anax junius
1,-0.009739203114037,-0.7801973929511173,0.6254575732653522,Anax junius
1,-0.030128515766249,-0.8419026155738432,0.53878776751857,Anax junius
1,0.2693377894622729,-0.6588367089240278,0.7024182131335521,Anax junius
1,0.121611388703074,-0.7166161560707509,0.6867837760140312,Anax junius
1,0.1789250529782387,-0.7525065848019608,0.6338135887202356,Anax junius
1,-0.3047985402660164,-0.793397294684293,0.5268952292812591,Anax junius
1,-0.0642789137638614,-0.7745764838623996,0.6292054449007094,Anax junius
1,0.1110896429893634,-0.7231845396141889,0.6816620958242502,Anax junius
1,-0.104304046960995,-0.8342339070862261,0.5414558652883985,Anax junius
1,0.0321269914218613,-0.754079617945755,0.6559967882703116,Anax junius
1,-0.0402929453778665,-0.7044047203716923,0.7086539835990865,Anax junius
1,0.0873523542009074,-0.7320812110774045,0.675593566134995,Anax junius
1,-0.4124562576556577,-0.6566508996650817,0.6314185865887451,Anax junius
1,0.2127276692477952,-0.721615607237565,0.6588003143043883,Anax junius
1,-0.1017685656460643,-0.8318611997081725,0.5455731880017775,Anax junius
1,0.0883319851381953,-0.7514703868743448,0.6538269786820274,Anax junius
1,-0.1203294785498496,-0.8555038967612498,0.5036207891044987,Anax junius
1,-0.1015391197433769,-0.8319206044380145,0.5455253569479871,Anax junius
1,0.214793983606342,-0.6595791193136642,0.7202908648399823,Anax junius
1,0.0235186282485038,-0.7231045607339123,0.6903380826603183,Anax junius
1,-0.1101604865937053,-0.8275672740596702,0.5504517000599463,Anax junius
1,0.1060997255065286,-0.7537335542834976,0.6485588465163395,Anax junius
1,0.0278363375737097,-0.7446677656797642,0.6668545996452226,Anax junius
1,0.1214841847081789,-0.7157124762931261,0.6877479510286821,Anax junius
1,0.1386357474396536,-0.6940915633642218,0.7064113753320079,Anax junius
1,-0.383361514091882,-0.7425847537558132,0.5491828775577385,Anax junius
1,-0.2358038658318603,-0.7839166685367697,0.5743441421734553,Anax junius
1,0.0279184779470978,-0.8610495168009974,0.507754161190124,Anax junius
1,-0.0164838926606895,-0.8627347692128109,0.5053879690634401,Anax junius
1,-0.086419485145452,-0.8638948681798925,0.4962029114380943,Anax junius
1,0.0122481493098477,-0.7397445058218902,0.6727763736523534,Anax junius
1,0.1749417989768956,-0.6806531543040721,0.711411730650152,Anax junius
1,0.1082586698401973,-0.8568128585609817,0.5041346901463838,Anax junius
1,0.0315082261058611,-0.7450048149559746,0.6663145333699962,Anax junius
1,0.1591934299583502,-0.7400945701593457,0.6533892247954118,Anax junius
1,-0.1269030902478257,-0.8601400940096167,0.4940188502098679,Anax junius
1,-0.1149585070638827,-0.8528849805623944,0.5092855305079139,Anax junius
1,-0.1161043981566824,-0.8565177063862397,0.5028888419676159,Anax junius
1,0.1153001736916824,-0.8814163452866145,0.4580514121889107,Anax junius
1,0.1537921010585143,-0.7012504804173503,0.6961291211883346,Anax junius
1,0.2399755213118462,-0.7075227108787726,0.6646979485163622,Anax junius
1,-0.4188742191985961,-0.6206259210496171,0.6628482892880398,Anax junius
1,-0.0668088321877908,-0.6793884920558126,0.7307310427262774,Anax junius
1,-0.3991919929555431,-0.6527393103784902,0.6438766539072486,Anax junius
1,-0.1247754634504706,-0.8888549570809279,0.4408718056231109,Anax junius
1,0.103956012074433,-0.6864799335488908,0.7196794066723675,Anax junius
1,0.0809678438894934,-0.742785451083243,0.6646156648130932,Anax junius
1,-0.3617093816525462,-0.5393771867826003,0.7604199981608983,Anax junius
1,0.1990566964142656,-0.7451456574517572,0.6365016738339557,Anax junius
1,0.2032907890745276,-0.7487185777515489,0.6309463894873746,Anax junius
1,-0.0779024451975199,-0.8612263253182757,0.5022155170950285,Anax junius
1,0.1311478512704485,-0.7066492887032958,0.6953035480150165,Anax junius
1,-0.1196009535651664,-0.8585781668883615,0.4985370028883749,Anax junius
1,0.0064300246780599,-0.807789871173998,0.5894354746800834,Anax junius
1,-0.077869643156393,-0.8668002023228444,0.4925380471880036,Anax junius
1,-0.1260533020502134,-0.8596011004285677,0.4951732153340211,Anax junius
1,0.1101968285306602,-0.7433615017731062,0.6597502077782292,Anax junius
1,-0.0204215374509156,-0.7187613646313789,0.6949568774545504,Anax junius
1,0.1183121345991207,-0.7161456277934919,0.6878500407784133,Anax junius
1,0.1140596873149189,-0.6861008882311029,0.7185095398796836,Anax junius
1,-0.3921953223320208,-0.7295984332458012,0.5602400872359584,Anax junius
1,-0.3542209939973414,-0.5563030807509154,0.7517009842740502,Anax junius
1,-0.1085201745132274,-0.8349851280692967,0.5394656686265763,Anax junius
1,-0.1119625073066779,-0.8911279606632666,0.4397219060744298,Anax junius
1,-0.1600312960833958,-0.8860188571317688,0.4351557986293906,Anax junius
1,0.0832508791040313,-0.7617728828181844,0.6424728524469175,Anax junius
1,-0.2660464202000287,-0.7504462775524633,0.6050204019753391,Anax junius
1,0.2382121536805068,-0.6974901684635402,0.675842019066288,Anax junius
1,0.1262353192414775,-0.7062855572856652,0.6965811910651045,Anax junius
1,-0.4143510110542334,-0.6701467765097758,0.6158056004713591,Anax junius
1,0.1976392675626077,-0.7400918016090927,0.6428085602326118,Anax junius
1,-0.1041746606828121,-0.8361081035112197,0.5385822864841479,Anax junius
1,-0.4185531841593632,-0.6686697272144672,0.6145681637841226,Anax junius
1,0.1060919271447666,-0.753753352892503,0.6485371122750181,Anax junius
1,-0.101618489078515,-0.8318853784870315,0.545564294778249,Anax junius
1,0.1416510560857933,-0.7204689995811925,0.6788662599895912,Anax junius
1,-0.3868294731494345,-0.7347050666042578,0.5572893537552678,Anax junius
1,-0.0401908056337931,-0.7066864587296436,0.7063844195554305,Anax junius
1,-0.1042717260481476,-0.83422164253669,0.5414809860653717,Anax junius
1,0.0299945594927841,-0.8634782248227123,0.5034934772743849,Anax junius
1,-0.3117421284392643,-0.773963636307035,0.551177952235527,Anax junius
1,-0.1431357611001679,-0.8337646328327073,0.5332435568589801,Anax junius
1,0.1284016208019291,-0.8454795706329927,0.5183409297148817,Anax junius
1,-0.039625236252685,-0.7125669285657008,0.7004842703204421,Anax junius
1,-0.103927466386138,-0.8341893838350326,0.5415968552599679,Anax junius
1,-0.1128984724361664,-0.878053025306999,0.4650557167381201,Anax junius
1,0.1231243660370993,-0.6982256613040789,0.7052101221511529,Anax junius
1,0.2187310417729977,-0.6941853012541734,0.6857576094273774,Anax junius
1,0.1204409773387815,-0.7352696150035164,0.6669876792192341,Anax junius
1,0.0258914186128829,-0.7233508474958873,0.6899950622063857,Anax junius
1,0.1434098013980612,-0.7555943463127855,0.6391485059695619,Anax junius
1,-0.3033190703752066,-0.78917661755994,0.5340391444860317,Anax junius
1,0.0808127121329197,-0.742961034115976,0.6644382645084803,Anax junius
1,0.0907799236988374,-0.7603494039120932,0.6431390125188784,Anax junius
1,0.3166358058823853,-0.6366571886531756,0.7031425108535589,Anax junius
1,-0.1039688387074763,-0.8076860670625337,0.5803737568592114,Anax junius
1,0.1271792684443324,-0.7256687541595918,0.6761880603163816,Anax junius
1,-0.1529454900998183,-0.8241109315571497,0.5453887141719503,Anax junius
1,0.0798875555010752,-0.7675972234018523,0.6359343370992241,Anax junius
1,0.0860459208176437,-0.7461085464997592,0.6602409683976453,Anax junius
1,0.2673237512987141,-0.6633556016348112,0.6989258599961091,Anax junius
1,-0.1424913558884915,-0.8317246222084412,0.5365914333170861,Anax junius
1,-0.3943675691905297,-0.7311635795839819,0.5566633096052683,Anax junius
1,-0.1305979270271267,-0.8879298336366134,0.4410496479924605,Anax junius
1,-0.3025752619290819,-0.8195218330032392,0.4866540620395131,Anax junius
1,0.0777230765082748,-0.7717985561402748,0.6310991301831085,Anax junius
1,0.0478640416054381,-0.8610733067810682,0.5062230673036435,Anax junius
1,-0.3943810107436388,-0.7311176142039804,0.556714156965229,Anax junius
1,-0.0953344351709578,-0.8369233626433279,0.538953273051031,Anax junius
1,-0.0978104230006941,-0.8333448205352832,0.5440308182809516,Anax junius
1,-0.3219898255688911,-0.5671854720970105,0.7580390441607915,Anax junius
1,-0.3779699547287748,-0.7364655404107688,0.561032281700262,Anax junius
1,0.0119539751519997,-0.7024265471531047,0.7116558496440766,Anax junius
1,-0.0885890539363716,-0.6322154887401357,0.7697113454534303,Anax junius
1,-0.1017010696661125,-0.8318812821838184,0.5455551528314756,Anax junius
1,-0.1293780226807563,-0.8574564771812533,0.4980258195988765,Anax junius
1,-0.1143533184702831,-0.839326976392606,0.5314635878914751,Anax junius
1,-0.1107206474394787,-0.8529655410139297,0.5100889374152284,Anax junius
1,0.1318592091529886,-0.7121953793622725,0.6894859611163792,Anax junius
1,-0.1046449762333063,-0.8346594697876496,0.5407337592965049,Anax junius
1,-0.1015943199045616,-0.8319149202994964,0.5455237479214008,Anax junius
1,-0.1144909813608342,-0.8567204036381931,0.5029134768298069,Anax junius
1,-0.4057862887571183,-0.685609100218521,0.604382039404113,Anax junius
1,-0.1218472683293497,-0.8881111381610479,0.4431837649045409,Anax junius
1,0.1192440755465744,-0.7336607345293746,0.6689714321679673,Anax junius
1,0.0757699401932266,-0.7720989210618303,0.6309692324180891,Anax junius
1,0.0686553316107062,-0.7445925743391829,0.6639791741315176,Anax junius
1,0.1297085509341444,-0.8722690496707837,0.4715107600055299,Anax junius
1,0.1152560346483642,-0.8813224277335857,0.4582431940039193,Anax junius
1,-0.0920073435162839,-0.8237858361484776,0.559384970213028,Anax junius
1,0.1702533993129404,-0.6947427275190398,0.6988178035667049,Anax junius
1,-0.1048277476211266,-0.8332707692414151,0.5428360419652528,Anax junius
1,0.0839830761152551,-0.8057360176322071,0.5862902973923505,Anax junius
1,-0.2422324535326745,-0.81442980537737,0.5272831597619252,Anax junius
1,0.1345696635702156,-0.6986561605846651,0.702688106433924,Anax junius
1,-0.4212010520653292,-0.675294444403836,0.605447840112073,Anax junius
1,0.1569408628874262,-0.6959480880098178,0.7007323485837007,Anax junius
1,0.0893089230687964,-0.7690617855056496,0.6329043263678594,Anax junius
1,-0.1144934009777553,-0.856726323364278,0.5029028414985081,Anax junius
1,0.1195506945948778,-0.7262150151672526,0.6769928974276682,Anax junius
1,-0.1134817288559976,-0.8784726625478257,0.4641203274712148,Anax junius
1,-0.3837884339047364,-0.7504367208547007,0.5380995874313543,Anax junius
1,0.1082627779847684,-0.7411225084077833,0.6625832766033082,Anax junius
1,-0.0868040269461867,-0.8621991905125069,0.4990767644215699,Anax junius
1,-0.1164838297516211,-0.8541312380809337,0.5068444983826169,Anax junius
1,-0.1018397741318383,-0.8318692918686146,0.5455475613095396,Anax junius
1,-0.1981644220757158,-0.7533299913750233,0.6270763796526743,Anax junius
1,-0.1064057498405593,-0.8330292696514607,0.542899670569823,Anax junius
1,0.1106164050605837,-0.740799052564338,0.6625562426324667,Anax junius
1,0.1567154004055876,-0.6961766339343154,0.7005557634047432,Anax junius
1,-0.1109836839445569,-0.8469312742706686,0.5199904216044331,Anax junius
1,0.241310539268092,-0.6897672084114311,0.6826349110897009,Anax junius
1,-0.4179575457589573,-0.6762284870597509,0.606651896256848,Anax junius
1,-0.168942953497457,-0.8162651522181524,0.5524214692948063,Anax junius
1,0.1727518703073528,-0.6812214298052871,0.711402948320677,Anax junius
1,-0.4162048400498148,-0.6655375518607454,0.6195428138412338,Anax junius
1,-0.2819098368005873,-0.7002941163752514,0.6558315290417747,Anax junius
1,-0.0835763468205798,-0.8653329641675276,0.4941799827766869,Anax junius
1,-0.1969813324736888,-0.7423735043096928,0.6403748392588802,Anax junius
1,0.1658420276648684,-0.690463485519819,0.7040998487599808,Anax junius
1,0.0079778737366799,-0.7302395629457001,0.6831445924835491,Anax junius
1,-0.149752177464708,-0.8451417121694427,0.5131371860388618,Anax junius
1,-0.084157695383416,-0.8621960791904231,0.4995351872855542,Anax junius
1,-0.1067301518179232,-0.8056387322413646,0.5827134010862027,Anax junius
1,-0.1718909313972753,-0.8150556922506627,0.5532971409949362,Anax junius
1,0.1804076664207347,-0.7148719580313438,0.6755820879190458,Anax junius
1,0.1952527036803354,-0.7420350930587268,0.641295799436458,Anax junius
1,0.2311054395676485,-0.6908504123008498,0.6850664081868193,Anax junius
1,-0.1271626543741518,-0.8891344508017951,0.4396243711737444,Anax junius
1,0.1307368077877845,-0.8863197362944025,0.4442355367870523,Anax junius
1,-0.4248251088226469,-0.6657987673583546,0.6133804922704353,Anax junius
1,0.1068484166064835,-0.752432517105476,0.6499451692804593,Anax junius
1,0.1568331730952671,-0.6960726506349866,0.7006327289349633,Anax junius
1,-0.085068683422553,-0.7200543346238485,0.6886835806741439,Anax junius
1,-0.3654532905701471,-0.5432392369332902,0.7558670675903192,Anax junius
1,-0.0099812003246226,-0.8113214410382771,0.5845150938612734,Anax junius
1,-0.1040746547060998,-0.8297848158729103,0.5482933754793746,Anax junius
1,-0.3813694184733844,-0.7462754542333941,0.5455550504413041,Anax junius
1,0.1058892842612409,-0.7424831845978159,0.6614424994420359,Anax junius
1,0.1027191646818268,-0.7429084729968899,0.6614648697825888,Anax junius
1,0.1108186977005821,-0.7450496913371939,0.6577386819081718,Anax junius
1,-0.3845668685289763,-0.7485077122856946,0.5402263676262508,Anax junius
1,-0.0096688616860957,-0.7870531116772489,0.6168094620811643,Anax junius
1,-0.1300152838030651,-0.8879306109956742,0.4412201899669337,Anax junius
1,0.2258239008111098,-0.6960899279523804,0.6815147672836619,Anax junius
