,x,y,z,genus,has_sequences,family,superfamily,suborder,order,nb_species
Chlorogomphus,0.0,0.0,1.0,Chlorogomphus,True,Chlorogomphidae,Cordulegastroidea,Anisoptera,Odonata,47
Watanabeopetalia,0.179827817434719,-0.2179021122087476,-0.9592604576295386,Watanabeopetalia,False,Chlorogomphidae,Cordulegastroidea,Anisoptera,Odonata,4
Chloropetalia,-0.9325194167311205,-0.26011104184927436,-0.25049906851630344,Chloropetalia,False,Chlorogomphidae,Cordulegastroidea,Anisoptera,Odonata,4
