name,x0,y0,z0,x1,y1,z1
branch_'126',0.0,0.0,-0.0,13.723478260722953,14.091736575375839,-9.95076792422471
branch_Archaeognatha,0.0,0.0,-0.0,-126.21407904764287,374.7108510277517,-181.86067775593776
branch_Zygentoma,13.723478260722953,14.091736575375839,-9.95076792422471,311.4973483927162,188.28480533744917,-238.5995720134075
branch_'128',13.723478260722953,14.091736575375839,-9.95076792422471,21.925714580305968,22.92000586570651,-12.86927805607361
branch_'114',21.925714580305968,22.92000586570651,-12.86927805607361,48.42953464104388,-4.063699727238378,-18.67517118032319
branch_'112',21.925714580305968,22.92000586570651,-12.86927805607361,-8.52372392550635,64.38543125882545,-25.254100920294377
branch_'32',48.42953464104388,-4.063699727238378,-18.67517118032319,84.05968430334468,-10.019406552794994,-94.8328991426068
branch_'116',48.42953464104388,-4.063699727238378,-18.67517118032319,67.25956360864355,-28.858378547900053,8.508639795580441
branch_Odonata,-8.52372392550635,64.38543125882545,-25.254100920294377,-65.77318826839982,347.48986788250886,-253.6458183484241
branch_Ephemeroptera,-8.52372392550635,64.38543125882545,-25.254100920294377,-216.23828509221298,374.53569632127676,-48.73949100217165
branch_'22',84.05968430334468,-10.019406552794994,-94.8328991426068,69.94543429276794,19.845580657801367,-104.27601326571121
branch_'15',84.05968430334468,-10.019406552794994,-94.8328991426068,71.86431762073524,-41.884842386838606,-107.49558681614502
branch_'94',67.25956360864355,-28.858378547900053,8.508639795580441,73.99923743906217,50.0908142000728,18.3051635569499
branch_'59',67.25956360864355,-28.858378547900053,8.508639795580441,2.9228128371952,-80.06192600078595,18.122261056474233
branch_'24',69.94543429276794,19.845580657801367,-104.27601326571121,80.86060375860578,22.44094325480443,-124.73694993018226
branch_Plecoptera,69.94543429276794,19.845580657801367,-104.27601326571121,208.11493801071447,108.66465899144181,-366.4583007720056
branch_'16',71.86431762073524,-41.884842386838606,-107.49558681614502,49.508699216404466,-70.20298633255595,-105.33067343230155
branch_Orthoptera,71.86431762073524,-41.884842386838606,-107.49558681614502,238.0078363045302,-47.29124257503669,-361.2856625649302
branch_Hymenoptera,73.99923743906217,50.0908142000728,18.3051635569499,-16.76226629415034,408.10150124804477,150.2787837634164
branch_'9',73.99923743906217,50.0908142000728,18.3051635569499,100.177277734241,18.413219718889692,11.8872369696888
branch_'92',2.9228128371952,-80.06192600078595,18.122261056474233,-32.51870165752235,-89.60544591935043,12.085198425901943
branch_'61',2.9228128371952,-80.06192600078595,18.122261056474233,-3.825533296642583,-125.42996604788321,47.448933837774916
branch_Dermaptera,80.86060375860578,22.44094325480443,-124.73694993018226,227.96256322559333,20.604180665504543,-370.16220667209694
branch_Zoraptera,80.86060375860578,22.44094325480443,-124.73694993018226,228.5958058562274,109.97711159754472,-353.6389602564157
branch_'20',49.508699216404466,-70.20298633255595,-105.33067343230155,56.75557608704155,-96.26115300012533,-150.2282070412281
branch_'18',49.508699216404466,-70.20298633255595,-105.33067343230155,70.70116523127483,-122.30015414379025,-155.01821984965227
branch_'36',100.177277734241,18.413219718889692,11.8872369696888,101.0102450469247,-50.25779943908139,16.302476630220873
branch_'39',100.177277734241,18.413219718889692,11.8872369696888,107.14667168249719,83.14475902804956,7.400084365980307
branch_Hemiptera,-32.51870165752235,-89.60544591935043,12.085198425901943,-149.2162094999782,-390.52916926003877,120.96698938618837
branch_Thysanoptera,-32.51870165752235,-89.60544591935043,12.085198425901943,-216.95202387540726,-375.7719281571017,-33.74609736094406
branch_Phthiraptera-1,-3.825533296642583,-125.42996604788321,47.448933837774916,-135.94768230625334,-406.2660103982747,76.66601732359989
branch_'63',-3.825533296642583,-125.42996604788321,47.448933837774916,26.776189178938534,-149.99105000661527,96.51295466376689
branch_'27',56.75557608704155,-96.26115300012533,-150.2282070412281,31.916096990363865,-119.70980743382621,-148.3412616133068
branch_'21',56.75557608704155,-96.26115300012533,-150.2282070412281,80.27903499833985,-82.40526888042858,-181.30247974786005
branch_Blattodea,70.70116523127483,-122.30015414379025,-155.01821984965227,80.5447331819628,-294.4824347964892,-310.16795981308815
branch_Mantodea,70.70116523127483,-122.30015414379025,-155.01821984965227,194.46206488340027,-214.5606625216047,-324.8995985857937
branch_'14',101.0102450469247,-50.25779943908139,16.302476630220873,118.80873329399267,-37.62966299428945,17.853836357453297
branch_'11',101.0102450469247,-50.25779943908139,16.302476630220873,106.328896237265,-127.06989652405868,25.998648151201056
branch_'40',107.14667168249719,83.14475902804956,7.400084365980307,106.92714678658112,77.54412548056312,31.649886865967016
branch_'43',107.14667168249719,83.14475902804956,7.400084365980307,118.4065816788105,144.30869709486075,-28.37105740066465
branch_'103',26.776189178938534,-149.99105000661527,96.51295466376689,59.43603478068959,-138.92621144000105,102.20950225660226
branch_Phthiraptera-13,26.776189178938534,-149.99105000661527,96.51295466376689,-1.5038905300063077,-352.01080495385696,255.92509304608453
branch_Phasmatodea,31.916096990363865,-119.70980743382621,-148.3412616133068,34.519282367905944,-283.7123644198326,-328.2182736560359
