name,x,y,z
Zygentoma,311.4973483927162,188.28480533744917,-238.5995720134075
Dermaptera,227.96256322559333,20.604180665504543,-370.16220667209694
Zoraptera,228.5958058562274,109.97711159754472,-353.6389602564157
Plecoptera,208.11493801071447,108.66465899144181,-366.4583007720056
Phasmatodea,34.519282367905944,-283.7123644198326,-328.2182736560359
Embioptera,73.43513252732956,-271.74062886793615,-331.9274524271648
Grylloblattodea,171.91582514979413,-160.12124867339998,-366.3572798894164
Mantophasmatodea,162.55417193245455,-144.66866150885244,-376.90667453127793
Blattodea,80.5447331819628,-294.4824347964892,-310.16795981308815
Mantodea,194.46206488340027,-214.5606625216047,-324.8995985857937
Orthoptera,238.0078363045302,-47.29124257503669,-361.2856625649302
Hymenoptera,-16.76226629415034,408.10150124804477,150.2787837634164
Coleoptera,395.06753090927805,-94.81542523029069,-156.02308451405966
Strepsiptera,330.7880825077895,-102.48284481330491,263.6058283335699
Raphidioptera,201.6879113132689,-354.6850303094781,151.43327720844968
Megaloptera,179.7328126483223,-392.30097672481975,-56.63551412242226
Neuroptera,343.36787094539585,-266.36258234913515,23.68547378377288
Siphonaptera,212.83207346795456,330.60500452523087,186.58606922232667
Mecoptera,287.7727834509802,228.9122798561665,232.8035974326061
Diptera,399.65675652598867,170.5055896892522,24.77584689738269
Lepidoptera,305.3104435674103,282.48132029819664,-128.0677885843838
Trichoptera,183.61796060428773,391.9051272498222,-45.8948528754421
Hemiptera,-149.2162094999782,-390.52916926003877,120.96698938618837
Thysanoptera,-216.95202387540726,-375.7719281571017,-33.74609736094406
Phthiraptera-1,-135.94768230625334,-406.2660103982747,76.66601732359989
Psocoptera-1,90.44972720488211,-274.33899313081184,325.52801022058054
Psocoptera-2,172.75945837443987,-152.14601876867022,369.34709997054154
Phthiraptera-2,216.16733847184753,-24.991242734338485,376.90667453127793
Phthiraptera-3,170.36252571616228,-214.13509687106276,338.42915338555883
Phthiraptera-4,337.5926359836443,-206.8044731575433,180.76128942138357
Phthiraptera-5,238.29012896392035,-255.0345796256508,259.9744206170318
Phthiraptera-6,232.67461260493744,-162.430374951554,329.98548405024644
Phthiraptera-7,310.4082584131789,-125.5797586626469,278.0071205288888
Phthiraptera-8,378.9172154450499,-40.883981898340075,210.14700950796657
Phthiraptera-9,372.3678694127991,72.3452633788117,213.35382451987718
Psocoptera-3,273.6112729105721,80.99992564765716,328.61437144922024
Psocoptera-4,318.08885970429765,128.95509351625543,267.5847210321791
Phthiraptera-10,267.3708166429022,74.59156579055882,335.2021277710748
Psocoptera-5,293.7446474027918,133.20510950026073,292.20198949847816
Psocoptera-6,347.03703504964597,3.384135649768599,262.61257713881577
Psocoptera-7,315.0545961887531,36.318150673211,298.04884682490433
Psocoptera-8,265.0783797766721,-31.645568138612294,343.7201366428718
Phthiraptera-11,245.3521375395653,2.579127953569874,359.45402827816656
Phthiraptera-12,235.627127677273,-86.85902437712716,355.4530747207672
Psocoptera-9,108.8499665402926,-400.3858026936922,131.3560639146154
Phthiraptera-13,-1.5038905300063077,-352.01080495385696,255.92509304608453
Odonata,-65.77318826839982,347.48986788250886,-253.6458183484241
Ephemeroptera,-216.23828509221298,374.53569632127676,-48.73949100217165
Archaeognatha,-126.21407904764287,374.7108510277517,-181.86067775593776
