,x,y,z,class,class_name,color,genus,taxon,seqid
103,0.25093226088396414,0.4282101571040105,0.3506346085919256,9,Others,#BAB0AC,Erythrocebus,Erythrocebus patas,
104,-0.34881471419821086,-0.6377658699293446,-0.3428404573107662,9,Others,#BAB0AC,Eulemur,Eulemur fulvus,
105,-0.6470899977060537,-0.3987654977310914,-0.12281722184757012,9,Others,#BAB0AC,Eulemur,Eulemur fulvus fulvus,
106,-0.5810805068970959,-0.4583338415320226,-0.18912624831423724,9,Others,#BAB0AC,Eulemur,Eulemur fulvus mayottensis,
107,-0.8050412905872739,-0.17052846371543276,-0.08153993579916949,9,Others,#BAB0AC,Eulemur,Eulemur macaco,
108,-0.7273998217828419,-0.2310854096675421,-0.07479287941458797,9,Others,#BAB0AC,Eulemur,Eulemur macaco macaco,
109,-0.6351222188446439,-0.2995043275295431,-0.09236348874419407,9,Others,#BAB0AC,Eulemur,Eulemur mongoz,
110,-0.6081596458190195,-0.4406444968853765,-0.14898360890948265,9,Others,#BAB0AC,Eulemur,Eulemur rubriventer,
111,-0.5566283801534677,-0.36498272017585864,-0.12412686727942442,9,Others,#BAB0AC,Eulemur,Eulemur rufus,
112,-0.6102002789806583,0.14359841031446585,-0.3091758104606179,9,Others,#BAB0AC,Galago,Galago moholi,
113,-0.5849664246256835,0.12034722707573295,-0.29338719068403385,9,Others,#BAB0AC,Galago,Galago senegalensis,
114,-0.7459134831810782,0.09922909377811209,-0.11510132997570158,9,Others,#BAB0AC,Galagoides,Galagoides demidoff,
115,0.464042660762004,-0.331924003063659,-0.5116013147637186,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,
116,0.46382434410324697,-0.33241879940760793,-0.5138160444588885,3,Gorilla,#DF585C,Gorilla,Gorilla beringei graueri,
117,0.3905257385363649,-0.30835659763381884,-0.5234637408984438,3,Gorilla,#DF585C,Gorilla,Gorilla gorilla,
118,0.40561245727020867,-0.3179781275886776,-0.5418069600200802,3,Gorilla,#DF585C,Gorilla,Gorilla gorilla gorilla,
119,-0.06402999437268207,-0.6968492288924868,-0.3410738633923395,9,Others,#BAB0AC,Hapalemur,Hapalemur griseus,
120,0.42321799573671,-0.1836674862111137,-0.6028821287389289,0,Homo,#78B7B2,Homo,Homo denisova,
121,0.483428100987736,-0.2060171463348274,-0.545565727138796,0,Homo,#78B7B2,Homo,Homo neanderthalensis,
122,0.46368330561067617,-0.18578772147092235,-0.5799267450105261,0,Homo,#78B7B2,Homo,Homo sapiens,
123,0.09828258663566068,0.062218565970500635,-0.758457899653437,9,Others,#BAB0AC,Hoolock,Hoolock hoolock,
124,0.09242529612993933,0.012030934770907777,-0.762224333994897,9,Others,#BAB0AC,Hoolock,Hoolock leuconedys,
125,0.11196449481683046,-0.001891132500664686,-0.7688674610845806,9,Others,#BAB0AC,Hoolock,Hoolock leuconedys x Hoolock tianxing,
126,0.11196459977595916,-0.001891408305263238,-0.7688674235958088,9,Others,#BAB0AC,Hoolock,Hoolock tianxing,
127,0.051671958005668546,0.03275449308004903,-0.6455858679735975,9,Others,#BAB0AC,Hylobates,Hylobates agilis,
128,0.028037894602703742,0.15354313074028672,-0.7355815455879023,9,Others,#BAB0AC,Hylobates,Hylobates klossii,
129,-0.0494215053269513,0.10114597066102844,-0.7407997466197808,9,Others,#BAB0AC,Hylobates,Hylobates lar,
130,-0.03836830557828211,0.17004780619698068,-0.7303959513139009,9,Others,#BAB0AC,Hylobates,Hylobates moloch,
131,-0.09607371804891289,0.14650857273279025,-0.7214881699579565,9,Others,#BAB0AC,Hylobates,Hylobates muelleri,
132,0.01950568947791277,0.2047068738421809,-0.7500697727344061,9,Others,#BAB0AC,Hylobates,Hylobates pileatus,
133,-0.653859960553427,0.028342503938162147,0.3102840815313867,9,Others,#BAB0AC,Indri,Indri indri,
134,0.49401844471120626,-0.22726042744343591,0.4941716489480999,9,Others,#BAB0AC,Lagothrix,Lagothrix lagotricha,
135,-0.04467402618139686,-0.5544392604670744,-0.40578570621291443,9,Others,#BAB0AC,Lemur,Lemur catta,
136,-0.35105140356515235,-0.2554166461073786,0.6527319887916813,9,Others,#BAB0AC,Leontopithecus,Leontopithecus chrysopygus,
137,-0.3265704450089547,-0.23829435835255067,0.668509030679729,9,Others,#BAB0AC,Leontopithecus,Leontopithecus rosalia,
138,-0.21036680884481393,-0.3981384536687101,-0.6505727316486639,6,Lepilemur,#ECC854,Lepilemur,Lepilemur aeeclis,
139,-0.514871599369642,-0.22122194541049045,-0.5656149208550709,6,Lepilemur,#ECC854,Lepilemur,Lepilemur ahmansoni,
140,-0.493873992201362,-0.322036889704192,-0.5304357665865312,6,Lepilemur,#ECC854,Lepilemur,Lepilemur ankaranensis,
141,-0.6525814937041277,-0.22911253883693314,-0.3547918975040779,6,Lepilemur,#ECC854,Lepilemur,Lepilemur betsileo,
142,-0.42407894382082445,-0.31496004660823157,-0.5871188697776196,6,Lepilemur,#ECC854,Lepilemur,Lepilemur dorsalis,
