name,x,y,z
,-111.24882899846533,-20.24392271868861,-104.2796185729183
,68.89141989985968,-123.63312942720228,-101.69329146729521
Archaeognatha,-291.38907789679035,83.14528398982505,-106.86594567854141
Zygentoma,142.8649704882385,-219.1635616350946,-77.1493278655579
,66.97396887081088,-69.45837990271542,-125.20272422678329
,197.349837466413,-183.40200700548445,-80.2187569884
,-22.535100763864286,-26.315842398430924,-70.83433390106073
,155.7160580938665,-90.93101759720517,-188.97488765630106
,-107.93322891522084,-136.1831162680532,-101.71406403410565
,27.059399533622212,100.80844647290516,-18.207247637726788
Odonata,206.42086390906258,-142.39482889057317,-153.07052548412315
Ephemeroptera,140.5080879678927,-48.05626138163308,-250.3881152002861
,-140.97198767438846,-178.28106747459228,-68.11750505449314
,-109.05372141659583,-138.03207460936304,-147.66251506693612
,7.854604088153076,94.67148152468485,74.95393810209505
,66.10199509808594,157.7951269696599,-90.31759887221506
,224.6603020829886,-145.68698827846427,-143.10139754293465
,208.46334806121496,-159.68819402002924,-148.67790855644046
,158.78425036144665,-57.35155691824288,-247.62983880424255
,116.14873752394921,-21.611063358794446,-277.71168261392364
,-141.99056709441345,-214.49948653279034,-38.999520298141704
Plecoptera,-153.16891175803056,-158.90182889900987,-83.79686621899958
,-118.65812219642581,-170.8566213833447,-126.36085962894148
Orthoptera,-99.89751763731587,-105.94711117190529,-187.343550918063
Hymenoptera,4.731221071041039,201.74937309510878,55.75900789105718
,3.2960689270774584,-14.861196025027226,131.4133426090617
,3.1221342626278226,182.18388867472325,-108.85813295607227
,144.69889415932957,156.2010374632984,-100.62120528215316
,228.66086956488067,-139.67151357761458,-146.33307296779043
,197.72757657399364,-158.5982637878591,-164.27203144903885
,114.4883763474468,-24.302961752617108,-280.81355042969784
Dermaptera,-167.081935493946,-200.69918188573584,-33.76194217937942
,-134.82780827976757,-113.90148189601655,-141.7440788493716
,-78.2201517062858,-214.79574123712672,-108.78809874965343
,-162.93785299849782,-140.04732023915534,-135.41295833303172
,-73.24754148605845,-76.60000187580614,-228.80117019318305
,-122.88501227686132,-122.46023509302132,-161.75834598339367
,33.71335744042225,215.61334875192327,50.30347707585838
,-64.77884282663398,-12.196371841481126,152.75818635176603
,69.54756661635864,-61.33909122845816,132.652260669144
Hemiptera,-39.170945003010615,188.57201950487323,-122.89048801725355
Thysanoptera,20.223269194083016,185.55126252659863,-102.2419915284339
,170.7608497178525,134.19399908536434,-103.65095040965626
,227.69217640998625,-132.9169259453157,-153.5795666480278
,231.22978971253184,-144.01991132957355,-140.3792494574954
,198.8996071495749,-170.53095935350728,-152.68241924281483
,108.12331619614693,-21.259150828079473,-284.6534779194623
,120.1892920281457,-28.423532034683806,-278.214370066243
,-180.347734103299,-200.56369410703704,-23.817263277025184
,-163.85268424440602,-195.31454780561285,-41.611589834228745
,-144.21152849394093,-167.93859269770715,-87.81587638134938
,-54.25812152114692,-207.91656715986818,-135.47913958282408
,-86.00699369536868,-239.2505632558981,-75.06795356476754
Blattodea,-168.43921033163357,-149.71166406677506,-128.07751194698494
Mantodea,-175.1483879861909,-118.05925595385983,-146.36924420071458
,-61.99503833230518,-84.83639114526346,-233.02124365358029
,-73.84005417930875,-56.62476888790914,-241.16414444283382
,-135.0423212457415,-159.91054641280527,-121.05546242851378
,-119.92270116379929,-91.61517334168379,-192.2271475644058
,73.9818766906779,206.01705674902493,50.96304559010695
,5.037692737919101,230.7552310175474,47.461696235530304
,-105.55934941114836,-29.718462694939475,149.77126881808962
,-51.228300943604154,6.391648685395664,164.28304138252417
,95.88332143888384,-4.690982452667036,161.9021825874596
,69.7124108695459,-136.57835808562166,103.89790597486135
,-9.764569276075527,218.48870408553418,-106.61642167945672
,-85.49455243620108,161.21058725627222,-144.7774963795229
,-42.38628106437409,168.58397761958332,-94.02110492821546
,89.67327342512219,203.8654969743641,-107.81642155759698
,196.65839232210558,86.41615045645399,-106.19494712618786
,219.4547932137699,-133.52485577866727,-163.33336136684875
,235.54208234424488,-129.60716105904467,-146.7243694013018
,230.03068993525108,-146.25514239089435,-140.2894434018372
,186.02246952924173,-167.53193765560465,-170.0787669761758
,112.9167709407673,-35.92079031926415,-280.566390086424
,129.74217938780367,-22.57450186293014,-274.82267790068016
,-165.62449035660626,-214.55730382855003,-22.116744600289096
,-133.36411750042942,-198.92862679988437,-61.063004404977335
,-141.60440234123269,-176.1707210254752,-81.34951801699592
,-150.57214273231853,-181.32130869061538,-72.71095375849396
Phasmatodea,-40.67180892782246,-208.303762304478,-143.5167408293322
Embioptera,-58.25962204041581,-204.7777023843549,-138.1179546695842
Mantophasmatodea,-92.16004883266807,-242.30848088963714,-68.4852920704439
,-156.98536631842157,-150.69055285122474,-142.93962140882118
,-182.09359727809985,-152.59851281337328,-110.28122393072998
,-194.67787587525578,-104.78240575520509,-135.3663810367677
,-64.5252631080047,-91.98723151471788,-230.52900073752008
,-77.53115893796493,-53.04725024007861,-242.66225898317822
,-124.47048954237813,-135.17082831638191,-147.1869613344184
,-124.7569945041813,-113.27014811391854,-172.48712139904865
,85.60535028225517,204.63505069947794,49.86667282074288
,78.46581079920286,203.5605459974126,52.323245765170455
,6.315258559743604,230.54890959563357,50.22855036624376
Coleoptera,-76.70048371299383,39.77241365423632,179.4117855296555
Strepsiptera,-150.73041774310866,-106.2181753854986,118.93598509305316
Raphidioptera,-59.00284422012149,-14.84605334940893,166.92530151603228
,-38.033540913874894,35.06455893095097,166.25072326131928
,84.95550839078246,-10.751668779884618,175.89520918093015
Diptera,117.34543641599531,24.028947384866996,159.6091247613153
Lepidoptera,54.09671922504662,-138.82784996828536,128.49260757523325
Trichoptera,85.3940402153201,-164.42457294582334,67.80146249677637
,-17.559649227967018,223.2465344417413,-101.06624079331753
,-116.69643407303441,150.68845859938506,-141.61315178779273
,-72.82211377264392,160.788143013719,-156.69664431616076
,184.52972292825754,105.75619622631616,-113.90817486434388
,222.7902804628723,-135.2065553009367,-158.39559557436846
,212.824352686181,-132.08632818973845,-172.1726450468574
,236.46018385269758,-131.35724771363996,-144.31922953606465
,179.1678125330606,-174.69277848165117,-170.9792390408512
,187.72627147728957,-159.1714881503971,-176.1368340048448
,137.59891393375645,-24.508257999022646,-270.65861699590755
,125.70659978571409,-18.301133658136173,-277.6300619392276
,-70.73808135795883,-206.1415110865644,-99.54999803408886
,-138.1344188271435,-135.99287371282958,-119.44288627120841
,-153.6529440617928,-150.7276287671362,-97.94353652982115
,-62.14324443034505,-214.14715098712313,-132.67687171678494
,-81.77256443611593,-219.23372797305913,-108.39105465336469
,-154.65779535806436,-150.47118046161057,-146.16106392619872
,-175.03875890687567,-157.32272431437562,-116.40187188401971
,-194.61019042791054,-149.02904081101022,-97.04206077093826
,-208.40236439507842,-88.48099955089329,-130.1351696224932
,-188.76518251105907,-115.77307188005497,-136.19644718546346
,-67.79583957171535,-87.50949140550986,-232.47398263815387
,-62.266776554573866,-99.32530777170767,-227.58712167046224
,-140.99055168134376,-172.6329095522463,-115.20307000252367
,59.17204082179455,214.32079123677147,67.31872031060243
,116.68804917934673,194.39650774236563,31.9760762231377
,-10.53031903929515,235.87272146655732,56.55249633559825
,23.671862487512158,225.14256915594427,45.01134604917466
,-89.94441379712345,4.335309935881334,185.25733229667048
,-51.913007349602395,103.0058679122616,185.4224454472669
,-158.97641630365396,-121.89731634113252,114.52863216072012
Megaloptera,-53.21505216871148,6.728218133679322,155.85445465390995
,-17.5741256471466,74.87006382644475,177.4340646202467
Siphonaptera,97.93192089529781,-29.000326917532725,152.4331328900647
Mecoptera,67.60797066702655,5.072714826876456,204.9544961091838
,145.807677650068,15.285231084483645,122.27778475280314
,51.792202428747515,-104.08907936647375,179.36143028152026
,105.58536662835493,-160.56900037057693,71.46025282495897
,-51.94115635221617,223.30360022621565,-93.5344676338727
,-115.06012960034899,123.89220347844108,-166.9200330896169
,-130.81349120045317,173.27586225757415,-115.04053264927653
