name,x,y,z
Bostrichidae,-112.54748609802334,88.7646291846028,177.71956159227307
Dermestidae,-106.11071470846694,157.5446211621488,109.86786832793382
Synchroidae,-100.24309382417964,156.65565533613665,115.37559382621124
Endomychidae-1,-154.688464488785,37.031614263668686,146.9920830687136
Endomychidae-2,-154.32374696114704,38.821019202288014,156.17884878680647
Corylophidae,-159.19785557101113,40.24134617710408,154.52669389444026
Endomychidae-3,-160.85601656078134,32.98664920763072,151.8368139641293
Latridiidae,-166.90510124043948,43.03956778673869,146.75538971257592
Endomychidae-4,-164.72293693125638,50.06674489417341,147.01120703194408
Endomychidae-5,-166.31604950368848,27.1329892012646,143.49954584599672
Coccinellidae,-177.5688986629675,86.22154714305536,53.89461868177096
Alexiidae,-169.91185103686706,31.787688972178884,143.92349355382044
Endomychidae-6,-184.9122011308369,91.17769179241718,54.43334404858461
Bothrideridae-1,-135.65957183105982,83.55284655679071,158.42825290167505
Cerylonidae-1,-140.51712493888746,72.6682328332859,159.57016751179302
Bothrideridae-2,-140.51715815925988,72.66824906686813,159.5701536567525
Discolomatidae,-142.7299794878959,67.05711101922725,161.10846674197035
Cerylonidae-2,-139.5379172591441,65.8581237637642,155.08950697595
Cerylonidae-3,-147.59957517411215,75.26301926811992,154.61518358695673
Bothrideridae-3,-144.53481295223798,56.17743278226988,160.35954334427126
Cerylonidae-4,-149.20830786042507,57.68690616422761,159.0363983635046
Bothrideridae-4,-154.39601427346676,69.36983410846202,151.03260061115552
Cerylonidae-5,-154.3359866404732,63.45696834098327,152.94205192266617
Chrysomelidae-1,-134.3719288761854,134.51015678975082,110.85103274290464
