,x,y,z,genus,family,superfamily,suborder,order,nb_species
Selysioneura,0.242626012399058,0.0295742512141577,0.969669006296713,Selysioneura,Isostictidae,Coenagrionoidea,Zygoptera,Odonata,16
Eurysticta,-0.247164988067066,0.926650575692572,-0.283245792982761,Eurysticta,Isostictidae,Coenagrionoidea,Zygoptera,Odonata,4
Tanymecosticta,-0.943805592024769,-0.329293801973495,0.0282240401894502,Tanymecosticta,Isostictidae,Coenagrionoidea,Zygoptera,Odonata,6
Isosticta,0.343232622901152,-0.865178156441281,-0.365592839362674,Isosticta,Isostictidae,Coenagrionoidea,Zygoptera,Odonata,5
Neosticta,0.970523145666682,0.179032689687045,-0.161344723336932,Neosticta,Isostictidae,Coenagrionoidea,Zygoptera,Odonata,3
