name,x0,y0,z0,x1,y1,z1
branch_'19982',100.60424376408682,46.9399636072432,-28.670559144115423,31.52991484063036,74.94368777198414,24.243451714520052
branch_'20016',100.60424376408682,46.9399636072432,-28.670559144115423,169.6785726875433,18.936239442502263,-81.58457000275091
branch_'13',31.52991484063036,74.94368777198414,24.243451714520052,37.68268919515395,105.00634659455396,66.67475485441145
branch_'19612',31.52991484063036,74.94368777198414,24.243451714520052,-2.2525910832758163,56.0825186153107,2.977752918082846
branch_'19980',169.6785726875433,18.936239442502263,-81.58457000275091,102.56852287476174,228.69378565918984,-148.9359252596293
branch_Meinertellus,169.6785726875433,18.936239442502263,-81.58457000275091,288.10329941524844,-257.26255541072766,-23.85238136097063
branch_Tricholepidion,37.68268919515395,105.00634659455396,66.67475485441145,-40.36748882702174,254.1143592116679,252.3819279050358
branch_'14',37.68268919515395,105.00634659455396,66.67475485441145,102.58394135470392,-2.2549999701092958,-64.91846233013149
branch_'19290',-2.2525910832758163,56.0825186153107,2.977752918082846,3.751768384440005,34.08381708979471,-6.186319348510005
branch_'19613',-2.2525910832758163,56.0825186153107,2.977752918082846,-21.76995292055411,70.5367524781573,3.635545666100814
branch_Pedetontus,102.56852287476174,228.69378565918984,-148.9359252596293,268.37718131126064,245.1858091986824,-132.48322823104377
branch_Machiloides,102.56852287476174,228.69378565918984,-148.9359252596293,-96.79516046812796,317.080535228041,-199.064299916654
branch_Atelura,102.58394135470392,-2.2549999701092958,-64.91846233013149,174.89198248292968,289.0073221070196,-124.72536455064686
branch_Ctenolepisma,102.58394135470392,-2.2549999701092958,-64.91846233013149,62.72652630625316,-347.1479953295698,-70.90816870188759
branch_'2308',3.751768384440005,34.08381708979471,-6.186319348510005,16.927919909047546,64.10359995478252,-11.275756523954383
branch_'19291',3.751768384440005,34.08381708979471,-6.186319348510005,-7.022639353081206,-4.7354463853995,-4.762511079702769
branch_'19908',-21.76995292055411,70.5367524781573,3.635545666100814,-28.796528950610668,72.38945023934876,-79.01711070331123
branch_'19973',-21.76995292055411,70.5367524781573,3.635545666100814,-22.550321625408866,74.46574826210448,86.55131913472006
branch_'28',16.927919909047546,64.10359995478252,-11.275756523954383,26.909356577916892,109.8905912818458,-23.09226727720018
branch_'2310',16.927919909047546,64.10359995478252,-11.275756523954383,12.216943850021213,30.324521773714377,-1.4950206408863405
branch_'17117',-7.022639353081206,-4.7354463853995,-4.762511079702769,-32.12902234756489,-9.99818390837071,9.871763896187257
branch_'19272',-7.022639353081206,-4.7354463853995,-4.762511079702769,13.773980546393993,-15.000414252505974,-18.827262748069902
branch_'19375',-28.796528950610668,72.38945023934876,-79.01711070331123,-39.267029880424985,158.65738712834076,-68.78748350206233
branch_'19910',-28.796528950610668,72.38945023934876,-79.01711070331123,-21.136658432818976,-13.137407545166642,-122.30780045232498
branch_'19907',-22.550321625408866,74.46574826210448,86.55131913472006,-103.27814180171575,110.9937552474295,58.18957797871417
branch_'19975',-22.550321625408866,74.46574826210448,86.55131913472006,57.865351068956116,39.50933959035834,148.07936967817363
branch_'45',26.909356577916892,109.8905912818458,-23.09226727720018,10.912075518680862,86.81070301555694,61.19985627179412
branch_'29',26.909356577916892,109.8905912818458,-23.09226727720018,46.899212304700654,151.28527607895998,-112.11099512749279
branch_'1615',12.216943850021213,30.324521773714377,-1.4950206408863405,-4.1483103258842355,37.227493881378386,5.263200394931227
branch_'2312',12.216943850021213,30.324521773714377,-1.4950206408863405,26.697807602316132,9.909918393623107,-4.34094732347669
branch_'5391',-32.12902234756489,-9.99818390837071,9.871763896187257,-66.88948555866322,-12.452822553247348,-2.7939871272244345
branch_'17095',-32.12902234756489,-9.99818390837071,9.871763896187257,-7.411112334260046,-9.648640272682554,28.39122490995496
branch_'19024',13.773980546393993,-15.000414252505974,-18.827262748069902,30.275857662108447,11.587197514107975,-18.16713041581646
branch_'19273',13.773980546393993,-15.000414252505974,-18.827262748069902,5.590751390469625,-45.69401316596252,-25.113295747670193
branch_'19376',-39.267029880424985,158.65738712834076,-68.78748350206233,-23.427412452041207,63.2129857624802,-53.32058393831594
branch_Labidiosticta,-39.267029880424985,158.65738712834076,-68.78748350206233,-64.30180213081186,321.09685728016245,-83.00629435612085
branch_'19891',-21.136658432818976,-13.137407545166642,-122.30780045232498,0.2859119431398627,2.025754182022827,-36.53899800078898
branch_'19911',-21.136658432818976,-13.137407545166642,-122.30780045232498,-39.495280601661136,-62.51131238616228,-225.3928788034665
branch_Prosopistoma,-103.27814180171575,110.9937552474295,58.18957797871417,-253.3705112870604,-82.83326755081227,216.4318877877695
branch_Anthopotamus,-103.27814180171575,110.9937552474295,58.18957797871417,6.450317595475481,323.08478153833374,-114.23360240834413
branch_'19614',57.865351068956116,39.50933959035834,148.07936967817363,9.711842011627482,-71.32560267749724,83.64650578190422
branch_Siphloplecton,57.865351068956116,39.50933959035834,148.07936967817363,158.26507373779938,160.57481308930474,259.3844748202372
branch_'46',10.912075518680862,86.81070301555694,61.19985627179412,46.18414547786061,-6.08595194363804,-50.8329750693112
branch_Usazoros,10.912075518680862,86.81070301555694,61.19985627179412,-41.17665245991184,191.39157758140624,243.3869572226729
branch_Spaniocerca,46.899212304700654,151.28527607895998,-112.11099512749279,19.91323215379956,198.226728455899,-240.44185313320605
branch_'75',46.899212304700654,151.28527607895998,-112.11099512749279,76.48393871613503,130.2899880962544,-45.0537998630392
branch_'326',-4.1483103258842355,37.227493881378386,5.263200394931227,-7.402784146872879,-9.719010038515936,-11.152350829322115
