,x_present,y_present,z_present,x_split,y_split,z_split
branch_Conopophagidae,0.05268054765285699,-0.874393443311469,0.4823493346432946,0.052680537116760046,-0.8743932684329918,0.4823492381735452
branch_Coraciidae,0.8326717163468,-0.26382790190203825,0.4868805453209042,0.8323286030200732,-0.26371918814686923,0.48667991979184294
branch_Corcoracidae,-0.4594393634003202,0.08116473893437964,-0.8844929456756196,-0.4594389457286797,0.08116466514834358,-0.8844921415920806
branch_Corvidae,-0.06984689668751051,-0.33132236128117776,-0.9409287530818154,-0.058253652734922404,-0.2763292099252052,-0.7847526437080983
branch_Cotingidae,0.6069730914394857,-0.4550253950794399,-0.6515639420188376,0.4702377111452127,-0.35251991120011544,-0.5047833933347347
branch_Cracidae,-0.16824625951277256,0.5491426461020043,0.8186180823986101,-0.13393437081216045,0.4371513221440638,0.6516703439293935
branch_Cuculidae,-0.43338627338086033,0.8565559835457538,0.2801574548979917,-0.20631398709966403,0.407764368633109,0.13336924837235276
branch_Dasyornithidae,0.12794919242847616,-0.836213936417703,-0.5332684794131717,0.1279491901021337,-0.8362139212138348,-0.5332684697173956
branch_Dicaeidae,-0.8998714192305438,0.08432600041396349,0.4279258918832795,-0.8998709856566479,0.0843259597842076,0.4279256857010498
branch_Dicruridae,-0.3228305890423061,-0.07140507233806068,-0.9437593659725462,-0.32283029556030446,-0.07140500742443523,-0.9437585080105098
branch_Dinornithidae,-0.14216765612513385,0.2234516647356321,0.9642913073945399,-0.14216757728679252,0.22345154082168192,0.9642907726518143
branch_Diomedeidae,0.6457175784777508,0.7465487594055493,-0.16035514682352203,0.645717179307356,0.7465482979032237,-0.1603550476949994
branch_Dromadidae,0.4390429021436829,0.5165542190958549,0.735127936654186,0.43904262674437194,0.5165538950758605,0.7351274755290346
branch_Emberizidae,-0.9839044680291669,0.040507494039436535,-0.1740435438526954,-0.8736985957728179,0.0359703018032056,-0.15454915066299407
branch_Emeidae,-0.15663850686617037,0.2245839910131799,0.961782939953309,-0.14964995862229555,0.21456400239480836,0.9188722495332404
branch_Estrildidae,-0.9936755423481506,-0.11187668426148148,0.009619693116708914,-0.9936750635777792,-0.11187663035732684,0.009619688481771811
branch_Eurylaimidae,0.3247499840662699,-0.8554669665999733,0.4033779014065013,0.3247497419802087,-0.8554663288889992,0.4033776007069725
branch_Eurypygidae,0.4747020838578632,0.7354845386461792,-0.4834464183664444,0.47470149695417546,0.7354836293209264,-0.483445820651584
branch_Falconidae,0.9761514425541195,-0.1589617696585465,-0.14784969199989897,0.5689699472304931,-0.09265413720809271,-0.08617723417497337
branch_Formicariidae,-0.43634074173160076,-0.24439724886150826,0.8659542460730553,-0.43634065446355463,-0.24439719998211393,0.8659540728824117
branch_Fregatidae,0.860476216744114,0.5084641941176694,-0.03232426574471315,0.8604755518314628,0.5084638012139889,-0.03232424076690086
branch_Fringillidae,-0.8165948425669562,-0.021494073036256583,-0.5768109589417373,-0.7674921400587501,-0.020201611929508624,-0.542126712306831
branch_Furnariidae,0.6517169823009394,-0.7459688917336348,0.13709632374421063,0.4928890978991015,-0.5641711725989746,0.10368501231469138
branch_Galbulidae,0.8814863712552904,0.0718060749443295,0.46671798693665956,0.6562495063546779,0.05345823006699186,0.3474624889524555
branch_Gaviidae,0.8422830578846329,0.3882439515596101,0.3739330139421111,0.6625011233302428,0.30537483999784787,0.2941185145158749
branch_Glareolidae,0.4444287401437561,0.7586116549682782,0.47643621432300526,0.44442846136607195,0.7586111791124529,0.476435915467915
branch_Gruidae,0.40319978592897127,0.2710718919185325,0.8740423196141348,0.2991877402647198,0.20114441927475607,0.6485686640398047
branch_Haematopodidae,0.5539018222183345,0.8138924390572342,0.17541916493528228,0.5539015150549687,0.8138919877174201,0.17541906765749293
branch_Heliornithidae,0.5148460284119707,0.2762255615901553,0.8115620867133659,0.5148456961026614,0.27622538329931956,0.8115615628875444
branch_Hirundinidae,-0.29694820340634626,-0.9475929085205955,0.11785354747793099,-0.29694812242057567,-0.9475926500864743,0.11785351533608532
branch_Hydrobatidae,0.6346812958139065,0.7012098116753457,-0.32478372371799685,0.486852669949048,0.5378855045205263,-0.24913578530043348
branch_Icteridae,-0.8230557480610409,0.5044977386709809,-0.26088557203773366,-0.8230557256140967,0.5044977249119647,-0.2608855649226824
branch_Indicatoridae,0.8354456112643044,-0.09966943039044728,0.5404596651950825,0.5425767263206477,-0.06472990285227426,0.3509993132959663
branch_Irenidae,-0.7210772831166457,-0.2624109218072479,-0.6412394828200323,-0.7210772634509298,-0.26241091465060074,-0.6412394653317091
branch_Jacanidae,0.679297949925882,0.509242296833148,0.5284189557354348,0.6792978819961579,0.5092422459089759,0.5284189028936053
branch_Laniidae,-0.1839062333680883,0.20315277000360965,-0.9617210946039156,-0.18390606618079633,0.20315258531949065,-0.9617202203130528
branch_Laridae,0.49863853901722355,0.6421742401191423,0.5822129053637484,0.34673270024078207,0.4465415143009897,0.4048468720241271
branch_Leiothrichidae,-0.692818995380757,-0.38021605933224956,0.6127296323039764,-0.6928188064303374,-0.38021595563708965,0.6127294651960972
branch_Locustellidae,-0.8641977192850193,-0.4443462832553123,0.2360480819190796,-0.8641974835950075,-0.4443461620701097,0.23604801754240307
branch_Lybiidae,0.8183079541831906,0.09419768150518662,0.5670087330522343,0.6071862635808082,0.06989488245680624,0.4207217005281575
branch_Malaconotidae,-0.35908260637267053,-0.6092435526901155,-0.7070233304100076,-0.35908227993431663,-0.6092429988329991,-0.7070226876622818
branch_Maluridae,0.08172585850799596,-0.9839913572747456,-0.158372684821797,0.07474253932153106,-0.8999111671119242,-0.1448400400907561
branch_Megalaimidae,0.7884903417039921,0.06987717199092634,0.6110647889643185,0.6477313137857488,0.05740290023020881,0.5019792604037465
branch_Megapodiidae,-0.05859206183969379,0.6494403155980452,0.758151872122724,-0.041223642426653155,0.4569270052472016,0.5334132423432686
branch_Melanocharitidae,0.1773641224028111,-0.47962455157400785,-0.8593615490872492,0.17736410627882807,-0.47962450797182,-0.8593614709635625
branch_Meliphagidae,-0.05696628322723966,-0.967455961946312,-0.24654374603251028,-0.05696628219149138,-0.967455944356212,-0.24654374154990205
branch_Menuridae,-0.056117473261216466,-0.916315449043071,0.39650578996741204,-0.056117436529812395,-0.9163148492736843,0.39650553043666625
branch_Meropidae,0.8712552925023584,-0.23709493998673514,0.42976763391076056,0.5618679404318094,-0.15290127562329153,0.2771548791814534
branch_Mimidae,-0.878051245302397,-0.1575700665905481,-0.45188239529271185,-0.8780511654796425,-0.15757005226600995,-0.4518823542125481
branch_Momotidae,0.7226593468407209,-0.33862760293372424,0.602573505385891,0.4871205925905832,-0.22825758682805825,0.40617472714659136
branch_Monarchidae,-0.15551433277852758,-0.7143909293750889,-0.6822469543830696,-0.15551419140203487,-0.7143902799295566,-0.6822463341592973
branch_Motacillidae,0.27119414652810114,-0.8109637749833954,0.5184510632561999,0.27119409228934405,-0.8109636127908443,0.5184509595661086
branch_Muscicapidae,-0.7456477217478396,-0.6388736256009104,-0.18934090947735305,-0.6397675660072017,-0.548155130788573,-0.16245496267053744
branch_Musophagidae,-0.13924069517252452,0.9235205823520474,0.35738183672079665,-0.08939451731121384,0.5929134193422541,0.22944424939754304
branch_Nectariniidae,-0.9170285485259753,0.2548244259614791,0.3067949927225755,-0.7217536123971147,0.2005613132332071,0.24146510446025457
branch_Numididae,-0.5887399146619655,0.5319449078702518,0.6086213455940012,-0.47330281449570966,0.4276438810781411,0.48928599651207544
branch_Nyctibiidae,0.2338479464506512,0.9592269669750813,-0.15874123032951265,0.14796963958197745,0.6069605088901758,-0.10044510971838881
branch_Odontophoridae,-0.4253408895895667,0.4428350497573515,0.7892922530897307,-0.26384722374684383,0.274699191439175,0.48961333085933306
branch_Otididae,-0.17048284685580542,0.8837505907714411,0.4357986997192316,-0.12731807659283167,0.6599926472366476,0.3254582689884339
branch_Pachycephalidae,0.12636243024369573,-0.6507660654155488,0.7486895743660407,0.12636240497123963,-0.6507659352624834,0.7486894246283057
branch_Paradisaeidae,0.1421736034228158,-0.5896957523203088,-0.795012956261135,0.14217359049796763,-0.5896956987116764,-0.7950128839873235
branch_Pardalotidae,0.14671852409707556,-0.8221061631863071,-0.5501046678367602,0.1467185214294696,-0.822106148238937,-0.550104657834861
branch_Paridae,-0.8419267542405351,-0.477990052247342,-0.2503694567723519,-0.5910335002321649,-0.3355495382858272,-0.17575963187067387
branch_Parulidae,-0.9020569698740357,0.4314239913438888,-0.012906480252118711,-0.9020569452725116,0.4314239795777974,-0.012906479900123533
branch_Passeridae,-0.9960328561261576,0.06109776883782824,0.06469641874255393,-0.9960322856716637,0.06109773384551241,0.06469638168919284
branch_Pedionomidae,0.7346327511852974,0.5747577532612579,0.3605111099396683,0.7346325441526711,0.5747575912842668,0.3605110083411987
branch_Pelecanidae,0.8154053749467656,0.5136784600525465,0.26692420014657253,0.6967579927777129,0.43893452723772,0.22808479761377198
branch_Pellorneidae,-0.8553634573927109,-0.31146333024145584,0.413937149951532,-0.8553632241120519,-0.31146324529701414,0.41393703705971685
branch_Petroicidae,-0.11114937063513235,-0.5551465945145576,0.8242924787017188,-0.1111493484052807,-0.5551464834853773,0.8242923138434121
branch_Phaethontidae,0.48721269598154787,0.6961216413714021,-0.5272935271048622,0.47613953389949615,0.6803004859965354,-0.5153094250102208
branch_Phalacrocoracidae,0.7731958203960785,0.6107957928863592,0.17057765724826932,0.6716677597987648,0.5305924205492191,0.14817916741579623
branch_Phasianidae,-0.5276186758681115,0.5982992662030624,0.6030394144448341,-0.34155939482779973,0.38731520440212575,0.39038378828457826
branch_Phoenicopteridae,0.06429535035439952,0.9692675784648506,0.23745838308554737,0.062075368401686044,0.9358008266751867,0.22925944922696576
branch_Phoeniculidae,0.6387332989650312,0.0016251153537351305,0.7694265047626446,0.4512906914978664,0.0011482091710805391,0.5436306827180583
branch_Phylloscopidae,-0.21881148379363768,-0.9185309269167389,0.3292756980030815,-0.21881142411784316,-0.9185306764086094,0.32927560820072654
branch_Picathartidae,-0.21936437237425466,-0.9329742227635939,-0.28537411625695913,-0.21936419289451567,-0.9329734594219492,-0.2853738827693262
branch_Picidae,0.768025142739997,-0.058414716212883994,0.6377500415420546,0.522161617129013,-0.039714744979618105,0.43359074395357555
branch_Pipridae,0.7907148230345926,-0.6002474404761701,-0.12030416980762597,0.6398997935725969,-0.4857607345453524,-0.09735825253709285
branch_Pittidae,0.18438391540823126,-0.9163597875719132,0.3553692810272368,0.15377548939531244,-0.7642406035475758,0.29637663884635873
branch_Platysteiridae,-0.09449751591324643,-0.5979883707023519,-0.7959146577547797,-0.09449743000650902,-0.5979878270771979,-0.7959139341968584
branch_Ploceidae,-0.9689722360435715,-0.2008968393952472,-0.1439905557168354,-0.9689721215288062,-0.20089681565291675,-0.1439905386997928
branch_Podargidae,0.09269312479308311,0.9861537327054049,-0.1375093252300106,0.05510811973329493,0.5862902787954157,-0.0817523454531764
branch_Podicipedidae,0.14533659866249965,0.9841611862708406,0.10150885165890505,0.1338345801340378,0.9062741275144653,0.09347538518639689
branch_Procellariidae,0.7564420213445185,0.6176871095388676,-0.21507700363279877,0.5118564262193739,0.4179660932220209,-0.14553467858089195
branch_Psittacidae,0.6794044562774215,0.3723129413148238,-0.6322916043708066,0.5110463672370135,0.2800528821620921,-0.47560819547555794
branch_Psittaculidae,0.8706127608412336,0.16623033992429734,-0.463034457882982,0.6627032255426106,0.1265331584899218,-0.35245799576832054
branch_Psophiidae,0.23074368829131095,0.34655610545133103,0.9092063740020957,0.23074358131027892,0.346555944775505,0.9092059524614649
branch_Pteroclidae,-0.44895037178593244,0.884314875562212,0.12818260010855137,-0.3439569997400937,0.677505378186765,0.09820529243985945
branch_Ptilonorhynchidae,0.04165092290832393,-0.9978096984993423,0.05139086143926511,0.03707558886414492,-0.8882007783513415,0.04574559978635729
branch_Pycnonotidae,-0.6822093265282086,-0.728251730560509,0.06511425474854735,-0.6822093265282086,-0.728251730560509,0.06511425474854735
branch_Rallidae,0.6834674876160696,0.3005963005811104,0.6652173117761336,0.47861158037047097,0.2104984846849981,0.4658315350002746
branch_Ramphastidae,0.8314567314694029,0.046673751607512914,0.5536255765795502,0.8314559982766062,0.046673710449794154,0.5536250883830359
branch_Recurvirostridae,0.4202330663776881,0.8910292384014201,0.17167143231916368,0.42023283333963135,0.8910287442857889,0.17167133711965898
branch_Rheidae,0.042491522826455144,0.27480493146624824,0.960560635549702,0.038445835975452904,0.24864030793974887,0.8691040984728764
branch_Rhinocryptidae,0.3751753175336943,-0.9163118533661544,-0.1400574272650058,0.3751750310365212,-0.916311153637942,-0.14005732031219342
branch_Rhipiduridae,-0.40854523278272953,-0.42189559964067064,-0.8093793364129491,-0.40854486137842133,-0.4218952160996702,-0.8093786006144262
branch_Rhynochetidae,0.5150250597430759,0.7802440985982803,-0.3549202007171725,0.5150244229855853,0.7802431339339937,-0.3549197619072624
branch_Rostratulidae,0.6547950227977968,0.5559621007063374,0.5120055030322889,0.6547949573183692,0.5559620451101928,0.5120054518318077
branch_Sagittariidae,0.9774551775949114,0.12253895189297549,-0.17194649022239705,0.9774542001408942,0.12253882935417189,-0.17194631827611664
branch_Scolopacidae,0.650599453533578,0.6865496338016055,0.32460740260602666,0.39339785793948456,0.4151358471633747,0.19628030144036782
branch_Sittidae,-0.5235644187928405,-0.6317189738169279,-0.5716742533398927,-0.5235640237401517,-0.6317184971568156,-0.571673821986189
branch_Spheniscidae,0.5985429001477237,0.8003147975316797,-0.03525104214774536,0.4516277928500998,0.603873850153914,-0.02659851174730884
branch_Stenostiridae,-0.517966018412657,-0.8040481692408818,-0.2919208107484474,-0.5179657358860847,-0.8040477306696772,-0.29192065151910296
branch_Stercorariidae,0.2807464044278048,0.7659284628129369,0.5783900592954575,0.2807460700847448,0.7659275506628561,0.5783893704863023
branch_Strigidae,0.9401315183587998,-0.03215494137486844,0.33929161848103445,0.5359156161046965,-0.018329706941228804,0.19341089327039135
branch_Struthionidae,0.1337106413276455,0.33771930938850897,0.9317012111722329,0.13371048209061961,0.33771890719599545,0.9317001016021234
branch_Sturnidae,-0.6548899613459381,-0.4719826546333645,-0.5902131197215762,-0.654889901810556,-0.47198261172589684,-0.5902130660659054
branch_Sulidae,0.8178099010398419,0.5676362360512085,0.09474219609419866,0.5002869237518127,0.34724571808562377,0.05795757886177579
branch_Sylviidae,-0.5592579737397668,-0.7895312710090099,0.25272693830554627,-0.4978601644201243,-0.702853042525026,0.2249814593018914
branch_Thamnophilidae,0.3134520812145528,-0.9359468719991945,0.16047199137266774,0.2533576355422753,-0.7565088914518745,0.1297066018748521
branch_Thinocoridae,0.7367874121404381,0.5339610366414327,0.4147649154619104,0.7367872045005951,0.5339608861616849,0.41476479857374926
branch_Thraupidae,-0.7665434652035896,0.29380482797805335,-0.5710427772491111,-0.7260515865769281,0.2782848868730121,-0.5408780235506916
branch_Threskiornithidae,0.6855487497548323,0.7217123356476755,0.09567774412834783,0.43472318917093256,0.45765540135396476,0.06067159202759483
branch_Timaliidae,-0.6059248655218907,-0.6015539577198586,0.5205649889608222,-0.6059247002698471,-0.601553793659888,0.520564846988721
branch_Tinamidae,-0.017534687693440694,0.10429688812245623,0.9943916272240895,-0.007797824142960721,0.046381709583649566,0.4422143795140801
branch_Todidae,0.7718772940045915,-0.34909526743339586,0.531354826545963,0.5327060171986521,-0.2409257934930685,0.3667110246242015
branch_Trochilidae,0.09986139089957952,0.8730505299788627,-0.47729497079809785,0.06859274589878425,0.5996805434029585,-0.3278441483319885
branch_Trogonidae,0.5557531983983511,-0.35147240395810836,0.7533960088584534,0.3867115458821386,-0.24456617984612003,0.5242379820516148
branch_Turdidae,-0.40133775002026184,-0.8804789096690887,-0.252358701998816,-0.3850953022529724,-0.8448452502393962,-0.24214555101655988
branch_Turnicidae,0.5644743605240223,0.47980520575321567,0.6716812304069772,0.5644740474977133,0.47980493967974347,0.6716808579296479
branch_Tyrannidae,0.5604504852498639,-0.6528114434674155,-0.5096395660651921,0.3871232321912938,-0.4509202555046462,-0.35202630965652837
branch_Tytonidae,0.950794943046339,-0.1730856007017838,0.2569637436393244,0.6497677449324322,-0.118285694797588,0.175607530787829
branch_Upupidae,0.4819947219874513,-0.004508458604528479,0.8761625284244796,0.4819941655032912,-0.00450845339931493,0.876161516856215
branch_Vangidae,-0.32296559900616173,0.2460099065270425,-0.9138776516509511,-0.26272771268487327,0.20012540109088423,-0.7434258813660531
branch_Vireonidae,0.003921886296468901,0.03096092335762423,-0.9995129086063104,0.003921882731127205,0.030960895211361927,-0.9995119999592859
branch_Zosteropidae,-0.3426406577499187,-0.8165927438337099,0.4645144613602029,-0.34264056430258133,-0.8165925211268601,0.46451433467459347
