ID,x0,y0,z0,x1,y1,z1
branch_internal43,-0.6485983119740821,-0.027547106346680717,0.5897154302452923,-0.6667167509500124,-0.12666851893448164,0.6797859959024866
branch_Macromiidae,-0.6485983119740821,-0.027547106346680717,0.5897154302452923,-0.7750506186430024,0.0694729769032432,0.628068502650229
branch_Cordulegastridae,-0.3403297633456669,-0.10098378637305577,0.9067607917492133,-0.34865417018086,0.0082936826756217,0.9372147483064764
branch_Neopetaliidae,-0.3403297633456669,-0.10098378637305577,0.9067607917492133,-0.3459397698805208,-0.2143959211916661,0.913433119933468
branch_internal47,0.6829587541552296,0.4207353242488634,-0.4206104004240928,0.7837221680046262,0.5260263645602947,-0.2753597555246467
branch_Isostictidae,0.6829587541552296,0.4207353242488634,-0.4206104004240928,0.6802195651670989,0.3750949468139458,-0.6297659279752487
branch_internal49,0.021384506364610745,0.20284864369837358,-0.8898627977489572,0.3278898532784616,0.24065500933182668,-0.8769524282276382
branch_internal50,0.021384506364610745,0.20284864369837358,-0.8898627977489572,-0.28498049522401836,0.16637356242497273,-0.9086132872909799
branch_internal51,0.6961312360727319,-0.48374090794422725,0.17534122284355008,0.5565299774405791,-0.7209415054015866,0.12567736825611822
branch_internal52,0.6961312360727319,-0.48374090794422725,0.17534122284355008,0.8521842348233953,-0.2579726084355829,0.22914893433727157
branch_Mesopodagrionidae,0.7023759860718567,-0.12321946756702608,-0.45175138401966386,0.7716039285483491,-0.2246774863479964,-0.5951028520996181
branch_Amanipodagrionidae,0.7023759860718567,-0.12321946756702608,-0.45175138401966386,0.8813074839423675,-0.0652966417847535,-0.4680101145475461
branch_internal55,-0.022480782004952054,-0.7606268516356078,-0.32917741397828054,0.16078149871357228,-0.6981458030522505,-0.5159059622902039
branch_internal56,-0.022480782004952054,-0.7606268516356078,-0.32917741397828054,-0.20638549794692257,-0.8448443985881975,-0.151855796682191
branch_internal57,-0.36779240826810633,-0.4307033771830897,-0.6055078101606182,-0.18199278772869026,-0.4026101437802927,-0.7643303683058703
branch_Tatocnemididae,-0.36779240826810633,-0.4307033771830897,-0.6055078101606182,-0.6461230529086471,-0.5420100503040804,-0.5373547300148922
branch_Libellulidae,-0.6667167509500124,-0.12666851893448164,0.6797859959024866,-0.5378840911806356,-0.082310810306636,0.8389908431928483
branch_Corduliidae,-0.6667167509500124,-0.12666851893448164,0.6797859959024866,-0.8197009876173763,-0.1756147495564742,0.5452061542548055
branch_Coenagrionidae,0.7837221680046262,0.5260263645602947,-0.2753597555246467,0.7185710668583754,0.6319132061687028,-0.2904157739235365
branch_Platycnemididae,0.7837221680046262,0.5260263645602947,-0.2753597555246467,0.8631164706798009,0.4296994152527959,-0.2653080672965855
branch_internal63,0.3278898532784616,0.24065500933182668,-0.8769524282276382,0.4114847380607984,0.07709835556170275,-0.9069662044707936
branch_internal64,0.3278898532784616,0.24065500933182668,-0.8769524282276382,0.2543792173722265,0.41161300530000194,-0.8739093143893331
branch_Philogangidae,-0.28498049522401836,0.16637356242497273,-0.9086132872909799,-0.3456358467206939,0.2949665270761291,-0.8908033505585372
branch_Philosinidae,-0.28498049522401836,0.16637356242497273,-0.9086132872909799,-0.2380471372754937,0.0457915914679067,-0.9701735363252176
branch_internal67,0.5565299774405791,-0.7209415054015866,0.12567736825611822,0.637902090730704,-0.716368272890236,-0.07794930360136823
branch_internal68,0.5565299774405791,-0.7209415054015866,0.12567736825611822,0.49675036851318854,-0.7534861558628755,0.33418012807358694
branch_internal69,0.8521842348233953,-0.2579726084355829,0.22914893433727157,0.9489570063133741,-0.15656074039366855,0.03388227310004435
branch_Pseudolestidae,0.8521842348233953,-0.2579726084355829,0.22914893433727157,0.8091628861089718,-0.3807652268915876,0.4475190115894485
branch_Polythoridae,0.16078149871357228,-0.6981458030522505,-0.5159059622902039,0.1363794966681065,-0.6902513652162634,-0.71060093280662
branch_Heteragrionidae,0.16078149871357228,-0.6981458030522505,-0.5159059622902039,0.2227311284136505,-0.8690796382777053,-0.441691551613425
branch_internal73,-0.20638549794692257,-0.8448443985881975,-0.151855796682191,-0.38508583608361846,-0.8075618391870407,-0.2381793933059367
branch_Mesagrionidae,-0.20638549794692257,-0.8448443985881975,-0.151855796682191,-0.0404803823826606,-0.9960868367649628,-0.0785643192914177
branch_Protolestidae,-0.18199278772869026,-0.4026101437802927,-0.7643303683058703,-0.0098111452609366,-0.5187191829107827,-0.854888384942174
branch_Pentaphlebiidae,-0.18199278772869026,-0.4026101437802927,-0.7643303683058703,-0.393695041056556,-0.3739298375092332,-0.8397503743778834
branch_Calopterygidae,0.4114847380607984,0.07709835556170275,-0.9069662044707936,0.3024876519494011,0.0427698556777487,-0.9521932366192496
branch_Chlorocyphidae,0.4114847380607984,0.07709835556170275,-0.9069662044707936,0.5151392165028643,0.1104258310391187,-0.8499633659518128
branch_Argiolestidae,0.2543792173722265,0.41161300530000194,-0.8739093143893331,0.1726860213801651,0.4590816318095904,-0.8714491341179545
branch_Megapodagrionidae,0.2543792173722265,0.41161300530000194,-0.8739093143893331,0.3343428251384968,0.3613457185267975,-0.8704275656140268
branch_Rhipidolestidae,0.637902090730704,-0.716368272890236,-0.07794930360136823,0.7652534334788773,-0.6215004405727887,-0.1677032644781218
branch_Thaumatoneuridae,0.637902090730704,-0.716368272890236,-0.07794930360136823,0.5384775369975909,-0.8425980742383418,0.0083921057456471
branch_Amphipterygidae,0.49675036851318854,-0.7534861558628755,0.33418012807358694,0.6018061632178583,-0.6781738505717129,0.4217932791234784
branch_Devadattidae,0.49675036851318854,-0.7534861558628755,0.33418012807358694,0.4182095965999051,-0.8690172588883927,0.2644044951695209
branch_Euphaeidae,0.9489570063133741,-0.15656074039366855,0.03388227310004435,0.952351065340376,-0.2994264618661138,-0.0580623998762667
branch_Lestoideidae,0.9489570063133741,-0.15656074039366855,0.03388227310004435,0.9916136979815842,-0.0212925597756144,0.1274711766380527
branch_Hypolestidae,-0.38508583608361846,-0.8075618391870407,-0.2381793933059367,-0.38622940325876,-0.9118194256788366,-0.1393276103760442
branch_Dicteriadidae,-0.38508583608361846,-0.8075618391870407,-0.2381793933059367,-0.438831849055984,-0.8184129535161706,-0.3709809237292997
