seqid,x,y,z
BOM151-07,-0.007943900393777122,0.24844623193897486,0.046575840199354256
BOM484-07,0.0006947173546124171,0.26216275418329127,0.1385396343952294
GBIR1653-09,0.057153199555085105,0.22143369958383394,0.07898328841618518
GBIR1654-09,0.057153199555085105,0.22143369958383394,0.07898328841618518
GBIR3484-13,-0.01277296070109673,0.2570538441394688,0.11950361437152825
KBAR247-06,0.00017986806478852114,0.25880424168213584,0.13733039813573025
YIO199-10,0.005191923966846005,0.2495196249707864,0.06844934643434895
YIO200-10,0.01011883299442021,0.24430417146802946,0.08366312086592126
YIO287-10,-0.004716390142178572,0.24400245829432893,0.21409310262741385
YIO348-10,0.004144237382432028,0.15649703661467254,0.07177146797618558
YIO359-10,-0.004280013608739129,0.2447549515864426,0.212764623083179
YIO449-10,-0.0013921411267672108,0.2436934025293795,0.22882798666030413
YIO495-10,0.01011883299442021,0.24430417146802946,0.08366312086592126
YIO496-10,-0.004716390142178572,0.24400245829432893,0.21409310262741385
KBPBR005-06,0.04897129361861032,0.22153770065364406,0.06848152900854049
KBPBR010-06,0.04897129361861032,0.22153770065364406,0.06848152900854049
KBPBR014-06,0.04952752490569515,0.2245771667547704,0.07140059804540952
KBPBR016-06,0.04897129361861032,0.22153770065364406,0.06848152900854049
KBPBR037-06,0.05051448228787413,0.2045274538465646,0.078902136974051
KBPBR039-06,0.04736726961309025,0.21982986730428775,0.06867091318662318
KBPBR045-06,0.04897129361861032,0.22153770065364406,0.06848152900854049
KBPBR062-06,0.051103974607753684,0.2232584604420554,0.06912863498357903
KBPBR064-06,0.05006921583186599,0.218490452532184,0.06872586322021612
KBPZM027-06,0.04848384060098646,0.2209331766750424,0.06774089841869453
YIO112-10,0.008766935491943854,0.26440870482361195,0.031047576968046928
YIO220-10,0.04418181445386816,0.21606723308349246,0.07191441338444557
YIO361-10,0.04418181445386816,0.21606723308349246,0.07191441338444557
KBPBR078-07,0.06510320607876335,0.21611717256417806,0.08793208112989685
KBPBR097-07,0.06510320607876335,0.21611717256417806,0.08793208112989685
KBPBR113-07,0.06420980754817282,0.21134885515380583,0.08460159896612666
KBPBR128-07,0.06750684037685248,0.21700058285626367,0.08961608567963902
KBPBR245-07,0.06395483254494533,0.21626146005425534,0.0865105734041799
KBPBR268-07,0.06332909716864117,0.22035894882399615,0.09019378685212331
YIO306-10,0.04982961656701023,0.22747374017227961,0.08043253820559086
YIO604-17,0.05145917436384096,0.2232852952310462,0.07969713214853387
GBIR532-07,0.04236340999641728,0.22383868418056782,0.07315415461586451
GBIR4691-13,0.04795481728380589,0.2173416031071093,0.06533741133876395
GBIR4692-13,0.04228810277280916,0.2244690641185899,0.06559208848199626
GBIR4693-13,0.053187833947112906,0.22902954714956897,0.0710305087132415
GBIR4694-13,0.05051431110396885,0.21583679729308602,0.06582053682726247
GBIR4695-13,0.048048355593325695,0.21635885684900003,0.0653734250087555
GBIR4696-13,0.04820507788228212,0.21585044065033634,0.06604597233579587
GBIR4697-13,0.04795481728380589,0.2173416031071093,0.06533741133876395
GBIR4698-13,0.05217773592461899,0.22335736844831586,0.06953778163557435
GBIR4699-13,0.05051431110396885,0.21583679729308602,0.06582053682726247
GBIR4700-13,0.04795481728380589,0.2173416031071093,0.06533741133876395
GBIR4701-13,0.04967094962888989,0.2172638171405528,0.06581422014115786
GBIR4702-13,0.05051431110396885,0.21583679729308602,0.06582053682726247
GBIR4703-13,0.05051431110396885,0.21583679729308602,0.06582053682726247
GBIR4704-13,0.04795481728380589,0.2173416031071093,0.06533741133876395
GBIR4705-13,0.05051431110396885,0.21583679729308602,0.06582053682726247
GBIR4706-13,0.052938552520574854,0.22300636817579278,0.06920050825804737
GBIR4707-13,0.05217773592461899,0.22335736844831586,0.06953778163557435
GBIR4708-13,0.05217773592461899,0.22335736844831586,0.06953778163557435
GBIR4709-13,0.04868564245955774,0.21721738384861503,0.06517146566099136
GBIR4710-13,0.04795481728380589,0.2173416031071093,0.06533741133876395
GBIR4711-13,0.048048355593325695,0.21635885684900003,0.0653734250087555
GBIR4712-13,0.046907931840068605,0.21735647556479948,0.06559919603774322
GBIR4713-13,0.05051431110396885,0.21583679729308602,0.06582053682726247
GBIR4714-13,0.05051431110396885,0.21583679729308602,0.06582053682726247
GBIR4715-13,0.04795481728380589,0.2173416031071093,0.06533741133876395
GBIR4716-13,0.04795481728380589,0.2173416031071093,0.06533741133876395
GBIR4717-13,0.04795481728380589,0.2173416031071093,0.06533741133876395
GBIR4718-13,0.05197587243984182,0.22764224196812574,0.06955376336497074
GBIR4719-13,0.04795481728380589,0.2173416031071093,0.06533741133876395
GBIR4720-13,0.04795481728380589,0.2173416031071093,0.06533741133876395
GBIR4721-13,0.05051431110396885,0.21583679729308602,0.06582053682726247
GBIR4722-13,0.05215984035916165,0.21739803559332188,0.0655588171781672
GBIR4723-13,0.05051431110396885,0.21583679729308602,0.06582053682726247
GBIR520-07,0.05517258807635282,0.20007495019935426,0.07797260152105713
GBIR521-07,0.05594946514630148,0.2226024662562872,0.06759553589369208
GBIR525-07,0.02101861894757365,0.2370825173685914,0.045337485557568016
BBIND322-08,0.05309553158538919,0.22815165445711813,0.08431535208708373
BBIND349-08,-0.004004017221944009,0.2553245795922756,0.04951682419977647
BBIND531-08,0.052449404782288794,0.2292583960651735,0.08574249861064041
BON039-06,0.04897129361861032,0.22153770065364406,0.06848152900854049
BON040-06,0.04817770557582881,0.21978131612507396,0.06719696155968648
BON276-07,0.06546502722830663,0.2157943382066931,0.08651028239154092
BROMB357-06,-0.004135493308550629,0.17101831737056197,0.08810970839736534
BROMB637-07,-0.06755336473862783,0.24811853739652498,-0.05372374399280266
BSBNA481-06,0.0022131973389889763,0.16865475722469747,0.07229278459395072
BSBNA482-06,0.0022131973389889763,0.16865475722469747,0.07229278459395072
BSBNA483-06,0.0022131973389889763,0.16865475722469747,0.07229278459395072
CDANS017-05,-0.018155800941977634,0.254769692441215,0.23212681349631106
GBIR1412-09,0.06510320607876335,0.21611717256417806,0.08793208112989685
NLAVE434-11,0.06510320607876335,0.21611717256417806,0.08793208112989685
ROMC275-07,0.06664827777098518,0.2136997066065428,0.0876632436540203
ROMC276-07,0.06510320607876335,0.21611717256417806,0.08793208112989685
TZBNA612-03,-0.0024108736654431507,0.17102638355617847,0.07520723166537738
KAARG136-07,0.059296100223373324,0.36722176723272293,-0.08354251153362142
KAARG624-07,0.05909139850944672,0.3692199284854239,-0.08293446630208828
KPARG140-08,0.059296100223373324,0.36722176723272293,-0.08354251153362142
BABNA060-06,0.06755598042870042,0.26733869642074093,0.1034461771812037
BABNA061-06,0.06260015501584734,0.26785799409552724,0.10073762668736248
BBIND034-08,0.03211586211178252,0.2351352850395485,0.07659743670217592
BBIND040-08,0.03211586211178252,0.2351352850395485,0.07659743670217592
BBIND087-08,0.03211586211178252,0.2351352850395485,0.07659743670217592
BBIND252-08,0.03211586211178252,0.2351352850395485,0.07659743670217592
BBIND281-08,0.03211586211178252,0.2351352850395485,0.07659743670217592
BBIND365-08,0.03211586211178252,0.2351352850395485,0.07659743670217592
BBIND366-08,0.03211586211178252,0.2351352850395485,0.07659743670217592
BBIND551-08,0.030563655474388877,0.23569970610702942,0.08624274248966633
BBIND565-08,0.031092665096857035,0.23419743313006858,0.08032692458339302
BBIND572-08,0.031092665096857035,0.23419743313006858,0.08032692458339302
BBIND658-08,0.031092665096857035,0.23419743313006858,0.08032692458339302
BBIND857-08,0.03211586211178252,0.2351352850395485,0.07659743670217592
BJNSM236-10,0.04995075999309452,0.22214498445916658,0.07857100225136715
BJNSM643-10,0.04874292401794052,0.21823911107852983,0.060015985035739135
BON474-07,0.017926859587064223,0.228527841359992,0.060072920802633246
BON475-07,0.018549222640434494,0.22861839764588193,0.06306909791779391
BSBNA466-06,0.06755598042870042,0.26733869642074093,0.1034461771812037
BSBNA467-06,0.07103361912480033,0.2664386980658664,0.10368950140783824
BSBNA468-06,0.06755598042870042,0.26733869642074093,0.1034461771812037
GBIR10471-19,0.0002960574286541753,0.26501240266868675,0.032687532475284005
GBIR12359-19,-0.034547040584965834,0.2748372077908337,-0.0160950257522446
GBIR12378-19,0.0002960574286541753,0.26501240266868675,0.032687532475284005
GBIR5120-13,0.07031633117227754,0.2661868882530474,0.10400663671074878
GBIR5121-13,0.06830005523872047,0.2666790248623196,0.10517340566702756
GBIR5122-13,0.07235139967495557,0.2718498863614607,0.10127386027063319
GBIR5123-13,0.06746410602673988,0.26812131808018275,0.10410772423049118
GBIR530-07,0.0513204880111442,0.21951211060380105,0.07739039478818603
GBIR531-07,0.04552126003907488,0.22358695516655216,0.073401761863809
GBIR714-08,0.07201897764930405,0.2671173487838654,0.10755459775513526
GBIR727-08,0.06129811311394297,0.2729760094112712,0.0955095675099522
GBIR729-08,0.07005882264725201,0.2676034573230972,0.1032596723164077
GBIR9212-19,-0.006693608755908324,0.26370908510432023,0.03200001682756646
GBMIN133920-17,0.008855084932125635,0.2656088738140165,0.030437814419576065
GBMNA18676-19,-0.012919880999637166,0.25476137050684405,0.0038096055437473195
GBMTG5944-16,0.008855084932125635,0.2656088738140165,0.030437814419576065
KBARG340-07,-0.04055261432118803,0.26958030412538475,-0.01813069853410826
KBNA220-04,0.06722890961192775,0.26708589784968506,0.10200812624288107
KBNA367-04,0.06155310865923908,0.2717072713381379,0.10388257288724052
KBPBR017-06,0.021322518310928434,0.22659830088755914,0.06168722953718219
KBPBR029-06,0.018549222640434494,0.22861839764588193,0.06306909791779391
KBPBR043-06,0.016268084121281324,0.2262564757299909,0.0618311369989898
KBPBR044-06,0.018549222640434494,0.22861839764588193,0.06306909791779391
KBPBR047-06,0.017684685716273137,0.23063959340487655,0.06339486431320838
KBPBR069-07,0.04819804222377536,0.21960803008144322,0.07747943096099713
KBPBR070-07,0.0519987254911959,0.22143594551667112,0.07646375576686938
KBPBR141-07,0.048231388848522724,0.21952565296254728,0.07601731156559298
KBPBR161-07,0.04709576851564762,0.217428646699263,0.0754881102171509
KBPBR193-07,0.0519987254911959,0.22143594551667112,0.07646375576686938
KBPBR196-07,0.04709576851564762,0.217428646699263,0.0754881102171509
KBPBR216-07,0.0519987254911959,0.22143594551667112,0.07646375576686938
KBPBR225-07,0.049214915705240024,0.22053516416661392,0.07798133532390421
KBPBR265-07,0.05061094784217411,0.22081711912278382,0.07651763761289343
KBPBR379-07,0.04684559008544592,0.22552996404628414,0.07762813499583053
KBPBR383-07,0.05105159233273985,0.2191780934865202,0.07629461237374627
KBPBR403-07,0.047628034055994084,0.21866504813269008,0.07685270614172048
KBPBR456-07,-0.006365632718644572,0.24698890291973916,0.05692754321931391
KBPBR502-07,0.04411319709727814,0.21799576870640133,0.0755392120365533
KBPBR525-07,0.05129097248219687,0.2169872044916987,0.0757904552306458
KBPBU491-06,0.0002960574286541753,0.26501240266868675,0.032687532475284005
KBPBU492-06,0.008855084932125635,0.2656088738140165,0.030437814419576065
KBPBU493-06,0.0002960574286541753,0.26501240266868675,0.032687532475284005
KBPBU494-06,-0.00019992739480852238,0.2641928241159353,0.029752423506490787
KBPBU495-06,0.008855084932125635,0.2656088738140165,0.030437814419576065
KBPZM183-07,0.04418181445386816,0.21606723308349246,0.07191441338444557
KBPZM222-07,0.04418181445386816,0.21606723308349246,0.07191441338444557
KBPZM228-07,0.04418181445386816,0.21606723308349246,0.07191441338444557
KBPZM237-07,0.016268084121281324,0.2262564757299909,0.0618311369989898
KBPZM238-07,0.018549222640434494,0.22861839764588193,0.06306909791779391
KPARG238-08,-0.04055261432118803,0.26958030412538475,-0.01813069853410826
KPARG239-08,-0.04055261432118803,0.26958030412538475,-0.01813069853410826
MNCN791-09,-0.03317494303929934,0.2545608254805053,-0.020176397899671624
NLAVE218-11,0.018549222640434494,0.22861839764588193,0.06306909791779391
SWEBI007-11,0.0002960574286541753,0.26501240266868675,0.032687532475284005
TZBNA315-03,0.06755598042870042,0.26733869642074093,0.1034461771812037
BOI006-08,-0.04877311880462399,0.24113849061762507,0.18101732505496848
ACOI011-17,-0.1335931402170528,0.24302657206003966,-0.06267818577538836
ACOI012-17,-0.13311693740568353,0.24185999072132106,-0.06334211228095915
ACOI013-17,-0.13311693740568353,0.24185999072132106,-0.06334211228095915
ACOI014-17,-0.13311693740568353,0.24185999072132106,-0.06334211228095915
ACOI015-17,-0.1335931402170528,0.24302657206003966,-0.06267818577538836
ACOI016-17,-0.13311693740568353,0.24185999072132106,-0.06334211228095915
ACOI017-17,-0.13311693740568353,0.24185999072132106,-0.06334211228095915
BON164-07,-0.131896813849809,0.2445961970021627,-0.06160048038134553
BON240-07,0.05391726226219773,0.20145617492848214,0.08025385986894398
BON241-07,0.05391726226219773,0.20145617492848214,0.08025385986894398
BROM571-07,-0.13239778012491515,0.24340432734985362,-0.061573611355573744
BROM574-07,-0.131896813849809,0.2445961970021627,-0.06160048038134553
BROM616-07,-0.13311693740568353,0.24185999072132106,-0.06334211228095915
BROM848-07,-0.13439907746676075,0.23938128988419463,-0.060970239444654566
GBIR0212-06,-0.13266627865665928,0.24272298835980619,-0.06100667080337497
GBIR5872-15,-0.13147442783457974,0.24500327883389264,-0.061394258554340095
GBMNA11113-19,-0.13328682031327743,0.24317990456530386,-0.0626279741122934
GBMNA11410-19,-0.03436426992587949,0.24312762671247218,0.176662611925485
GBMTG3628-16,-0.03436426992587949,0.24312762671247218,0.176662611925485
GBMTG4453-16,-0.13328682031327743,0.24317990456530386,-0.0626279741122934
KAARG003-07,-0.13328682031327743,0.24317990456530386,-0.0626279741122934
KBAR562-06,0.012534700094380204,0.24994252142218437,0.2149394358550884
KBPBK065-08,-0.027629010413978958,0.24199020929095952,0.1734980377790282
KBPBK114-08,-0.03436426992587949,0.24312762671247218,0.176662611925485
KBPBK115-08,-0.03558366482034285,0.243821071143565,0.17792516170044265
KBPBK192-08,-0.02971063785758122,0.24466453361714807,0.1769060012020035
KBPBU715-06,0.05837192967397074,0.20328945526730133,0.08337959581097219
KBPBU716-06,0.057773248202056066,0.2053710173186518,0.08313373806253961
KBPBU717-06,0.0573715035421248,0.20382342922302246,0.08216894214873739
KBPBU718-06,0.0573715035421248,0.20382342922302246,0.08216894214873739
KBPBU719-06,0.0573715035421248,0.20382342922302246,0.08216894214873739
KBPBU720-06,0.05704253258400359,0.20897666391543746,0.0807006190486061
KBPBU721-06,0.05000051630700144,0.20371533343419812,0.07960448741899959
NLAVE017-11,-0.131896813849809,0.2445961970021627,-0.06160048038134553
NLAVE460-11,0.0573715035421248,0.20382342922302246,0.08216894214873739
NLAVE471-11,-0.13266627865665928,0.24272298835980619,-0.06100667080337497
NLAVE481-11,0.0573715035421248,0.20382342922302246,0.08216894214873739
NZCOI170-08,-0.13407539609131253,0.23783032878089577,-0.05990477369983883
NZCOI172-08,-0.13239778012491515,0.24340432734985362,-0.061573611355573744
NZCOI173-08,-0.13262097312428944,0.24600488007477472,-0.061471798016072984
NZCOI175-08,-0.1346033717629928,0.24073663845420132,-0.063170825665342
NZCOI176-08,-0.1335931402170528,0.24302657206003966,-0.06267818577538836
NZCOI179-08,-0.13239778012491515,0.24340432734985362,-0.061573611355573744
NZCOI245-08,-0.13134703277227486,0.2383194368045158,-0.059344584640864076
NZCOI246-08,-0.13311693740568353,0.24185999072132106,-0.06334211228095915
NZCOI247-08,-0.13311693740568353,0.24185999072132106,-0.06334211228095915
NZCOI249-08,-0.13311693740568353,0.24185999072132106,-0.06334211228095915
GBMNA18677-19,-0.0037373503579863202,0.246373224255502,0.015201712813606697
BOI157-08,0.027485282695271875,0.23579212795511903,0.057642725609801826
BOI158-08,0.027485282695271875,0.23579212795511903,0.057642725609801826
BOI159-08,0.026735973081428537,0.235405127364949,0.051294240382948546
GBIR5115-13,0.061440021147736994,0.2684479554593072,0.0971219829505088
GBIR5118-13,0.0644825959485831,0.2576759223428207,0.10991705547664977
GBIR724-08,0.05890461975040228,0.2660086683468989,0.10024559621211161
KBPBR234-07,0.013935278875838373,0.277960803934046,0.03892009880884196
MNCN350-08,0.00796461364631528,0.1917348703344063,0.0710541149737788
BOI110-08,0.0031357964201411555,0.2499428764918407,0.2067074415079305
BOI112-08,0.0065794585347222915,0.2505746029966984,0.2091534540936092
BON099-06,0.0029192898641068497,0.25259622243585855,0.2108967909849193
BON272-07,0.0029192898641068497,0.25259622243585855,0.2108967909849193
KBPBR091-07,0.005552628997326894,0.24822472117068506,0.21217652762396647
NLAVE465-11,0.0021435939631045805,0.25104161066459585,0.20693729698489802
BJNSM133-10,0.05602312558074087,0.20360617630516112,0.07952228490768704
BJNSM163-10,-0.009588673016108613,0.25081530417235237,0.21304948337258925
BJNSM219-10,0.05713891597002905,0.20429161378026867,0.07856679797465362
BJNSM315-10,0.054543271532750334,0.20479239517675712,0.07917026232488163
BJNSM447-10,0.058518329573439144,0.20371104014185384,0.0799354578051344
BJNSM469-10,0.05552463120122685,0.20213921240523772,0.07818742705114165
BJNSM489-10,0.05691250813691369,0.20637557925364916,0.08145341739043892
BJNSM519-10,0.05641360291602701,0.20354129418138422,0.08028296798019677
BJNSM531-10,0.05537977538058402,0.20396452242142732,0.07927998778448414
BOI075-08,0.04550047831297462,0.21964910052399653,0.07646728900267423
BOI137-08,0.04754162042061179,0.21796714675743956,0.0757037368879121
BON093-06,-0.13065669601379842,0.2501587830825238,-0.06374512027811134
BON307-07,-0.13065669601379842,0.2501587830825238,-0.06374512027811134
BROM184-06,-0.13573743774600805,0.2480300385905346,-0.06753811054082887
BROM185-06,-0.13554083303080086,0.2472602989445007,-0.06728536777572616
BROM192-06,-0.1346871628609463,0.24893106430219292,-0.06221492104357973
BROM269-06,-0.1296645243698648,0.25000781065552485,-0.0645873622104498
BROM658-07,-0.13459782882814003,0.24832643076589186,-0.06702048807173953
BROMB428-06,0.03067707850634531,0.2920523021605271,0.02766969295380294
CMCPB049-10,0.03169683130109668,0.24622152080475396,0.06750827660981772
GBIR11103-19,-0.008894357943673593,0.25141564510104475,0.2089168436997395
GBIR3485-13,-0.01277296070109673,0.2570538441394688,0.11950361437152825
GBIR5114-13,0.08171574816607602,0.2677097145967789,0.11709813128726217
GBIR5724-15,-0.13573743774600805,0.2480300385905346,-0.06753811054082887
GBIR721-08,0.083903985179837,0.2684197957068896,0.11707148822424532
GBMNA11429-19,-0.008894357943673593,0.25141564510104475,0.2089168436997395
KAARG138-07,0.005340956674777528,0.24638550909728013,0.21093618040152287
KAARG597-07,-0.005723035727670926,0.261027472109813,0.13237217957188144
KBAR241-06,0.006665296992182878,0.24679288830969023,0.21317022622833515
KBAR242-06,0.0042337905306370546,0.24681550711298836,0.21187557604746052
KBAR334-06,0.005340956674777528,0.24638550909728013,0.21093618040152287
KBAR766-06,0.0042337905306370546,0.24681550711298836,0.21187557604746052
KBAR792-06,0.005668941613604349,0.2505180193550974,0.22120642384831887
KBAR819-06,-0.006541691941540747,0.26211394965189766,0.13151473993243273
KBAR856-06,0.012534700094380204,0.24994252142218437,0.2149394358550884
KBARG027-07,0.0068723987044614285,0.2463160732762022,0.2135097763518023
KBARG090-07,0.005668941613604349,0.2505180193550974,0.22120642384831887
KBARG312-07,-0.005723035727670926,0.261027472109813,0.13237217957188144
KBPBR162-07,-0.010574430741479434,0.24521149050261298,0.2105776117461798
KBPBR184-07,-0.009588673016108613,0.25081530417235237,0.21304948337258925
KBPBR370-07,-0.009588673016108613,0.25081530417235237,0.21304948337258925
KBPBR483-07,-0.009588673016108613,0.25081530417235237,0.21304948337258925
KBPBU294-06,-0.13573743774600805,0.2480300385905346,-0.06753811054082887
KBPBU295-06,-0.13573743774600805,0.2480300385905346,-0.06753811054082887
KBPBU299-06,-0.13065669601379842,0.2501587830825238,-0.06374512027811134
KBPBU723-06,0.05692730527368557,0.2027190978843533,0.08115730689477411
KBPBU725-06,0.05815387219175465,0.20634407456772252,0.08221815752150366
KBPBU726-06,0.05739892378007158,0.2039504065965985,0.08042547173398115
KBPZM134-07,0.05739892378007158,0.2039504065965985,0.08042547173398115
KBPZM191-07,0.0556608045741942,0.20571431979332253,0.08120926805738098
KBPZM212-07,0.0556608045741942,0.20571431979332253,0.08120926805738098
KFIP039-07,0.05692730527368557,0.2027190978843533,0.08115730689477411
KPARG036-08,0.005976541972991149,0.24689881139815206,0.21140712444332208
KPARG122-08,0.005668941613604349,0.2505180193550974,0.22120642384831887
KPARG259-08,-0.0018353773416587922,0.2645840799956226,0.12479257051140069
KPARG270-08,-0.0018353773416587922,0.2645840799956226,0.12479257051140069
KPARG271-08,-0.0018353773416587922,0.2645840799956226,0.12479257051140069
KPARG479-08,0.007507590279692932,0.24762862070013644,0.20711393480939402
KPARG498-08,0.007505830509146714,0.24810115036812214,0.20745734341808605
LBARG214-10,0.0033086853171116603,0.22982975658580646,0.17735270902649405
LBARG335-10,0.004033823763530314,0.23009792986813057,0.17559880666455038
LBARG557-11,0.005340956674777528,0.24638550909728013,0.21093618040152287
LGEMA104-07,-0.008787006804837228,0.2621101089697989,0.1368857992969527
LGEMA111-07,0.005768313870615891,0.2486214725261993,0.21373946064486463
NLAVE035-11,-0.1296337728931214,0.2484300261983201,-0.06230308417847393
NLAVE058-11,-0.1296645243698648,0.25000781065552485,-0.0645873622104498
NLAVE328-11,-0.13065669601379842,0.2501587830825238,-0.06374512027811134
NLAVE329-11,-0.13573743774600805,0.2480300385905346,-0.06753811054082887
NLAVE472-11,-0.13573743774600805,0.2480300385905346,-0.06753811054082887
SWEBI015-11,0.059969332286034814,0.20347316641076324,0.08184297375631469
YIO237-10,0.05739892378007158,0.2039504065965985,0.08042547173398115
YIO238-10,0.05739892378007158,0.2039504065965985,0.08042547173398115
YIO503-10,0.05739892378007158,0.2039504065965985,0.08042547173398115
YIO556-12,-0.009588673016108613,0.25081530417235237,0.21304948337258925
YIO809-19,-0.009588673016108613,0.25081530417235237,0.21304948337258925
GBMNA11422-19,-0.002914578883033708,0.25240491346594496,0.20142590447851258
GBMTG3861-16,-0.002914578883033708,0.25240491346594496,0.20142590447851258
KBAR244-06,0.012667805851765034,0.2426322701339419,0.20558468051001952
KBAR246-06,0.0118437094133856,0.24359103455402567,0.2054968118114424
KBAR344-06,0.01082759941213846,0.2428955287263456,0.20354325423709962
KBNA121-04,-0.0019270976781045903,0.2522700701919216,0.1992124965833201
KBOL015-08,0.010934548268797428,0.24494968474801337,0.19963477304084998
KBOL024-08,0.010934548268797428,0.24494968474801337,0.19963477304084998
KBOL043-08,0.012667805851765034,0.2426322701339419,0.20558468051001952
KBOL082-08,0.00874508557827469,0.2483417985613304,0.20509184204673572
YIO147-10,-0.04171287007223892,-0.03402274125883524,0.016833618568882172
YIO148-10,-0.03862563212374593,-0.04097938127492103,0.021056673472083873
GBIR7861-19,-0.002914578883033708,0.25240491346594496,0.20142590447851258
