,x,y,z,order,family,genus,species,order_eng,family_eng,genus_eng,species_eng
0,-0.1507811032542189,-0.6505022733820414,-0.7430493178632619,Monotremata,Ornithorhynchidae,Ornithorhynchidae_fakeus,Ornithorhynchidae_fakeus fakulus,egg-laying mammals,platypus,Ornithorhynchidae_fakeus,Ornithorhynchidae_fakeus fakulus
1,-0.1511577308569403,-0.6503270989941017,-0.7432101858659015,Monotremata,Tachyglossidae,Tachyglossus,Tachyglossus aculeatus,egg-laying mammals,echidnas,short-nosed echidnas,short-beaked echidna
2,-0.151020459863728,-0.6505071282800096,-0.7432944916539703,Monotremata,Tachyglossidae,Zaglossus,Zaglossus bruijni,egg-laying mammals,echidnas,Zaglossus,long-beaked echidna
3,-0.1506209726449124,-0.6493670219973526,-0.7393495595129638,Didelphimorphia,Didelphidae,Marmosa,Marmosa mexicana,Opossums,American opossums,Marmosa,Mexican mouse opossum
4,-0.1507164513605079,-0.6493301717057094,-0.7389364249665487,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,Opossums,American opossums,Didelphis,white-eared opossum
5,-0.1506893786476157,-0.6493504258506307,-0.7389258882220389,Didelphimorphia,Didelphidae,Didelphis,Didelphis marsupialis,Opossums,American opossums,Didelphis,southern opossum
6,-0.1507180690526304,-0.6493023716269348,-0.739257022876321,Didelphimorphia,Didelphidae,Marmosa,Marmosa murina,Opossums,American opossums,Marmosa,murine mouse opossum
7,-0.1505647899389844,-0.6494237794293832,-0.7390935683505182,Didelphimorphia,Didelphidae,Marmosops,Marmosops parvidens,Opossums,American opossums,Marmosops,delicate slender mouse opossum
8,-0.1505484082636179,-0.6494260055849608,-0.7392302259213587,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis brevicaudata,Opossums,American opossums,short-tailed opossums,Red-legged short-tailed Opossum
9,-0.1505782288264766,-0.6494167482031342,-0.7390608093144525,Didelphimorphia,Didelphidae,Marmosops,Marmosops pinheiroi,Opossums,American opossums,Marmosops,Marmosops pinheiroi
10,-0.1506516409524693,-0.6493745615170623,-0.7389502368084302,Didelphimorphia,Didelphidae,Didelphis,Didelphis virginiana,Opossums,American opossums,Didelphis,Virginia opossum
11,-0.15068033318502,-0.6493547506440586,-0.738944248279426,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,Opossums,American opossums,Didelphis,big-eared opossum
12,-0.1505942623227053,-0.6493903553235708,-0.7392628065419926,Didelphimorphia,Didelphidae,Gracilinanus,Gracilinanus microtarsus,Opossums,American opossums,Gracilinanus,Brazilian gracile mouse opossum
13,-0.1507509104923391,-0.6492933416453381,-0.7390644526595789,Didelphimorphia,Didelphidae,Philander,Philander andersoni,Opossums,American opossums,Philander,Philander andersoni
14,-0.1507231805753411,-0.6493233299167369,-0.7389556876936557,Didelphimorphia,Didelphidae,Didelphis,Didelphis pernigra,Opossums,American opossums,Didelphis,Andean white-eared opossum
15,-0.1507293494843391,-0.6492965525685389,-0.7392215514726128,Didelphimorphia,Didelphidae,Marmosa,Marmosa waterhousei,Opossums,American opossums,Marmosa,Marmosa waterhousei
16,-0.1505396368003358,-0.6494372127844557,-0.7391600876341529,Didelphimorphia,Didelphidae,Marmosops,Marmosops invictus,Opossums,American opossums,Marmosops,slaty slender mouse opossum
17,-0.1507416214199278,-0.6493003376046569,-0.7390579163370274,Didelphimorphia,Didelphidae,Philander,Philander opossum,Opossums,American opossums,Philander,gray four-eyed opossum
18,-0.1506477620231754,-0.6493607326244648,-0.7391252735527918,Didelphimorphia,Didelphidae,Chironectes,Chironectes minimus,Opossums,American opossums,Chironectes,water opossum
19,-0.1507012866422627,-0.6493400245336616,-0.7389434802386392,Didelphimorphia,Didelphidae,Didelphis,Didelphis imperfecta,Opossums,American opossums,Didelphis,Guianan white-eared opossum
20,-0.1505932245382433,-0.6494105107123821,-0.7390109633108175,Didelphimorphia,Didelphidae,Caluromys,Caluromys philander,Opossums,American opossums,woolly opossums,bare-tailed woolly opossum
21,-0.1505580045305722,-0.6494226180991781,-0.7391729038037143,Didelphimorphia,Didelphidae,Marmosops,Marmosops noctivagus,Opossums,American opossums,Marmosops,white-bellied slender mouse opossum
22,-0.150582212415132,-0.6494107715475516,-0.7390953203378224,Didelphimorphia,Didelphidae,Metachirus,Metachirus nudicaudatus,Opossums,American opossums,Metachirus,brown four-eyed opossum
23,-0.1506496479068706,-0.6493472817550618,-0.7393275620591359,Didelphimorphia,Didelphidae,Marmosa,Marmosa lepida,Opossums,American opossums,Marmosa,little rufous mouse opossum
24,-0.1505528812508106,-0.6494196322172142,-0.739286013478124,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis reigi,Opossums,American opossums,short-tailed opossums,Monodelphis reigi
25,-0.150583982553974,-0.6493937003905684,-0.7393560014253245,Didelphimorphia,Didelphidae,Marmosops,Marmosops incanus,Opossums,American opossums,Marmosops,gray slender mouse opossum
26,-0.1505575180302889,-0.6494173101516043,-0.7392643020970002,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis americana,Opossums,American opossums,short-tailed opossums,Northern three-striped opossum
27,-0.1506937042206685,-0.6493354452532488,-0.7390399325900121,Didelphimorphia,Didelphidae,Philander,Philander frenatus,Opossums,American opossums,Philander,Southeastern four-eyed oppossum
28,-0.1505988731367789,-0.6494084937798044,-0.7389902726122437,Didelphimorphia,Didelphidae,Caluromys,Caluromys lanatus,Opossums,American opossums,woolly opossums,western woolly opossum
29,-0.1505493488572595,-0.6494198446204503,-0.7393403852656961,Didelphimorphia,Didelphidae,Thylamys,Thylamys elegans,Opossums,American opossums,Thylamys,elegant fat-tailed opossum
30,-0.1505864557518263,-0.6494021376659227,-0.7391657966984446,Didelphimorphia,Didelphidae,Tlacuatzin,Tlacuatzin canescens,Opossums,American opossums,Tlacuatzin,grayish mouse opossum
31,-0.1505286948661226,-0.6494396426758804,-0.739248832890937,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis domestica,Opossums,American opossums,short-tailed opossums,gray short-tailed opossum
32,-0.1506448747601548,-0.6493552061377584,-0.7392365117708429,Didelphimorphia,Didelphidae,Marmosa,Marmosa xerophila,Opossums,American opossums,Marmosa,Guajira mouse opossum
33,-0.1506971671126687,-0.649314626074797,-0.7393046668755509,Didelphimorphia,Didelphidae,Micoureus,Micoureus demerarae,Opossums,American opossums,Micoureus,Micoureus demerarae
34,-0.1534268043442486,-0.6487501894125092,-0.7422005846230105,Paucituberculata,Caenolestidae,Lestoros,Lestoros inca,shrew opossums,shrew opossums,Lestoros,Incan shrew opossum
35,-0.1535006748867968,-0.6488346840472402,-0.742412247772045,Paucituberculata,Caenolestidae,Caenolestes,Caenolestes caniventer,shrew opossums,shrew opossums,common shrew-opossums,grey-bellied shrew opossum
36,-0.1535681212121211,-0.6488100223246814,-0.7423841776533185,Paucituberculata,Caenolestidae,Caenolestes,Caenolestes sangay,shrew opossums,shrew opossums,common shrew-opossums,Sangay shrew opossum
37,-0.1532843485871046,-0.6488261561656793,-0.7423071047416776,Paucituberculata,Caenolestidae,Caenolestes,Caenolestes fuliginosus,shrew opossums,shrew opossums,common shrew-opossums,silky shrew opossum
38,-0.1532419380086001,-0.6487803145394327,-0.7421858265837649,Paucituberculata,Caenolestidae,Rhyncholestes,Rhyncholestes raphanurus,shrew opossums,shrew opossums,Chilean shrew opossums,Chilean shrew opossum
39,-0.1511257885651134,-0.6490747770878038,-0.7388556018274691,Microbiotheria,Microbiotheriidae,Microbiotheriidae_fakeus,Microbiotheriidae_fakeus fakulus,Monito del monte,Monito del Monte,Microbiotheriidae_fakeus,Microbiotheriidae_fakeus fakulus
40,-0.1503141225622405,-0.6496294515088409,-0.7401140890719863,Dasyuromorphia,Thylacinidae,Thylacinidae_fakeus,Thylacinidae_fakeus fakulus,Dasyuromorphia,Thylacine,Thylacinidae_fakeus,Thylacinidae_fakeus fakulus
