,x,y,z,name,r,size
54,-0.2977071660363657,-0.25059348948318055,0.9218085586928256,Bolitophilidae,0.0017623878926127784,59
55,-0.33743796404427623,-0.2913291385920558,0.8974130138740565,Vermileonidae,0.0017623878926127784,59
56,-0.33095365268202587,-0.3035188826227982,0.8956832601274712,Curtonotidae,0.0017772606279579828,60
57,-0.29942122754336076,-0.3320750718205665,0.8965855852566272,Opomyzidae,0.0017920099317110653,61
58,-0.28049504798281927,-0.3264466883464899,0.9040299544872821,Odiniidae,0.0018066388269415087,62
59,-0.30455906029147484,-0.30068925867690705,0.9045433590255169,Pallopteridae,0.0018640066721067724,66
60,-0.2885115883652332,-0.32438109660011816,0.9022257660414562,Corethrellidae,0.0018640066721067724,66
61,-0.3322964517301193,-0.2770583201924683,0.9032983785314098,Aulacigastridae,0.0019196608805475352,70
62,-0.25153503374749714,-0.3357235657048078,0.9099974212397287,Ptychopteridae,0.0019737464170836417,74
63,-0.31732730486340305,-0.30854273539356747,0.8982913354310641,Piophilidae,0.002077697996399491,82
64,-0.23876060914128705,-0.2909142843594396,0.9274554541181247,Carnidae,0.0021766908392177346,90
65,-0.25060494761824076,-0.32052410683509563,0.9148875220460635,Ditomyiidae,0.0022126716377535295,93
66,-0.2643262980033934,-0.3103271228209272,0.9138190165901644,Chyromyidae,0.0023733805754197522,107
67,-0.23560911132528722,-0.31517988096696076,0.9210541531804941,Neriidae,0.0024173358017507136,111
68,-0.3154440208535651,-0.27361394616525503,0.9094518950771202,Celyphidae,0.0024711806200140925,116
69,-0.26299791077190965,-0.29272678907047395,0.9195577620874847,Asteiidae,0.0026361035160473363,132
70,-0.2797569009011047,-0.2807246887064176,0.918115584364701,Xylomyidae,0.0026559989191714886,134
71,-0.26532317447305687,-0.34267835923972395,0.9037086487071254,Athericidae,0.0026559989191714886,134
72,-0.34673000625176675,-0.33464747557816016,0.8814627773526524,Xylophagidae,0.0028007131401774294,149
73,-0.3566456849726992,-0.30422126429524254,0.887681091125678,Manotidae,0.00285654680121497,155
74,-0.3525895506251365,-0.31691514862725684,0.88506232734985,Anisopodidae,0.0028931706915039514,159
75,-0.2257317326314554,-0.3417416725003193,0.9159958294221358,Trichoceridae,0.002902254452290313,160
76,-0.3139516837886104,-0.24882162561553772,0.9174207885210433,Rhinophoridae,0.0029650616680719135,167
77,-0.2608129684189464,-0.24980936147161617,0.9332317458038955,Apioceridae,0.0029827636860456086,169
78,-0.28503685406921875,-0.3527671173983496,0.894673246598464,Thaumaleidae,0.0030178562307436644,173
79,-0.28004926275738784,-0.2598287242929159,0.9243621147835627,Richardiidae,0.003026565790644547,174
80,-0.24001078023984243,-0.26584715406798604,0.9346761991150283,Diopsidae,0.0031038522493915996,183
81,-0.3112296295546071,-0.25420464513852725,0.9166140460800053,Dixidae,0.00312076710079049,185
82,-0.23504246517738245,-0.29476913869155774,0.9274140067318606,Oestridae,0.0031792604622784106,192
83,-0.2434215383889191,-0.2874494765665337,0.9270928180679072,Platypezidae,0.0036423004305927782,252
84,-0.2715258139692018,-0.3419857497552692,0.9020381364760105,Nemestrinidae,0.003804887686504122,275
85,-0.2993563136130892,-0.2995066594717748,0.9064792465571065,Milichiidae,0.0038117993864541424,276
86,-0.3566302411154056,-0.2828356459623623,0.8941693926542879,Scatopsidae,0.004026714634008719,308
87,-0.33177041463807977,-0.3547138246353616,0.8799145279324807,Canacidae,0.004052777783987908,312
88,-0.3157522632550764,-0.365832679342301,0.8813998801000482,Blephariceridae,0.004091561230185233,318
89,-0.35566384180286537,-0.2977146177314936,0.8899514260723094,Psilidae,0.004104407607886659,320
90,-0.3503871258179021,-0.3234273062444065,0.8837557171577954,Fanniidae,0.004104407607886659,320
