seqId,x,y,z,population,region
HGDP00802,0.10360223407049227,0.1292735515715464,-0.3215161995687735,Orcadian,Europe
HGDP00803,0.10543421434203673,0.12969300939552472,-0.31505983216460576,Orcadian,Europe
HGDP00805,0.10210093116540248,0.12914216268824522,-0.3176060568893375,Orcadian,Europe
HGDP00806,0.10172617337301765,0.1316330499189961,-0.3200256438435534,Orcadian,Europe
HGDP00807,0.10481024588153734,0.1300899463225585,-0.31874426993267624,Orcadian,Europe
HGDP00808,0.10520826595881436,0.13036952592978943,-0.31877856783567066,Orcadian,Europe
HGDP00810,0.10316222193456037,0.1288247533680464,-0.3156266454381837,Orcadian,Europe
HGDP00811,0.09775643247518004,0.1277006447492171,-0.32641541858409834,Han,East Asia
HGDP00812,0.10017458025746212,0.12962726700439958,-0.32384612422386183,Han,East Asia
HGDP00813,0.10064828980472607,0.12925131720532135,-0.3200411457276474,Han,East Asia
HGDP00814,0.10017458025746212,0.12962726700439958,-0.32384612422386183,Han,East Asia
HGDP00815,0.09728924569476319,0.12733494963857936,-0.3263217962450034,Han,East Asia
HGDP00817,0.10079053295834312,0.13176526037120007,-0.3174011563627633,Han,East Asia
HGDP00818,0.09964253924983255,0.12984634246834537,-0.3249169553112892,Han,East Asia
HGDP00819,0.09959999770254471,0.12679165983609664,-0.3234770977828847,Han,East Asia
HGDP00820,0.1015271445865536,0.12750468388547997,-0.31991271230161594,Han,East Asia
HGDP00821,0.10017458025746212,0.12962726700439958,-0.32384612422386183,Han,East Asia
HGDP00822,0.10146650544360716,0.12877334995634215,-0.3251711252874043,Han,East Asia
HGDP00828,0.0985731800636159,0.1301281364570402,-0.32385591738278013,Japanese,East Asia
HGDP00832,0.09931322038644533,0.13012096739146156,-0.320461490558252,Surui,South America
HGDP00837,0.10121507946693103,0.12742887606713382,-0.3215973421805356,Surui,South America
HGDP00843,0.10149486482537537,0.1271775554817871,-0.3241355591487177,Surui,South America
HGDP00845,0.09985288106537943,0.1323385325196334,-0.3202820473490117,Surui,South America
HGDP00849,0.09985288106537943,0.1323385325196334,-0.3202820473490117,Surui,South America
HGDP00852,0.09725708280770601,0.13101439502472653,-0.32009526954381057,Surui,South America
HGDP00854,0.10250647647313174,0.131035547866492,-0.3235416200988284,Maya,Central America
HGDP00855,0.10072521098780873,0.13403352100938243,-0.32213075116433354,Maya,Central America
HGDP00856,0.1079063458216441,0.13055351693195782,-0.3228023218878999,Maya,Central America
HGDP00857,0.10127440312695363,0.12964257577898672,-0.3201272611435314,Maya,Central America
HGDP00858,0.10146199149433749,0.1252593111489717,-0.3230061280240193,Maya,Central America
HGDP00859,0.10142628190808844,0.12951732686125192,-0.32124021770261413,Maya,Central America
HGDP00861,0.10142628190808847,0.12951732686125192,-0.3212402177026142,Maya,Central America
HGDP00862,0.10107557848767798,0.12960843307090275,-0.3202387837490346,Maya,Central America
HGDP00863,0.10230110599920764,0.1311713000666221,-0.3238342685178687,Maya,Central America
HGDP00864,0.1014520137711444,0.13278936777277586,-0.3174991488602441,Maya,Central America
HGDP00865,0.1001486118210079,0.12718585151788991,-0.31909900359017723,Maya,Central America
HGDP00868,0.09736521476522603,0.12841440962939593,-0.31807138081671915,Maya,Central America
HGDP00869,0.10250647647313174,0.131035547866492,-0.3235416200988284,Maya,Central America
HGDP00870,0.10362786973302701,0.13183290615329313,-0.32288177570059967,Maya,Central America
HGDP00872,0.09918362888915361,0.12995027049359895,-0.323166993669815,Maya,Central America
HGDP00873,0.10173795992327636,0.13018294871353708,-0.31899079168734845,Maya,Central America
HGDP00875,0.10030343586531584,0.13298188434431174,-0.31906283862108203,Maya,Central America
HGDP00877,0.09912546544957218,0.13008145929206796,-0.32081841217571266,Maya,Central America
HGDP00879,0.09931322038644533,0.13012096739146156,-0.320461490558252,Russian,Europe
HGDP00880,0.10354386053473122,0.12648509523921256,-0.3193897933392659,Russian,Europe
HGDP00882,0.10147296150149748,0.1300807135451764,-0.31920261281008,Russian,Europe
HGDP00883,0.10442565744003945,0.13118787346187,-0.3208664278603929,Russian,Europe
HGDP00884,0.10156119674844089,0.13236352707161847,-0.3177534199866045,Russian,Europe
HGDP00887,0.10010606394561647,0.13158819257891724,-0.3186532553425751,Russian,Europe
HGDP00888,0.10383723213724047,0.128403692169553,-0.31912619844660134,Russian,Europe
HGDP00889,0.10335504904151924,0.1284693948356468,-0.31815011497004414,Russian,Europe
HGDP00890,0.10543971666411625,0.13160188493737487,-0.32306923134495485,Russian,Europe
HGDP00891,0.10422352047269456,0.1310828279555369,-0.32068189874590636,Russian,Europe
HGDP00892,0.10383723213724047,0.128403692169553,-0.31912619844660134,Russian,Europe
HGDP00893,0.10202253269198247,0.1351946834813904,-0.32201394179879,Russian,Europe
HGDP00894,0.09929942590681826,0.12647367301475476,-0.3270112978927807,Russian,Europe
HGDP00895,0.1008753917538672,0.12508064272086986,-0.31626146237434105,Russian,Europe
HGDP00896,0.10075957269021826,0.12849171401941833,-0.3121198339150275,Russian,Europe
HGDP00897,0.10172617337301765,0.1316330499189961,-0.3200256438435534,Russian,Europe
HGDP00898,0.10003353384245253,0.13489277082321458,-0.3184951177872363,Russian,Europe
HGDP00899,0.10607615745693055,0.12738111147594944,-0.316834041991122,Russian,Europe
HGDP00900,0.10638871417926396,0.13041603520587672,-0.32130266461255247,Russian,Europe
HGDP00901,0.0998468904064306,0.13059984947744507,-0.32487367991754734,Russian,Europe
HGDP00902,0.10160028681210814,0.12943139260089184,-0.32100388938334695,Russian,Europe
HGDP00903,0.10370378242353145,0.12543340957479943,-0.3159370490241461,Russian,Europe
HGDP00904,0.10468967119998501,0.13007870712788513,-0.3126255744708506,Mandenka,West Africa
HGDP00905,0.10394348759130767,0.12812504966625846,-0.313649460397463,Mandenka,West Africa
HGDP00906,0.10059133332477804,0.13135111091461849,-0.3136338439824888,Mandenka,West Africa
HGDP00907,0.10019978637255689,0.1315065172018454,-0.3136383492435896,Mandenka,West Africa
HGDP00908,0.10332593015557878,0.13077964972505135,-0.31459165494998026,Mandenka,West Africa
HGDP00909,0.10021547780005755,0.13166177320807715,-0.3163352935660876,Mandenka,West Africa
HGDP00910,0.10179207342413246,0.13119899272644783,-0.3161873285722857,Mandenka,West Africa
