seqid,x,y,z
GBMTG5395-16,-0.07035585149282991,-0.005471948775420768,-0.05315518722888817
GBMTG5421-16,-0.1429835801422235,0.08591813528595324,-0.10496808746549417
GBMTG543-16,-0.0010782228327240774,0.24134437946621862,-0.0027502930011633355
GBMTG5435-16,-0.1517560330278934,-0.07239370430622614,-0.08065505230453761
GBMTG5462-16,0.07667879474908838,-0.12685969774832576,0.15363541389199983
GBMTG5472-16,-0.1455898855994323,0.09024473765471006,-0.10564562034463544
GBMTG5491-16,-0.009221314974352723,-0.012074224295292155,-0.09254147916593881
GBMTG5498-16,-0.15348948259811396,0.10499726339302647,-0.10044253483800608
GBMTG5505-16,-0.00782394030842702,0.012226339577190541,0.028628808417212916
GBMTG5544-16,-0.03150339465778696,-0.06630465059498745,-0.019335409395481187
GBMTG5599-16,-0.24489262584499252,-0.09348431595402497,-0.06085016408325035
GBMTG5601-16,-0.09870261298884421,-0.04038285365838297,-0.16885065641036007
GBMTG5684-16,-0.14552806047822864,0.09119944307531822,-0.11062779923732291
GBMTG5699-16,-0.1200920878727377,0.06348672483710036,-0.08469636964476897
GBMTG5721-16,-0.14690284415532906,0.15582399415673095,-0.13382957618011082
GBMTG5752-16,-0.3153436822193003,-0.06102567963482371,0.08304119893314887
GBMTG5754-16,-0.24678760738084632,-0.2879806962991573,0.07610301479282892
GBMTG5774-16,0.02649782287488515,-0.0714278657393393,-0.11960178912865885
GBMTG5781-16,0.08240891149501958,-0.12259863974893286,0.15526829174500437
GBMTG5802-16,-0.14791880401885177,0.14316505141049365,-0.1304943846691628
GBMTG5808-16,-0.14358701339730418,0.08341349223024244,-0.10065741489242906
GBMTG5828-16,-0.15141660440472174,0.14810997632607323,-0.13027283358232541
GBMTG5829-16,-0.13049676331530766,0.08211906104018103,-0.10564647636206917
GBMTG5830-16,-0.14048261500969342,0.08821753586283096,-0.10411499229819551
GBMTG5841-16,-0.1512765815989846,0.13462167026597677,-0.12722307468911556
GBMTG5862-16,0.06547736386135111,-0.12215130668449374,0.1427208521570044
GBMTG5897-16,0.03320774504686582,-0.1274048135858248,-0.11910403958915843
GBMTG5899-16,-0.2743163310672207,-0.1509389712749135,0.10397679959869598
GBMTG5936-16,-0.27894569302728767,-0.06176642989340855,0.19667301375505877
GBMTG5937-16,-0.2911482855001534,-0.06574438718462407,0.19196227602274468
GBMTG5938-16,-0.27234577893481965,-0.08449034740292873,0.15804055340047937
GBMTG5959-16,-0.19567746301983352,-0.1372606391838142,0.034577214036416615
GBMTG639-16,0.079662064701973,-0.10720942398627212,-0.12778710162440302
GBMTG644-16,0.2693241899026754,0.42501605038905255,-0.0334541329383819
GBMTG660-16,-0.08405704023333736,0.0021979133145787963,-0.03270753814697381
GBMTG666-16,0.0014168170848798277,0.25472666235554564,-0.003263559086559853
GBMTG667-16,0.008455474549607368,0.25738027212328374,-0.006631845018637568
GBMTG668-16,0.007304992038341166,0.24996908472675822,-0.01132381432273554
GBMTG703-16,0.2800333123732207,0.4233022444510795,-0.043695323810034464
GBMTG752-16,-0.03787857465606352,-0.0781401247405212,-0.10077618977117657
GBMTG806-16,-0.05752111474337125,-0.05924162123160129,-0.09415490476070831
GBMTG812-16,-0.02266807959071212,-0.035335145155252864,-0.07397627145643845
GBMTG892-16,-0.0519249204490519,0.016761165726877175,-0.052590756883085996
GBMTG893-16,0.0933151295198566,-0.133014059686188,0.14508079874857563
GBMTG894-16,-0.003285355553456728,-0.0031291668092875637,-0.07899681370514931
GBMTG895-16,-0.04444354946224301,-0.06405083540627506,-0.07156027048188049
GBMTG896-16,-0.013162045346482697,-0.11424900634339927,0.07519434490748482
GBMTG898-16,-0.037116138622491385,0.027964712059996632,-0.19361381899151642
GBMTG959-16,-0.14228698168858453,0.08683514150199519,-0.10278992650721623
GTENK020-11,-0.015772022823303696,0.24858794979387092,0.004006070576416336
LGEMA001-07,0.09814705275472578,-0.24793546280412634,0.0008309395666508828
LGEMA003-07,0.1553840385850711,-0.2611978786545317,-0.020515291677918962
LGEMA004-07,0.17015626748328408,-0.27171075666857886,-0.028855818829028414
LGEMA008-07,0.17335661656986107,-0.2682166312541053,-0.014095893951514886
LGEMA009-07,0.12397294130127172,-0.24716775291602003,-0.010729531598842806
LGEMA010-07,0.18944334879106386,-0.2703172193221835,-0.02240902854474562
LGEMA011-07,0.09889692402665598,-0.2518892794197831,0.006414846075084144
LGEMA013-07,-0.12283289334734405,-0.011415130228458619,-0.07498283480675201
LGEMA014-07,-0.12626010673241594,-0.018175547589747362,-0.07475666909719723
LGEMA015-07,0.05090656964028331,-0.07875098173300113,-0.28507113977856
LGEMA016-07,-0.03622542788451371,-0.0802216738001601,0.005167689185745454
LGEMA024-07,-0.03183850088488244,-0.05811915607254761,-0.07562894594250762
LGEMA026-07,-0.03037264974390034,-0.07317320657242783,-0.07199586528426885
LGEMA029-07,-0.020547562059277737,-0.05683682719792835,-0.08578719659625833
LGEMA030-07,-0.04776186168689756,-0.06199266447792923,-0.04608046879985549
LGEMA034-07,-0.04444354946224301,-0.06405083540627506,-0.07156027048188049
LGEMA035-07,0.010146118820466036,0.023211945839543523,0.03326088798664989
LGEMA039-07,-0.27511860634894336,-0.06496239558036804,0.18117062166445258
LGEMA047-07,-0.07550263663445135,-0.06224130310493912,0.26002937796021397
LGEMA055-07,-0.08745107556339232,-0.06527083735636745,0.29769942873728183
LGEMA058-07,-0.09747587113137143,-0.059341908101636844,0.28700173951108093
LGEMA063-07,-0.05145301378069677,0.08082492502854505,0.22858598323703355
LGEMA064-07,-0.08877714004137761,-0.057831209518553,0.22632438025753054
LGEMA065-07,-0.12675153945361242,-0.018184402942509875,0.013781491539178204
LGEMA067-07,-0.09194474892093535,-0.06171634795389607,0.30385734265553
LGEMA090-07,-0.05022885965408682,0.0910467866329732,0.22739472674593636
LGEMA092-07,-0.09058477828115044,-0.06909930153403038,0.2938738671474688
LGEMA096-07,-0.27514797168263194,-0.07969655138134261,0.17549063113479765
LGEMA098-07,-0.2813903705858749,-0.06564853783025065,0.18933840056172696
LGEMA100-07,-0.06706255563972947,0.07843929791396251,0.20184262602824582
LGEMA108-07,-0.08765760206837599,-0.06514103264379018,0.30220166718880237
LGEMA110-07,-0.08383770298469059,-0.07219575765414128,0.3180414334607393
LGEMA113-07,-0.06411355590203581,0.07305500237196944,0.2119091155488151
LGEMA115-07,-0.04607138468381329,0.07667184821681025,0.23431975035615904
LGEMA123-07,-0.2821963995532408,-0.06907706475931559,0.18797481890587112
LGEMA131-07,-0.05514138627765663,0.08788899735570102,0.22548492233348616
LGEMA133-07,-0.051449835692983115,0.06729101390172161,0.21966922352274562
LGEMA141-07,-0.09009911629817087,-0.06756374892752644,0.29337060269105353
LGEMA142-07,-0.02950036305930911,-0.08983881320371657,0.07994333284409258
LGEMA144-07,0.0028641162618244552,-0.11942496003309237,0.08162666456142557
LGEMA145-07,0.011274620378319507,-0.12202174303429722,0.10385779841648897
LGEMA151-07,0.09454382939421796,-0.12883388549499988,0.15146860746381963
LGEMA152-07,0.07031288827301038,-0.1333078064962421,0.12616001910781754
LGEMA154-07,0.08131514751819732,-0.11750592637520749,0.15442116410153955
LGEMA156-07,0.08918801365063724,-0.13212159755621952,0.15506106665108055
LGEMA157-07,0.07945529221496814,-0.1457484603692069,0.15229753243771701
LGEMA160-07,-0.1191895601584625,-0.06418356730490436,-0.010273785949279284
LGEMA166-07,-0.09185382412662595,-0.060158219117488074,0.29819296706457965
LGEMA168-07,-0.02584984227576861,0.024411516522956644,0.15792685067100862
LGEMA169-07,-0.02584984227576861,0.024411516522956644,0.15792685067100862
LGEMA172-07,-0.08894723660902436,-0.06894258146869546,0.28293229166690725
LGEMA173-07,-0.009246026328200575,-0.09821701004154972,0.07701159612464542
LGEMA174-07,-0.09169110209997422,-0.060873564352925326,0.2869335828126521
LGEMA177-07,-0.08525530721203822,-0.07722069314175047,0.30138419021817076
LGEMA180-07,-0.08413022972391959,-0.06588830142593631,0.28247186251966044
LGEMA181-07,-0.08098419838725986,-0.0632524564797679,0.2934652418138828
LGEMA182-07,-0.09073736584852952,-0.06104329194754028,0.2955274074902525
LGEMA183-07,-0.08894723660902436,-0.06894258146869546,0.28293229166690725
LGEMA184-07,-0.12017360139491672,-0.02115423735739757,-0.06696921284215183
LGEMA187-07,-0.1233964971935551,-0.025409367190079996,-0.06020104704719591
LGEMA188-07,-0.12621528388851633,-0.029173113497970173,0.009836051103306636
LGEMA190-07,-0.09240997963723561,-0.06105565500392482,0.2952922486780034
LGEMA195-07,0.0005092959355746414,0.041592037319183824,0.17308653569006485
LGEMA200-07,0.06573343114540064,-0.13175153728391423,0.1283709399516764
LGEMA207-07,0.08271322569270358,-0.12936595444609553,0.1437377123147246
LGEMA211-07,-0.12668929616297275,-0.07829773526077281,-0.0774137275328723
LGEMA213-07,-0.09743045301098056,-0.06814210185572743,0.27799506352877046
LGEMA215-07,-0.06912724509163656,0.04770441012603047,0.18494664247519968
LGEMA217-07,-0.09368199202588658,-0.05297591799167161,0.2945933153630194
LGEMA218-07,0.016053790308926202,-0.05843706323672209,-0.14924395098389798
LGEMA219-07,-0.12394509613647407,-0.0762669224528228,-0.07543514162765944
LGEMA220-07,0.13101248430127552,-0.24758390529945426,-0.009882015303784531
LGEMA225-07,0.10257079342364701,-0.13228755670627,0.1555316942129255
LGEMA229-07,-0.10240683164760855,-0.058982946538127246,-0.053643264755315764
LGEMA230-07,-0.13518330625601838,-0.02370115488326857,-0.07957391212504235
LGEMA234-07,-0.2762308091380733,-0.06447995596186593,0.1832197355347785
LGEMA237-07,-0.02693195654406774,0.020363395320019406,0.16131875087711972
LGEMA244-07,-0.11275636776031059,-0.05417515905917635,0.2803351150944685
LGEMA247-07,-0.04554573586347053,-0.05257167113806256,-0.0966649594208851
LGEMA249-07,-0.08674294744045655,-0.06798537195111168,0.29556642023881186
LGEMA253-07,0.11471873361104672,-0.2632761315550868,-0.0006238202449961599
LGEMA255-07,0.0961307086092616,-0.13001709345436402,0.15267751562475676
LGEMA256-07,-0.038574236410165844,0.12311592518055546,-0.01738275983458165
LGEMA258-07,-0.10957321281701418,-0.06398395781435631,0.01164733282877721
LGEMA259-07,0.09160365549144432,0.032896705700722714,-0.0629790105659219
LGEMA262-07,0.08563736156769625,-0.12050285324990805,0.1301988372707137
LGEMA265-07,-0.053281265313844584,0.05143656250312014,0.19062212661422656
LGEMA266-07,-0.09624205483096948,-0.07449508443641262,0.2900473560670541
LGEMA270-07,-0.05277555579613875,0.08458107541162116,0.22457253074016154
LGEMA271-07,0.08668460542467275,-0.13923782791114675,0.14147373806853739
LGEMA272-07,0.10273240361156301,-0.22805429555807077,0.0008250409177829566
LGEMA273-07,-0.07716150986745426,-0.05872845353901325,0.29756027670789964
LGEMA274-07,-0.09259122411008229,-0.05414615285923864,0.3001177419428389
LGEMA275-07,-0.037682900877854364,0.12053001458468683,-0.020567592375262494
LGEMA276-07,-0.11059321170532467,-0.04980858461197759,0.006224129818529869
LGEMA278-07,-0.07914155690587295,-0.07322346069935515,0.31093616406467595
LGEMA280-07,-0.1163790679772555,-0.07946867363692042,0.07890306848098508
LGEMA281-07,-0.09259122411008229,-0.05414615285923864,0.3001177419428389
LGEMA282-07,-0.08157056049007057,-0.08788376777793075,0.29225514309996314
LGEMA283-07,-0.09511691830716579,-0.030803654521773447,0.08942705455114468
LGEMA284-07,-0.03433492814108578,0.02093461476960619,0.12408055105607788
LGEMA291-07,-0.05514138627765663,0.08788899735570102,0.22548492233348616
LGEMA292-07,0.10877873516536295,-0.25241538576668526,0.008764764963579901
LGEMA293-07,-0.08680278994656948,-0.04359268781169665,0.29079266191267117
LGEMA295-07,0.14948342186097843,-0.25840426083997775,-0.01755892231887072
LGEMA297-07,-0.11301033435789921,-0.02359224880321084,-0.02030427354122853
LGEMA299-07,-0.11991579255815718,-0.033507198639811324,-0.02034648405606321
LGEMA305-07,-0.08588837638103079,-0.051079298215556714,0.28241597540444807
LGEMA306-07,-0.08833771775873966,-0.059664464326011656,0.30964229863326326
LGEMA307-07,-0.08614221506796843,-0.06580470197621767,0.2997791378514022
LGEMA312-07,-0.034871577277415786,-0.07996534085552767,0.012398778385642987
LGEMA315-07,-0.09009869812873486,-0.05870594126443476,0.3003868118365281
LGEMA317-07,-0.0887387520871521,-0.055908141755520724,0.30173793696283135
LGEMA319-07,0.16985611038175805,-0.27899457949417716,-0.03705732678104716
LGEMA330-07,-0.08499420221619489,-0.06360028981663926,0.3101364469959736
LGEMA335-07,-0.09215106880102122,-0.05697548726326815,0.2950004894026804
LGEMA336-07,-0.09155164505288581,-0.019028667355248136,0.11714542742406545
LGEMA338-07,-0.08041258044679876,-0.0625558157172213,0.3088063188949984
LGEMA340-07,-0.059517957434196175,0.08404436723960608,0.2224994778995343
LGEMA342-08,-0.08904117714291342,-0.06515561937764623,0.31485433788546363
LGEMA343-08,-0.008033482552990355,-0.11240256689960534,0.07838960511800756
LGEMA352-08,-0.07046068411061689,0.0677394834030986,0.1787098273638375
LGEMA360-08,0.15649013610043538,-0.27615732446906566,-0.03407994071810921
LGEMA364-08,0.12468751415316248,-0.23905739606177018,-0.010148221966747167
LGEMA367-08,0.10341148125779728,0.06626111177723838,-0.046802475228426316
LGEMA379-08,-0.12352019663236666,-0.05591764158117873,-0.009764844227815121
LGEMA388-08,-0.10485823927429537,-0.06956088187713635,-0.03144943358180044
LGEMA389-08,-0.08757267923538341,-0.059551656971098,0.2947125182504838
LGEMA390-08,-0.0867417126107102,-0.06243361676873892,0.294515142276688
LGEMA396-08,-0.004303342308833956,0.0005302585234196901,-0.0822188731649157
LGEMA397-08,0.0017940797107653024,0.0032398783973807336,-0.0742517467219592
LGEMA398-08,0.13995998192893025,-0.2496562546315009,-0.015856618500208065
LGEMA399-08,-0.11483403030401476,-0.03461765987623135,0.0692510847402002
LGEMA401-08,-0.0927434230258679,-0.0612271881065753,0.29209694222286064
LGEMA405-08,0.0633612789259384,0.04348649245351232,-0.05770161881033415
LGEMA406-08,0.09085865466353346,0.04162313436630154,-0.06512315713031094
LGEMA421-08,-0.08836041697965426,-0.058306348390666445,0.30137890160471537
LGEMA424-08,-0.009095131117127217,0.0309190692861116,0.17279052584541593
LGEMA427-08,-0.10442468120304237,-0.033657660922527394,0.15324050943555526
LGEMA432-08,-0.10619508760408922,-0.06975521259350986,0.26065082201888556
LGEMA433-08,-0.09927904725728004,-0.05459679192204248,0.28393112626211536
LGEMA435-08,-0.11275636776031059,-0.05417515905917635,0.2803351150944685
LGEMA436-08,-0.11275636776031059,-0.05417515905917635,0.2803351150944685
LGEMA437-08,-0.10033043837113367,-0.04843447000597477,0.2539051143824635
LGEMA439-08,-0.08326283316190947,-0.055038742899858176,0.2979710912814743
LGEMA447-08,-0.12352645933462594,-0.02247868819332391,0.015004406900329491
LGEMA448-08,-0.06335321071564372,0.06650452082647794,0.2036832406177782
LGEMA450-08,-0.0633325088687411,-0.0757988186665151,-0.08310821624285562
LGEMA451-08,-0.047703204814126716,-0.0631746080897045,-0.0604117847643822
LGEMA452-08,-0.03516583573007392,-0.055650893757769514,-0.07941772338087319
LGEMA453-08,-0.03564676993860639,-0.060575778518083434,-0.07641518811608966
LGEMA474-08,-0.09305910159293047,-0.05849049053172263,0.2789804429074199
LGEMA475-08,-0.09162864234515591,-0.05972300804705273,0.28643805203098266
LGEMA477-08,-0.09259122411008229,-0.05414615285923864,0.3001177419428389
LGEMA480-08,-0.08869638414382384,-0.05456648693703297,0.29360171263923407
LGEMA481-08,-0.0785246733538741,-0.0746128901459967,0.27338917317316463
LGEMA486-08,-0.1019699675779909,-0.06339436842742771,-0.03100386174863296
LGEMA497-08,0.10695284997925891,-0.26350086072963785,0.002568802546295482
LGEMA498-08,0.10733986333246397,-0.2514337207165556,0.007065806500405301
LGEMA500-08,0.09453025118664878,-0.25845596626083006,0.00017338534726993822
LGEMA501-08,0.10482890345844924,-0.26223090475068395,-0.0007680001468912639
LGEMA502-08,0.0915570910948347,-0.2374426077266033,0.024625294085960703
LGEMA503-08,0.10657392451491024,-0.2462084230334137,0.0014134510669020148
LGEMA505-08,-0.05865183505905577,0.08061628799781966,0.21418029214858253
LGEMA507-08,-0.09200544252484158,-0.07354399987115626,0.28099700351706275
LGEMA508-08,-0.06283862124697322,0.06921332404012866,0.22115231800341253
LGEMA512-08,-0.14519166284552196,-0.08992554154474462,-0.08831729879116139
LGEMA513-08,-0.13713116605500147,-0.08061563860528376,-0.07961502064042214
LGEMA514-08,-0.12700324301660623,-0.0818143581909036,-0.07412156319706928
LGEMA515-08,0.10604806415002924,-0.13990616106269585,0.16744936079101674
LGEMA516-08,0.06521071935039077,-0.11929810218512883,0.11287608475019918
LGEMA532-08,-0.09009911629817087,-0.06756374892752644,0.29337060269105353
LGEMA533-08,0.10774037125935107,-0.24572137863147508,0.007206476730822194
LGEMA540-08,-0.039423218758070366,0.04763826556053487,0.1644298035703675
LGEMA548-08,0.17093984321175654,-0.26446289641447723,-0.02560495487458172
LGEMA549-08,-0.05278444558638423,0.07920300321476396,0.22827852046947839
LGEMA554-08,0.1532009973434929,-0.26119099115793865,-0.018286729003500996
LGEMA556-08,0.13112484888855108,-0.24719235111813814,-0.012114238190677678
LGEMA560-08,-0.08456760543614132,-0.06824161142257607,0.2954669451094462
LGEMA561-08,-0.09509840570025169,-0.0556961495300264,0.30514751835662496
LGEMA562-08,-0.09565624372788623,-0.05282109690754021,0.3050015772234581
LGEMA563-08,-0.08550903274724611,-0.06987783463106864,0.31642154345845325
LGEMA564-08,-0.0856659741964001,-0.0746832902004587,0.3100964995157337
LGEMA566-08,-0.0773828592490343,-0.07274234446412697,0.30614127096327537
LGEMA576-08,-0.2765672584270044,-0.061003442860108927,0.18471101629711031
LGEMA581-08,-0.2741923364499837,-0.0811331355814446,0.1799781401828899
LGEMA582-08,-0.27511860634894336,-0.06496239558036804,0.18117062166445258
MNCN001-08,0.16864996213909858,-0.2725509328601251,-0.022325675077048187
MNCN002-08,-0.08710412284215677,-0.059951918915963895,0.28386329917959485
MNCN003-08,-0.08895072955372513,-0.06992040919929464,0.2758087851637935
MNCN005-08,-0.08710412284215677,-0.059951918915963895,0.28386329917959485
MNCN006-08,-0.09311711891244624,-0.03992002864624986,0.27568546453729453
MNCN007-08,-0.08635249525859531,-0.06453115465975455,0.29106189907413477
MNCN008-08,-0.08575463103647418,-0.057932357325662695,0.28542761692365576
MNCN009-08,-0.020181398142187945,0.03365993379640307,0.17622676677066512
MNCN013-08,-0.08710412284215677,-0.059951918915963895,0.28386329917959485
MNCN014-08,-0.08575463103647418,-0.057932357325662695,0.28542761692365576
MNCN017-08,-0.0945819615271415,-0.048131646459339116,0.2695932278187018
MNCN018-08,-0.09206594426277129,-0.05870021480298165,0.2957452786860531
MNCN020-08,-0.12591931340099077,-0.05466532251314355,0.04815618771661933
MNCN021-08,0.10620906922217313,-0.23692083066327393,-0.006839129148246474
MNCN022-08,0.10712445195687524,-0.23269859846610427,-0.007989833043331748
MNCN023-08,-0.09154007405860945,-0.06277616149215491,0.2833426880710459
MNCN027-08,0.10620906922217313,-0.23692083066327393,-0.006839129148246474
MNCN028-08,0.08797145544884133,0.0379081466146499,-0.0626134074878404
MNCN039-08,0.16058951011730593,-0.2511417892538179,-0.028838664042871245
MNCN042-08,0.16237105950391229,-0.25259711728393397,-0.019274012282994375
MNCN044-08,0.1073641663561567,-0.23413119775746308,-0.006748312586026405
MNCN045-08,-0.09206594426277129,-0.05870021480298165,0.2957452786860531
MNCN046-08,0.17427056768919993,-0.27256273999714176,-0.019583103451529728
MNCN049-08,-0.09376353998554854,-0.05321114567888668,0.2933414144644202
MNCN050-08,-0.09462905724491684,-0.056065619445480865,0.26924488283922643
MNCN051-08,-0.09036540167538028,-0.06890605805819047,0.2879151986663774
MNCN054-08,-0.015802947683006573,-0.09313666464384929,0.0025787726895779963
MNCN056-08,-0.09036540167538028,-0.06890605805819047,0.2879151986663774
MNCN059-08,-0.01406625557778281,0.02870702184459573,0.17781661744852462
MNCN060-08,-0.09488984246413264,-0.04709164431306622,0.26892744304089217
MNCN062-08,0.1073641663561567,-0.23413119775746308,-0.006748312586026405
MNCN065-08,-0.0963225745857829,-0.04157796714757229,0.26950792125375617
MNCN066-08,-0.08381536781716734,-0.07667636444671916,0.2818170583792763
MNCN067-08,0.10620906922217313,-0.23692083066327393,-0.006839129148246474
MNCN068-08,-0.09357849755029483,-0.05255988859924798,0.26374741588892825
MNCN070-08,-0.09884287685696211,-0.050596287918765456,0.2782848057515197
MNCN072-08,-0.09055020304825323,-0.056014012417437066,0.2859167029763702
MNCN073-08,-0.09113768682908052,-0.053423728261231845,0.28298493181944
MNCN074-08,-0.09763704347128972,-0.053836623842705635,0.28248639021783134
MNCN075-08,0.10620906922217313,-0.23692083066327393,-0.006839129148246474
MNCN076-08,-0.0912450825795282,-0.056864977380432294,0.29396772404747074
MNCN078-08,-0.09216081952834083,-0.06362194115414366,0.2941320006804963
MNCN079-08,-0.27836238110153955,-0.06572927896888313,0.17993743015838443
MNCN080-08,0.16830570538081518,-0.2757455505656085,-0.021258826452983555
MNCN081-08,0.09645378139588086,-0.23965314975814955,0.009213782512900084
MNCN083-08,-0.09036540167538028,-0.06890605805819047,0.2879151986663774
MNCN084-08,-0.08690912305468566,-0.06494735623959302,0.28165281126409325
MNCN087-08,0.16830570538081518,-0.2757455505656085,-0.021258826452983555
MNCN088-08,0.09645378139588086,-0.23965314975814955,0.009213782512900084
MNCN089-08,-0.09055020304825323,-0.056014012417437066,0.2859167029763702
MNCN090-08,-0.020181398142187945,0.03365993379640307,0.17622676677066512
MNCN091-08,-0.27511860634894336,-0.06496239558036804,0.18117062166445258
MNCN095-08,-0.09154007405860945,-0.06277616149215491,0.2833426880710459
MNCN096-08,-0.11377695208583145,-0.038790700588805224,0.0684544065333875
MNCN097-08,-0.09311711891244624,-0.03992002864624986,0.27568546453729453
MNCN098-08,-0.09488984246413264,-0.04709164431306622,0.26892744304089217
MNCN099-08,-0.09539872023027128,-0.044609823469280566,0.26905644585208033
MNCN100-08,-0.09678615722254126,-0.05513773590446231,0.2700539521443741
MNCN102-08,-0.09036540167538028,-0.06890605805819047,0.2879151986663774
MNCN103-08,-0.09036540167538028,-0.06890605805819047,0.2879151986663774
MNCN104-08,-0.09154007405860945,-0.06277616149215491,0.2833426880710459
MNCN105-08,-0.09036540167538028,-0.06890605805819047,0.2879151986663774
MNCN112-08,-0.09488984246413264,-0.04709164431306622,0.26892744304089217
MNCN113-08,0.0982584334139166,-0.24189694855895952,0.009743913617632828
MNCN114-08,-0.09154007405860945,-0.06277616149215491,0.2833426880710459
MNCN117-08,-0.09036540167538028,-0.06890605805819047,0.2879151986663774
MNCN119-08,-0.09036540167538028,-0.06890605805819047,0.2879151986663774
MNCN120-08,-0.09488984246413264,-0.04709164431306622,0.26892744304089217
MNCN132-08,-0.09154007405860945,-0.06277616149215491,0.2833426880710459
MNCN133-08,-0.09154007405860945,-0.06277616149215491,0.2833426880710459
MNCN134-08,-0.09488984246413264,-0.04709164431306622,0.26892744304089217
MNCN135-08,-0.09206594426277129,-0.05870021480298165,0.2957452786860531
MNCN136-08,0.10308147177818071,-0.23916258781330807,-0.012727717351503387
MNCN137-08,0.17759766147201064,-0.34095853295059414,0.04213410868640313
MNCN138-08,-0.09036540167538028,-0.06890605805819047,0.2879151986663774
MNCN139-08,-0.09311711891244624,-0.03992002864624986,0.27568546453729453
MNCN140-08,-0.09036540167538028,-0.06890605805819047,0.2879151986663774
MNCN141-08,-0.0946539555451008,-0.07046474773360675,0.2788444640461109
MNCN142-08,0.1073641663561567,-0.23413119775746308,-0.006748312586026405
MNCN143-08,0.10620906922217313,-0.23692083066327393,-0.006839129148246474
MNCN148-08,0.10432045862066788,-0.23832164907749617,-0.017420552512315918
MNCN149-08,-0.09206594426277129,-0.05870021480298165,0.2957452786860531
MNCN150-08,-0.0946539555451008,-0.07046474773360675,0.2788444640461109
MNCN151-08,-0.09206594426277129,-0.05870021480298165,0.2957452786860531
MNCN152-08,-0.0903326270308781,-0.045363773123121995,0.260422034140985
MNCN153-08,0.10620906922217313,-0.23692083066327393,-0.006839129148246474
MNCN155-08,-0.09206594426277129,-0.05870021480298165,0.2957452786860531
MNCN158-08,-0.09194045407484552,-0.06264347878992983,0.2838232975833103
MNCN159-08,-0.0823390329224425,-0.049234054244385705,-0.05238421561918105
MNCN161-08,-0.08955394634462716,-0.057256152749435796,0.3008695958298599
MNCN163-08,-0.09293512173461477,-0.06639231858733642,0.28018178466138555
MNCN167-08,0.0966783777401405,-0.2474518621504842,0.007498400322135267
MNCN168-08,-0.09194045407484552,-0.06264347878992983,0.2838232975833103
MNCN169-08,-0.09206594426277129,-0.05870021480298165,0.2957452786860531
MNCN170-08,-0.09036540167538028,-0.06890605805819047,0.2879151986663774
MNCN173-08,-0.09036540167538028,-0.06890605805819047,0.2879151986663774
MNCN175-08,0.10106090166159264,-0.24501550862349375,0.009704831502143529
MNCN179-08,-0.09047452421961664,-0.06555189641376899,0.2944921872344714
MNCN180-08,-0.09923725491188137,-0.051069016167071345,0.27776627565086986
MNCN181-08,-0.09376353998554854,-0.05321114567888668,0.2933414144644202
MNCN182-08,-0.09036540167538028,-0.06890605805819047,0.2879151986663774
MNCN186-08,0.1631158241890828,-0.2655183560709611,-0.021373773851481488
MNCN187-08,-0.08329503220848207,-0.059375337058315374,0.2896806263913156
MNCN189-08,-0.09253702443153525,-0.04989723161277085,0.27130477072208
MNCN190-08,-0.09488984246413264,-0.04709164431306622,0.26892744304089217
MNCN192-08,-0.05286050322733345,0.04910737842311783,0.15195081093958138
MNCN195-08,0.11032557834663913,-0.24432774289227133,-0.005280547704919521
MNCN196-08,-0.09500707749542757,-0.077090027492099,0.2716633633125578
MNCN197-08,-0.0967790434224887,-0.061805113026059476,0.28877866443568906
MNCN198-08,-0.09036540167538028,-0.06890605805819047,0.2879151986663774
MNCN201-08,0.10620906922217313,-0.23692083066327393,-0.006839129148246474
MNCN202-08,-0.12224271852320506,-0.05328414822313283,0.05077222567387998
MNCN206-08,-0.0967790434224887,-0.061805113026059476,0.28877866443568906
MNCN209-08,-0.0947650213473045,-0.05799360684893679,0.29413337817981494
MNCN210-08,-0.0912450825795282,-0.056864977380432294,0.29396772404747074
MNCN215-08,-0.12224271852320506,-0.05328414822313283,0.05077222567387998
MNCN217-08,0.16089054291482738,-0.2550802073949488,-0.024347475103742147
MNCN222-08,-0.08900128377871827,-0.06736810466715981,0.29383715187098736
MNCN225-08,-0.09206594426277129,-0.05870021480298165,0.2957452786860531
MNCN226-08,-0.08687360325082709,-0.059331158687311224,0.27723721751971353
MNCN228-08,0.16089054291482738,-0.2550802073949488,-0.024347475103742147
MNCN229-08,-0.07594430227312246,-0.03556491696123815,0.33978251012606875
MNCN233-08,-0.09148517087148181,-0.06050914198854548,0.29469357763485277
MNCN235-08,0.10620906922217313,-0.23692083066327393,-0.006839129148246474
MNCN237-08,0.16477415626163913,-0.27423281033174884,-0.021639887041276076
MNCN239-08,0.16617840366523662,-0.2746861060003814,-0.021273993704409577
MNCN241-08,-0.09113768682908052,-0.053423728261231845,0.28298493181944
MNCN244-08,0.10620906922217313,-0.23692083066327393,-0.006839129148246474
MNCN245-08,0.10620906922217313,-0.23692083066327393,-0.006839129148246474
MNCN246-08,-0.09154007405860945,-0.06277616149215491,0.2833426880710459
MNCN247-08,-0.08575463103647418,-0.057932357325662695,0.28542761692365576
MNCN248-08,-0.0839875749105558,-0.059399344903582646,0.28699284972083544
MNCN249-08,-0.09206594426277129,-0.05870021480298165,0.2957452786860531
MNCN251-08,-0.08727135125943654,-0.060755837357588,0.30026561157505177
