taxon,x,y,z
Lepidocolaptes lacrymiger,0.06393405424252319,0.3651362508331607,-0.08206557445937675
Lepidocolaptes souleyetii,0.059527058124690876,0.3644528059387105,-0.08876946828668175
Lepidocolaptes leucogaster,0.06477541628958854,0.3640512016495816,-0.0796729096259376
Pyrrhomyias cinnamomeus,-0.04051938512859968,0.3152643535533868,-0.010204252051312866
Campylorhamphus falcularius,0.061116315806542,0.37130461977856277,-0.0853179282887799
Lepidocolaptes albolineatus,0.05753826063160838,0.3677364693043883,-0.08500309369755624
Psaltriparus minimus,0.004310350820431786,0.2602087748118059,0.04801826659829569
Buceros rhinoceros silvestris,-0.019931781576920084,0.25572506331156064,-0.03675834736890497
Buceros rhinoceros,-0.01813640238183199,0.2541144798811583,-0.03833332831305625
Zonotrichia capensis,-0.002473585177301213,0.22742375652614646,0.24514109386051158
Passerella iliaca,-0.0027773886776690433,0.2309100386399915,0.24152826781073872
Meleagris ocellata,-0.04055917614264498,-0.026112332996124976,0.017042142477045746
Calandrella brachydactyla,0.057135307413305886,0.23901845772250682,0.02705067928472326
Irediparra gallinacea,-0.05612253549821158,0.24444879995644608,-0.015832864448673722
Apaloderma narina,-0.01797105755956691,0.26448269119220696,0.00920004378226381
Ammodramus maritimus,-0.0013880874918903207,0.24242687649467012,0.23159270259346576
Buceros hydrocorax,-0.022052254072307122,0.2550024573598366,-0.036150137800822754
Rhizothera longirostris,-0.04020130369224465,-0.028312799388078694,0.01862312444418032
Meleagris gallopavo,-0.04234216812797965,-0.02501528382078617,0.015162104966340026
Alectoris rufa,-0.03981174783992061,-0.027687875423485542,0.017187071222032228
Alectoris melanocephala,-0.04105650818344219,-0.02846142125463756,0.016563564317806923
Aegithalos concinnus,0.03658655918444539,0.26677398228641414,0.061928615962009013
Francolinus pintadeanus,-0.0407136877626487,-0.025831882404114607,0.01685924137582358
Bambusicola fytchii,-0.0400886422574828,-0.021525511609480442,0.016862375753129148
Buceros bicornis,-0.022349383112208316,0.25653257305662247,-0.033291370006425514
Ammodramus humeralis,0.003029087220949575,0.2389653592140333,0.2193217780668832
Francolinus francolinus,-0.04208438228502757,-0.025646654571251957,0.01647668095378855
Aphrodroma brevirostris,-0.08794124460434617,0.25288435302259515,-0.1363207623097806
Calonectris diomedea,-0.08669686086541618,0.24744144143922725,-0.1382144774145177
Dicaeum ignipectus,-0.027229393569990233,0.21908398136854992,0.08429428277202261
Emberiza bruniceps,-0.006797048342509175,0.23698847577839008,0.21168700328108886
Polioptila dumicola,0.003914953659708071,0.21610005417365066,0.06851543711649713
Hymenops perspicillatus,-0.08045241094515411,0.38378669622862266,-0.05141337068630681
Emberiza pallasi,0.0022827082755645304,0.24060035346932776,0.22320628324536018
Emberiza melanocephala,-0.006597114442712249,0.2375013126302236,0.19799289000283948
Sittasomus griseicapillus,0.04762291565722639,0.3610692910010865,-0.08691262277146256
Aegithalos caudatus,0.03894802061563119,0.2598646729082975,0.05963835676438285
Aegithalos glaucogularis vinaceus,0.039093824795109255,0.25975870493541575,0.060639361497828614
Aegithalos glaucogularis,0.04037439338793604,0.25642210945202043,0.05870708208291139
Symposiachrus guttula,-0.037517345649419005,0.2955571693685999,0.06975684567915347
Phylloscartes ventralis,-0.048627525523717234,0.33649557777579353,-0.0227352237602362
Corythaixoides concolor,-0.07844889505989616,0.23647476725811092,-0.0684769789403383
Emberiza godlewskii yunnanensis,0.013233209172494438,0.26297370472484904,0.20508615874108063
Emberiza spodocephala,0.010373458782480931,0.2316353421076948,0.22706421041070432
Scolopax rusticola,-0.11269697767611686,0.2543038479679539,-0.02861456751181279
Uropsila leucogastra,-0.002759595822554866,0.15990588334659905,0.07461290511201288
Emberiza schoeniclus,-0.001982763260421575,0.2347070257045293,0.2279475981065144
Phaenicophilus palmarum,-0.007971686965281194,0.24618305413787342,0.21410718763913983
Bulweria bulwerii,-0.08586540694278808,0.24927604027072162,-0.1282434497394282
Emberiza spodocephala personata,0.010413426800684295,0.23388345137706099,0.22905810233680773
Emberiza spodocephala sordida,0.009778060617869417,0.23141929603636568,0.2361666851872147
Emberiza spodocephala spodocephala,0.005648611813014016,0.23327955564339165,0.22080625065663798
Ptilopachus petrosus,-0.04125819178817171,-0.02314331934305318,0.016172204358305187
Himatione sanguinea,-0.05005470286037687,0.24322927640015954,0.17181660098786516
Atlapetes citrinellus,-0.0007730134492066222,0.23177800129646514,0.2358781957990127
Atlapetes rufinucha,0.0015371715549934246,0.232686957020367,0.2360227058281669
Crinifer piscator,-0.07095175213394211,0.22925613164447456,-0.05468045317891973
Geospiza magnirostris,-0.0021122707321175513,0.24680648729607232,0.18764926343953067
Melospiza lincolnii,0.003613283110799957,0.23422401901766104,0.2266706551888013
Zonotrichia albicollis,-0.00863947537975496,0.22730812316760513,0.2501675292106121
Tetraogallus tibetanus,-0.03821789376750251,-0.027907059295798325,0.018443829845474467
Tetraogallus himalayensis,-0.04149278337600971,-0.025718883908243263,0.01702374397327471
Henicorhina leucosticta,0.00030608538182512604,0.17133202899536704,0.07510567852541264
Emberiza lathami,-0.0038649080450012196,0.23882729151997023,0.21765947963632976
Anthracoceros coronatus,-0.023300987594270114,0.25527049746108244,-0.027705728192966534
Pheucticus aureoventris,0.0098064771461449,0.246388476262147,0.18768763260005875
Thlypopsis sordida,0.012381473380769469,0.24863442669704697,0.2109892063280205
Pyrrhocoma ruficeps,0.013380766275162496,0.2541789097370575,0.20339593336822084
Certhia brachydactyla,0.013087603566346502,0.24722515964766054,0.0737707864320862
Tetraogallus altaicus,-0.04119269032102548,-0.02715622956887616,0.016849535933130166
Cantorchilus longirostris,0.0009607234486957501,0.1687021238112868,0.07686769500446627
Emberiza aureola,0.001522370994543439,0.23179757959971134,0.2216469142733698
Lagopus muta,-0.040882879772000905,-0.030843376822962783,0.017654401571591122
Bycanistes brevis,-0.01964308574092831,0.2514633437844104,-0.00682876255753585
Passerina amoena,0.001195960947645138,0.24962745405508627,0.21047977329695952
Tersina viridis,0.00099715138373805,0.24757040036921713,0.2164126787806573
Coturnix japonica,-0.03987375955197391,-0.03101134247081761,0.018995555572172477
Campylorhynchus zonatus,-0.0002272928539056254,0.1567387311705289,0.07857229982536913
Troglodytes aedon chilensis,0.0018593944435687352,0.1551771265367357,0.0796862790889395
Troglodytes solstitialis,-0.0012057150065676425,0.15212599596430398,0.08184574693558014
Emberiza yessoensis continentalis,0.0013885051806191975,0.24053094181941725,0.22822707295026473
Cormobates leucophaea,-0.006746082100759767,0.24724959053530635,0.046306595305783134
Pseudobulweria rostrata trouessarti,-0.08495709144669196,0.2523899009798203,-0.13585613495408594
Spindalis zena,0.0007013832558837854,0.24021190329384784,0.2240931185850225
Emberiza elegans elegans,-0.006540631970799294,0.24502306735097446,0.2211834715102997
Emberiza elegans elegantula,-0.009292179068495984,0.24322249717514285,0.21410833799498327
Troglodytes cobbi,-0.003916453230718265,0.16373940653440738,0.08177371959559707
Plectrophenax nivalis,0.0007542927773258619,0.24567064168517788,0.20977778233821204
Pheucticus ludovicianus,0.005814530101361755,0.24982269731045803,0.19009268430088352
Coturnix delegorguei,-0.03992305606591128,-0.027550003906177862,0.017176712883924097
Dicaeum nigrilore,0.10121219126875824,0.25559351532771385,0.10752751303764282
Pseudobulweria becki,-0.08668351194448291,0.24984878525830684,-0.14015285097646266
Alauda gulgula,0.060936442606236325,0.2449356245579537,0.032454287556992006
Corythaeola cristata,-0.07478250556616307,0.230520322730716,-0.05418926150480471
Lepidocolaptes angustirostris,0.05849248422742088,0.36507131735421217,-0.0845482683322776
Dendrocincla anabatina,0.06360798313975731,0.3671777798164237,-0.08032551060433546
Actophilornis africanus,-0.060412821853106195,0.2379789438000984,-0.029438958386509295
Dendrocincla fuliginosa,0.05770764368219888,0.3653418187376479,-0.0800702959436406
Climacteris affinis,-0.01856181972165579,0.28128713180680304,0.0008778464727964091
Climacteris picumnus,-0.020456071659119838,0.28077431618177373,-0.0003274029820224534
Aegithalos bonvaloti,0.03268578126393305,0.2631367460964848,0.058076125597496364
Aegithalos fuliginosus,0.03126598195359072,0.26179121321160653,0.06105034324128847
Xiphocolaptes albicollis,0.06057834641847181,0.3633054081531526,-0.08905070974833446
Donacobius atricapilla,-0.0011560203188666104,0.26026399531596917,0.044947189677221465
Xiphorhynchus fuscus,0.057378361169370076,0.3642109607410175,-0.0836685850561776
Dendrocincla turdina,0.06522065877984994,0.36841002661646977,-0.08146218885374516
Xiphorhynchus elegans,0.06181922088734367,0.36786174168626773,-0.08550958921280274
Xiphorhynchus guttatus,0.05814181742114524,0.36341418525391983,-0.08553926907829915
Deconychura longicauda,0.045879880049589546,0.35904403133618057,-0.08050796183425456
Dendrocolaptes platyrostris,0.06051677841510097,0.3663495030670775,-0.08815596571224847
Xiphocolaptes major,0.060159322455142196,0.36389377408293544,-0.08382786483267882
Xiphorhynchus ocellatus,0.06169824864516467,0.3670121080328996,-0.08348983824596862
Dendrocincla merula,0.057731592310546705,0.36376375305952363,-0.08366479162083673
Arborophila gingica,-0.040901629408198435,-0.027464548900665135,0.01771372706580287
Galerida cristata,0.04732038234143571,0.23725341573911138,0.025857041302672693
Mimus triurus,0.08058963196362173,0.26735892351098806,0.11275495937667221
Mimus gundlachii,0.08322788407492313,0.2697652378642981,0.11631232526481443
Bucorvus leadbeateri,-0.02341214723263101,0.25074063820365344,-0.042990930820853444
Lullula arborea,0.04299806747786433,0.24461585952789028,0.034945568014581395
Centrocercus urophasianus,-0.041633124392334846,-0.029190185376169915,0.0165923054107668
Cyanoloxia glaucocaerulea,0.009101538400548578,0.24296527076119326,0.20943581509800235
Amaurospiza moesta,0.01119349473862726,0.2424418263274855,0.2034147875635477
Myiagra alecto,-0.033434042205172675,0.296769911474479,0.07016582799459972
Ammomanes deserti,0.043161911017280154,0.2514276769330109,0.03707339080449309
Peucaea cassinii,-0.00024825603494546886,0.23339533930140183,0.21610541394172478
Campylorhynchus brunneicapillus,-0.0002761418931146045,0.15615060832189148,0.07855236374776092
Lyrurus tetrix,-0.04141312808120763,-0.029582847018087353,0.017554351426314695
Eremophila alpestris,0.0550927821397141,0.2425067156409865,0.02983914184922448
Lagopus lagopus,-0.03970904485766415,-0.02836357253438297,0.017305715705467323
Tetrao urogallus,-0.04103819938003752,-0.029225106892845822,0.016359407653434698
Falcipennis canadensis,-0.040852730862604054,-0.02644583348037973,0.016001171779603477
Cistothorus platensis,-0.0016828559057377869,0.17103486400684573,0.07563851582000272
Tympanuchus phasianellus,-0.040391571692830294,-0.030423394229763635,0.017702128329117127
Bonasa umbellus,-0.03903912513509616,-0.030752786300291785,0.016455278172479954
Monarcha melanopsis,-0.034506859785168216,0.29514346237736805,0.07241265441177977
Thryomanes bewickii,-0.002418563246468054,0.16094845495592347,0.07812619114454704
Grallina cyanoleuca,-0.028018776651322585,0.28333729188257,0.058972263070571296
Tetraophasis szechenyii,-0.0441087911659242,-0.02767938470178392,0.016590688749965395
Alectoris chukar,-0.04128692856729717,-0.02840523869692667,0.017387473138626174
Haematortyx sanguiniceps,-0.04147382544323624,-0.028304308666377134,0.018305750853273618
Perdix perdix,-0.039400813685586414,-0.028676770607472216,0.017023327654017085
Tetrao urogallus aquitanicus,-0.040220457459405765,-0.030508198736436322,0.016932656674910618
Trogon viridis,-0.042094503019875176,0.27076560545124845,-0.016715639306102967
Alectoris philbyi,-0.039933416629410176,-0.028249837947718914,0.01657864082671221
Toxostoma lecontei,0.06656684216356824,0.27077441525974955,0.10709035042771034
Toxostoma crissale,0.07026963905027502,0.2739344852152907,0.11363032881835931
Toxostoma bendirei,0.06656684216356824,0.27077441525974955,0.10709035042771034
Mimus dorsalis,0.08051881318200989,0.2681491162921924,0.11564305782139908
Emberiza aureola ornata,0.0014347556481461132,0.2347155232735871,0.22943309779970092
Toxostoma cinereum,0.07708198815260539,0.2719969035500915,0.11808972432959598
Arborophila rufipectus,-0.0400014565826877,-0.02945100117424537,0.018626356396311893
Coturnix coturnix,-0.04125040661805409,-0.02923582300531598,0.017075446305816797
Eremophila alpestris strigata,0.05184628964722754,0.2446040603348515,0.03407778201989794
Perdix hodgsoniae,-0.039692348093095436,-0.030744535236057614,0.01799598535985291
Penelopides panini,-0.026507574037127037,0.25177045264056835,-0.028619550332927506
Arborophila ardens,-0.03876007561487691,-0.028490317097847835,0.017680586888845263
Arborophila brunneopectus,-0.03924838366187082,-0.028312765151297666,0.017367678801291534
Arborophila rufogularis,-0.03959697537684672,-0.028548416915297824,0.020117825957010897
Bambusicola thoracicus,-0.0405030209743589,-0.026039511362821375,0.015142285978523025
Tetraophasis obscurus,-0.03931832153110613,-0.026237639614785525,0.01594457221789931
Tetrastes sewerzowi,-0.04160809559354474,-0.032537310039210836,0.018025174612276793
Melanocorypha mongolica,0.04996128780326886,0.24545178374702073,0.02915811407151682
Rhyticeros undulatus,-0.021608956915945263,0.25167655932986577,-0.02609393586182513
Thlypopsis ruficeps,0.017378215170661144,0.2526534307275299,0.21303145428368578
Tetrao urogalloides,-0.04194718797124917,-0.031134663356177004,0.015650984288262615
Alaudala rufescens,0.0465650984092983,0.23230675140413293,0.036142941229445044
Dendragapus obscurus,-0.040181415374946024,-0.03110083741649482,0.016771345972557226
Thryothorus ludovicianus,0.002732240634492085,0.1698088688430203,0.07742740132482817
Trogon melanurus,-0.04083663512472676,0.27468660224518054,-0.015985413274019568
Microcerculus marginatus,0.0008412062697115653,0.17845549457449855,0.07403494031631447
Francolinus pondicerianus,-0.04041248865421572,-0.024805515063263436,0.017492004536174863
Pternistis erckelii,-0.039279891771475554,-0.02457972349220707,0.016415762764522134
Myiophobus fasciatus,-0.07239081990466206,0.3703382934806474,-0.04583288493207467
Satrapa icterophrys,-0.07853596946515282,0.37869405379131843,-0.0481865369535019
Anairetes parulus,-0.07095389535643613,0.3653941838942712,-0.04246334544847717
Anairetes flavirostris,-0.07181617950040409,0.37029514828916216,-0.045956044904563086
Ochthoeca oenanthoides,-0.0789406447935424,0.38012809560257954,-0.04973030422436553
Ochthoeca rufipectoralis,-0.07662674852227598,0.38019765104697045,-0.04969980952348003
Alectrurus risora,-0.07900280166954736,0.3799376363895717,-0.048641174016484726
Embernagra platensis,-0.0067887856377694105,0.25089578833962384,0.21064800599170658
Toxostoma guttatum,0.06662003927397117,0.272471441426798,0.11317593483652197
Culicicapa ceylonensis,-0.004045890859380883,0.2579973913374772,0.05852760260558784
Emberiza cioides,0.0063801901979490755,0.2603434263598553,0.20676562006997684
Calonectris leucomelas,-0.08560017117627847,0.24923833913826546,-0.13750758717240127
Habia fuscicauda,0.005128072370178814,0.2537575847196732,0.20704315368824136
Toxostoma rufum,0.06742747267101123,0.274276538047453,0.11272529662956633
Dicaeum anthonyi,-0.018902321970004063,0.2210894634721438,0.06713422265840356
Emberiza godlewskii godlewskii,0.01583486901220449,0.26018607445649533,0.20908375827841594
Emberiza siemsseni,-0.0031237964283814526,0.2436672086529301,0.21839963433491902
Pseudobulweria rostrata rostrata,-0.0851307643659486,0.25181124412182965,-0.13650832851478925
Toxostoma longirostre,0.06726074981830871,0.2755542718348084,0.11431299653787949
Habia rubica,0.003016450425062253,0.2477655007887383,0.197202742756554
Emberiza chrysophrys,0.006533026612255778,0.2363059323383851,0.21768161029160352
Catherpes mexicanus,-0.004033265703999119,0.23748934208209557,0.051580586548656535
Tachyphonus cristatus,0.004098414874668288,0.24870402178763037,0.1971728745887618
Cyphorhinus arada,-0.0008610019765174428,0.16675910089447457,0.07485233319296337
Troglodytes tanneri,-0.0014366249763917093,0.15772386715595574,0.08059824422589605
Trogon surrucura,-0.03918212658896672,0.2767760456035298,-0.021275235604452703
Trogon curucui,-0.0418215396695137,0.2743436352909641,-0.018976756155695284
Zonotrichia leucophrys,-0.005335684210495087,0.22707400521139623,0.24935611065225724
Terpsiphone atrocaudata,-0.03551545128658538,0.2990401113420852,0.07022038772888865
Campylorhynchus gularis,-0.0006971481660673053,0.15809221041228994,0.07883512874617057
Perdix dauurica,-0.041504402997131894,-0.029733351907604226,0.019638210765673923
Zonotrichia querula,-0.0057180611233836635,0.22103852496218704,0.25207117640553317
Toxostoma redivivum,0.07395362967314838,0.274962382940255,0.11155591198321498
Terpsiphone paradisi,-0.034877715028365196,0.2964230791876815,0.06894953895820331
Calandrella acutirostris,0.04919054254080712,0.23125182647946835,0.03555377415898551
Arenaria interpres,-0.13340704961730754,0.25854848060241536,-0.020955897507049077
Arenaria melanocephala,-0.13151460469714757,0.2560853804393122,-0.020057818466120533
Tachuris rubrigastra,-0.04778054453614515,0.3423419532190534,-0.027112551995445478
Casiornis rufus,-0.07263663999263549,0.3752104887084179,-0.0450402486718065
Attila cinnamomeus,-0.07173774988236374,0.36720122858776816,-0.04256435079994502
Attila spadiceus,-0.07230906247150322,0.37185489044206593,-0.0436385263818611
Mecocerculus leucophrys,-0.07134643032226368,0.3671030888548745,-0.04557947454974141
Ochthoeca cinnamomeiventris,-0.07586885917110033,0.3778979870055885,-0.04999482444215109
Sayornis nigricans,-0.07619068491301541,0.37211607942105485,-0.0460269698201962
Myiozetetes similis,-0.07145846334090929,0.36924386684273736,-0.041955976895313746
Attila rufus,-0.07206609088371356,0.37190922078992183,-0.04199066902555657
Melospiza melodia,0.002534769728724238,0.24004300948685864,0.22137535839707753
Chlorospingus flavopectus,0.00429046609799516,0.23588411705029613,0.2171496836953895
Emberiza godlewskii khamensis,0.012412440549233534,0.2629123986328533,0.20377213738948521
Emberiza godlewskii,0.013798372835756462,0.26247890278217184,0.20584068946403483
Mimus saturninus,0.08344663656379464,0.2677533801873362,0.11516256856504178
Anseranas semipalmata,-0.0451587829128066,0.2586928297186986,-0.025540286028031836
Melospiza georgiana,0.004805127085523251,0.23624316502057396,0.22541092652460262
Emberiza variabilis,0.0026550743536726865,0.22443026357462048,0.22630832733489845
Scolopax mira,-0.11737417389371171,0.2534850637085229,-0.028398408801473998
Cyanocompsa parellina,0.004896481088411762,0.25168467498763086,0.1999230398899751
Atlapetes pileatus,-0.0015217684271968727,0.23203686833696296,0.23936212721547043
Passerina versicolor,0.0007714522519905243,0.24679081499870315,0.21493231460462905
Pheugopedius felix,-0.0007951167150556022,0.1588353813712902,0.07681333726718559
Toxostoma curvirostre,0.0700591821334531,0.27366055330639316,0.11193745351864583
Polioptila melanura,0.010866369143004914,0.2166872492055214,0.0754014398059107
Emberiza citrinella,0.0057663041715679715,0.2566596884044261,0.20550376872535278
Melanodera melanodera,0.00893495249497026,0.24596306980961957,0.2109111533145718
Jacana jacana,-0.060318177695558334,0.2317335972185405,-0.02573782540736179
Scolopax minor,-0.11873147053656041,0.2568331466590656,-0.01688526030232179
Mimus polyglottos,0.07932412070710283,0.2691513388279403,0.11248462917714167
Passerina caerulea,0.005216868885522528,0.2487947051262148,0.2072998850383369
Passerina cyanea,0.008547053189297544,0.24521499648594008,0.20478424511102705
Hemignathus wilsoni,-0.04554613408761463,0.2418849106471474,0.16733644429259684
Loxioides bailleui,-0.053010276522677785,0.2420525928144551,0.17155819888285412
Emberiza sulphurata,0.009268781652323142,0.23193725128696688,0.23531980417104334
Dicaeum cruentatum,-0.024211492190146882,0.22343395270385735,0.08215566854872246
Emberiza godlewskii omissa,0.015944943686973752,0.2601508153651582,0.21015780376056398
Emberiza godlewskii decolorata,0.016017046347875156,0.26028438160724826,0.20954149377008424
Emberiza leucocephalos,0.0057718676484893785,0.2566811442527454,0.205098860586852
Pharomachrus auriceps,-0.03371868372155194,0.27472407303257373,-0.008202151514583731
Hydrophasianus chirurgus,-0.05286745402446179,0.24126426114466895,-0.015059153596237012
Emberiza rustica,0.008710992591700323,0.22541217650947887,0.22929015923879714
Mimus graysoni,0.0797862932855958,0.27134051838028367,0.11421730473483134
Mimus patagonicus,0.08330698131019401,0.27100479935261657,0.11576424233162064
Mimus gilvus,0.07331813339056549,0.2647943588811831,0.10389321710247047
Mimus thenca,0.07952393683237292,0.269697361734018,0.1118774569835254
Jacana spinosa,-0.0653348589867363,0.23224590990525606,-0.02892659571409341
Loxops mana,-0.052595536607761534,0.24159800471006918,0.17684550480987973
Loxops caeruleirostris,-0.04586212588203795,0.2410860453469341,0.17472974021425547
Loxops coccineus,-0.047884237132557995,0.24085484949998825,0.17433620553442117
Oreomystis bairdi,-0.04206989978427358,0.24312856514264095,0.1827661398312474
Paroreomyza montana,-0.04912277151744477,0.23992666639984603,0.17143197129478321
Pseudonestor xanthophrys,-0.054545909134362795,0.24265619890495668,0.17348333650524328
Emberiza pusilla,0.008470448391687445,0.23012256802524883,0.2261937847602015
Emberiza rutila,0.009261845280481443,0.22982530751610838,0.2307903293926656
Emberiza tristrami,0.004901198916841107,0.22679030760307067,0.23446200162171546
Emberiza jankowskii,0.01420689295465848,0.2629848915930587,0.20786180305475496
Trichothraupis melanops,0.005433005684321445,0.24756050309783947,0.21279061222367768
Colorhamphus parvirostris,-0.06952278421363331,0.368970003407402,-0.04067775694566731
Passerina ciris,0.007785928462312196,0.24588067974922043,0.21478921513085425
Pheugopedius genibarbis,-0.0008530830090594749,0.16285819629787232,0.07570571919753517
Emberiza cia,0.014090929553547783,0.2671216585098646,0.20284459451714876
Emberiza calandra,0.0013641354398643895,0.24751755107027293,0.19367851807247283
Pheugopedius coraya,-0.0021047146745387557,0.17744065475782853,0.07427896297328253
Cyanocompsa cyanoides,0.0015114802744899132,0.24549175638718956,0.18940350816928483
Tachyphonus surinamus,-0.002631738563705737,0.24513290442248323,0.20275675663167453
