,x,y,z
Bucculatricidae,17.13202861891504,-142.16323839274898,162.52499569507182
Buprestidae,-160.08508603080261,-24.18162771495112,164.10773135938416
Byrrhidae,-81.91456388707734,41.98139381499562,212.99838225623228
Byturidae,-108.58375965098234,122.70943429364101,155.93656521211375
Caeciliusidae,197.73254805532426,73.71052263630037,-122.00434879224464
Caenidae,121.84773347890874,-45.64325492370325,-274.93207434538607
Calamoceratidae,126.12275621485519,-160.25949941991843,72.96550074994433
Caliscelidae,-140.52481959318914,171.09413388130957,-112.69967693623781
Callidulidae,34.3044555931488,-165.5099985872534,133.41599688840736
Calliphoridae-1,188.8883745803519,-10.785669969416093,109.42909906791938
Calliphoridae-2,188.6080373225477,-7.620087607084243,108.47278358676341
Callirhipidae,-95.28600076668485,16.74029940948354,211.0385110760534
Calocidae,146.25624061780667,-135.0530507418536,79.34872201867879
Calopsocidae,212.80262540126057,74.6510435574308,-103.48948847630898
Calopterygidae,235.7274445683315,-133.61064137081797,-143.54893643214024
Canopidae,-10.71792298175743,117.73483984009579,-200.3939998783685
Cantharidae,-138.4940941578203,-30.10751400997829,181.2954028159963
Capniidae,-123.3593123920935,-24.308282943765075,-233.3713260635862
Carabidae,-41.387686026880374,57.266862893847915,228.76772579117804
Caridae,-160.8599340445364,122.88684801957888,86.94138730303038
Carnidae,182.50857665887878,1.7621794820855667,123.50725439213598
Carposinidae,79.0973828926824,-127.39689920005043,159.40966563058265
Carthaeidae,14.453059423902182,-166.27425135445117,120.72565592838424
Castniidae,32.009089369334895,-139.18079759598658,148.1406011219214
Cecidomyiidae,146.0381952434187,18.546299161716604,171.15000880249772
Cecidosidae,38.34085127528335,-103.3298863392183,192.1803235133447
Cephaloidae,-179.01257809365217,36.50071546378671,84.53086694568195
Cephidae,166.54511949821105,175.5424893483789,29.391643776430232
Cerambycidae-1,-132.49305145440843,124.13056943321982,95.12708293347423
Cerambycidae-2,-131.6760481662204,136.84063379776586,101.52904544687006
Cerambycidae-3,-134.9601249713655,140.50453685905123,96.33139832331982
Cerambycidae-4,-138.0603605505494,140.17761520934565,91.40484026891517
Cerambycidae-5,-135.65108542301715,133.05641655026918,89.38184281784004
Cerambycidae-6,-146.22765889030032,131.09390681237272,103.89069091704842
Ceraphronidae,48.50911626856475,230.71524578381124,28.49670154717034
Ceratocombidae,-54.21350142603396,182.21785171709553,-151.49565917812834
Ceratophyllidae,186.07425204457417,-83.26041432433307,16.12217495884901
Ceratopogonidae,109.64739133645159,66.50476064842337,185.8588543477766
Cercopidae-1,-126.99445207489461,138.11421964264184,-154.33288660671084
Cercopidae-2,-129.33832871443425,141.22469316290324,-150.3267833773376
Cercopidae-3,-128.37279545423155,142.00013998322586,-150.52616006712051
Cercopidae-4,-130.25529747372573,141.7256593362609,-149.23477105522943
Cercopidae-5,-132.6359629383231,136.81455784450938,-150.80558076916495
Cercopidae-6,-138.2122050672219,128.3491122852697,-151.68763730965122
Cerylonidae-1,-140.51712493888746,72.6682328332859,159.57016751179302
Cerylonidae-2,-139.5379172591441,65.8581237637642,155.08950697595
Cerylonidae-3,-147.59957517411215,75.26301926811992,154.61518358695673
Cerylonidae-4,-149.20830786042507,57.68690616422761,159.0363983635046
Cerylonidae-5,-154.3359866404732,63.45696834098327,152.94205192266617
Chaeteessidae,-213.53644633702737,-79.48145693381431,-131.60540267816538
Chaetosomatidae,-105.11197197063821,134.36248602692285,146.1063303615411
Chalcididae,41.0293630878942,227.26464131415744,72.5380828501683
Chaoboridae-1,109.7246971672309,23.2905304301089,201.23744195353078
Chaoboridae-2,203.21687475954428,-50.79668344885191,49.08779172819021
Charilaidae,-41.34038481598158,-126.12367855104905,-218.26452091628204
Chathamiidae,143.87324327533582,-134.44436064295326,59.40519542146544
Chelisochidae,14.84806092630459,-173.11512857738444,-188.45737509345153
Chelonariidae,-100.3078386476395,21.574437336631348,208.85154621393423
Chironomidae,202.8874268033306,-37.94684496474165,34.73860411826238
Chlorocyphidae,231.40398727464841,-123.45979625584651,-156.9711324643068
Chlorogomphidae,180.52815785775394,-166.76401276400836,-177.56660255635597
Chloroperlidae,-166.83469461232232,-214.27008890697738,-32.31753402354278
Chloropidae,196.57062238756123,10.783702047770136,89.16982431621655
Choreutidae,50.31390280401623,-163.64010450134282,118.64681065869797
Choristidae,179.3250210171023,-71.32843001641172,1.1404455568861227
Chorotypidae,-46.32267963333169,-87.83572768564288,-236.06074541871502
Chroicopteridae-1,-204.64200145678367,-74.55516206897262,-145.69941031613433
Chroicopteridae-2,-198.63040561170564,-72.71696884405388,-153.75969933458427
Chroicopteridae-3,-196.92816349684315,-87.58785273060931,-147.6352936469961
Chrysididae,130.18989625379913,196.41637922352987,59.83807306798099
Chrysomelidae-1,-134.3719288761854,134.51015678975082,110.85103274290464
Chrysomelidae-2,-144.28297609165793,136.81686413655538,90.18390176265044
Chrysomelidae-3,-144.04561925914228,135.67190326927363,96.54181486898469
Chrysopidae,33.52148818920635,139.08369745635537,199.53023266977505
Chyphotidae,124.38507976261485,200.9519128222117,47.904717651024654
Chyromyidae,181.54574190939775,-4.219921232897597,124.14907052424627
Cicadellidae,-111.20601391282929,122.8936667952276,-174.8456853373335
Cicadidae,-150.75699962307877,127.55358554795376,-141.5727167430602
Ciidae,-196.39444182192483,29.275226238225695,80.05891569962121
Cimbicidae-1,-15.654655045776133,237.5588153908096,56.069021461226114
Cimbicidae-2,-12.91186889931752,237.34886533877741,59.51238671788917
Cimeliidae,20.096433860925156,-149.3810705558768,136.48723952850617
Cimicidae,35.41724274898841,180.84604471814097,-155.51186923801112
Cixiidae,-117.84583520413766,180.26386610986648,-123.42623079578811
Clambidae,-45.062958240243525,95.45448278493409,209.49294273693263
Clastopteridae,-131.93345347556908,128.8115177991962,-156.38263784885157
Cleridae,-91.32694078362736,141.71537555205072,139.80565259136685
Clothodidae,-109.7398987382113,-222.40730792200424,-95.01981920744271
Clusiidae,195.74422476600355,10.14258100123712,77.69212265247756
Coccidae,-94.502209568393,225.949356326177,-66.59710765485946
Coccinellidae,-177.5688986629675,86.22154714305536,53.894618681770964
Coelopidae,178.82937707941142,11.662950604212856,126.3303810032404
Coelostomidiidae,-73.75416060299926,224.16393302323957,-87.89437451676122
Coenagrionidae,225.5738208153507,-126.11625187109928,-162.15435252874306
Coleophoridae,51.310808542450154,-163.10168405176756,126.4085895106624
Colletidae,105.20752021239844,210.60788026468103,16.435241227465628
Colobathristidae,26.075888592557156,127.79679613849245,-193.3534462633806
Coloburiscidae,110.91823568963423,-35.728509770360816,-281.5918342255976
Compsocidae,214.45647273558947,87.07287648200429,-95.91491701953332
Conoesucidae,136.00100095525616,-149.24604211154477,84.38097208500915
Conopidae,182.29134831850834,20.463622429416766,121.13565365781983
Copromorphidae,80.78131515509,-128.96237173280153,156.9885101384703
Coptopsyllidae,58.50654772608677,0.6558025534791966,230.05795236181706
Cordulegastridae,176.96535163220202,-167.37702003739932,-180.31114950289225
Corduliidae-1,199.80543131834858,-189.91809465544762,-134.02546857053227
Corduliidae-2,191.5849813907367,-195.36063899746696,-137.3629187178686
Corduliidae-3,181.2341180905631,-201.4076123738315,-141.78883788532835
Corduliidae-4,200.8068874376969,-172.68207458729646,-151.40247413995928
Corduliidae-5,184.59881935964975,-174.77064564922708,-166.51829297715273
Corduliidae-6,191.50833510567483,-167.0320296426408,-166.65306649339712
Corduliidae-7,192.93329914326364,-171.77940491606705,-160.8312017583648
Coreidae,25.55124510013556,139.4912255221922,-187.81188935942546
Corixidae,-65.3777057611659,121.00642918854106,-191.81131613403886
Corydalidae,27.89296099167838,149.62682933088115,191.67103758182137
Corydiidae-1,-154.16790801226205,-151.45421273046722,-146.3438729930174
Corydiidae-2,-148.39434383344434,-145.5465500244088,-156.86639541201862
Corylophidae,-159.19785557101113,40.241346177104084,154.52669389444026
Cosmopterigidae,55.47646682398333,-155.31404719250034,135.39809634038173
Cossidae-1,24.83565645162206,-139.8904001880347,149.6868705927451
Cossidae-2,30.97475619930272,-144.2171209911923,155.42859130221393
Cossidae-3,32.674907054050195,-149.6723965044955,155.28726376889335
Cossidae-4,23.251704075308393,-148.72136541426156,156.09776693542338
Cossidae-5,43.769099076654044,-126.5153665678517,170.93504549261894
Crabronidae-1,118.75770157129338,203.9343459961801,18.977192735279875
Crabronidae-2,111.98539425546686,207.16435504042832,15.718358077045401
Crabronidae-3,104.33910482535182,211.9253705879812,28.662974886714302
Crambidae,28.268367355121025,-169.57521379133007,115.56923688055913
Crinopterygidae,44.90935890073247,-102.2080210186311,191.01157361110924
Cryptocercidae,-227.87462249711572,-116.83534079515145,-79.28292171342139
Cryptophagidae,-147.85417201021127,103.51504872554044,132.04679770831632
Ctenophthalmidae,47.12635481324845,-3.977498926913642,233.4192577771297
Ctenostylidae,188.3277805781748,32.86419788206482,89.48945862254642
Cucujidae,-153.16211636104464,107.8511096408185,124.9041034487723
Culicidae,107.91964513078425,36.4728056068762,198.62608234487192
Cupedidae,-49.24453050257738,36.770378905918314,232.67697503855328
Curculionidae,-165.0137130967146,105.591960040488,69.4244923092961
Cyclotornidae,28.067599351840762,-148.98941405248556,156.45242482934367
Cydnidae,6.963570069816967,112.708886567281,-201.5743353206501
Cylindrachetidae,-69.52242957761368,-51.10905070374879,-245.4729883922287
Cymidae,34.53730496464074,142.98868421101687,-183.97829192029369
Cynipidae-1,100.20348918656107,201.01272587077767,101.74553503780552
Cynipidae-2,96.49860038078477,202.445659837296,102.17765640090674
Dactylopiidae,-123.57810765577347,207.12386340657434,-76.75391545442157
Dalceridae,42.86665418676134,-147.831776391026,152.88815714013793
Damasippoididae,-51.38320273365797,-215.81675767589192,-136.2075640362535
Dascillidae,-84.12205290334315,36.723807221542465,213.3067230722677
Dasydemellidae,197.89582937344596,78.10621435979029,-120.66381486248652
Decliniidae,-29.174250678586745,114.9596863082456,203.9612306625033
Delphacidae,-142.70261400842955,188.3613228801981,-87.30042892437615
Depressariidae-1,18.10439944938471,-122.0673531044134,179.4568512306141
Depressariidae-2,51.24288280505797,-160.5144376463609,134.26249517471618
Depressariidae-3,48.904995357103424,-158.2350551169203,140.05767958549865
Derbidae,-149.07140480729353,174.4547025443359,-99.2010614225124
Dermestidae,-106.11071470846694,157.54462116214881,109.86786832793382
Derodontidae,-49.73624687232725,153.36148274071857,164.13662045567284
Deuterophlebiidae,92.49869236196018,49.3185576791132,205.12677085888328
Diadocidiidae,139.4873323970256,26.129113191996215,172.60519803567766
Diamphipnoidae,-133.5866277482317,-23.585423471192936,-227.90496522839223
Diapheromeridae-1,-40.316164839674826,-219.66469234420842,-133.8865247951143
Diapheromeridae-10,-60.36611399681201,-233.41720810857564,-106.63586864014654
Diapheromeridae-2,-43.84367960061906,-223.55720256841252,-127.58083355022872
Diapheromeridae-3,-42.353216835419474,-223.003291834409,-128.759902500878
Diapheromeridae-4,-42.050915594678166,-222.31577858692023,-129.80783780687233
Diapheromeridae-5,-41.19460155232873,-223.29718117039403,-128.62963683536464
Diapheromeridae-6,-43.282318557867875,-231.14599984269572,-116.47610402334995
Diapheromeridae-7,-69.68781097799783,-227.17737078417557,-112.62651454982512
Diapheromeridae-8,-67.3212953924978,-229.161239659486,-110.52811039107918
Diapheromeridae-9,-68.39763860929142,-228.3013095406821,-111.42242582775906
Diapriidae,95.91554366716919,210.19894425885278,78.58878370827236
Diaspididae,-114.86331267796861,212.93295427466228,-74.61980426076661
Dicteriadidae,227.11969910464714,-122.66090762905215,-162.7744077068971
Dictyopharidae,-170.06273280723642,143.6858225326639,-108.6624415167697
Dinidoridae,-1.3099772747412415,111.46838462070961,-202.4352066857819
Diopsidae,196.7900314202945,13.53970802555484,77.96385188996118
Diphlebiidae,229.828891516661,-126.3997718699157,-156.77578569795148
Diphyllostomatidae,-167.99123810383836,-47.022624330348734,140.11069075527985
Diprionidae,-15.361465430107236,237.0273128264717,61.49646270741406
Dipseudopsidae,89.46630455666427,-163.63717507021119,38.20602543912014
Dipsocoridae,-47.85696635234608,184.97885073770664,-150.70001771983553
Dipteromimidae,145.52040677799317,-55.75891962541422,-260.62783337169304
Discolomatidae,-142.7299794878959,67.05711101922725,161.10846674197035
Dixidae,108.08744516312062,30.197365280149754,200.39174127159887
Doidae,19.089096961476873,-156.25186229111,146.3601312567557
Dolichopodidae,177.52246322388498,48.35162834632732,103.70437499242898
Douglasiidae,50.57887927422099,-154.51918710828994,123.75733335179835
Drepanidae,21.668130839735763,-160.23602006862092,143.04900232732922
Drosophilidae,192.76773095132856,-10.09980944798014,98.01562100121217
Dryadaulidae,-1.3009419004982559,-150.34646861648466,149.7908313768642
Dryinidae,124.619076086638,200.51903482864802,18.40971187612403
Dryomyzidae,178.00179091652515,16.214356724452326,124.08966950973428
Dryopidae,-198.50299997826656,-20.32906470329662,86.4450089431566
Dudgeoneidae,40.571134371129354,-137.4855976618746,156.94983215895135
Dytiscidae,-38.773780110569525,65.00700582987545,226.5913812258425
Echinophthiriidae,164.88821454581898,98.24567962925909,-147.33027683695747
Ecnomidae,141.9962405785267,-132.83795848742335,110.09249424574088
Ectobiidae-1,-176.12639535282355,-159.21522622111175,-113.52149105467221
Ectobiidae-2,-172.48479549429146,-158.1602212383229,-119.45566998691406
Ectopsocidae,210.0011005453115,68.2832821090818,-109.06252665392215
Elachistidae-1,55.50257462908395,-154.26417303518332,136.46252580368218
Elachistidae-2,51.01101530986765,-162.98756326084427,124.66700382521235
Elateridae-1,-124.3406551322968,-22.02666807915799,193.90640793710043
Elateridae-2,-128.1914695020695,-26.284979080802117,190.3494356731287
Elateridae-3,-132.90312185068646,-29.341192996207415,186.01990436711964
Elateridae-4,-129.40305526155404,-18.05867134138253,190.94163558740593
Elateridae-5,-140.99880119764055,-15.71027592628352,182.95684217020545
Electrentomidae,208.37034823582542,95.06381899417651,-100.47100621563654
Elipsocidae,201.34533715183235,65.21665823314594,-119.85131294473774
Elmidae,-102.74928878586154,17.011793641933416,207.98732098302338
Embiidae,-14.631600089209382,-190.58811308817937,-171.8151837831781
Empididae,179.67386120738504,48.05570944048763,107.56865742290978
