name,x,y,z
internal0,-44.59519923361225,29.464971978017005,0.0
internal1,-46.18920718558961,73.09802168571704,18.9309
internal2,-43.00119128163489,-14.168077729683034,19.7877
internal4,-62.85876435122568,70.92154712142576,23.141370000000002
internal5,-66.86056097894237,-20.01080544826245,34.0143
internal6,-18.504218403536473,-25.778569894183637,38.5527
internal7,-58.69286410953916,77.53791856686257,26.18034
internal8,-73.69248745916663,63.43458585027244,28.090090000000004
Anseriformes,-70.17711529610534,-20.298737703593872,43.62253
Galliformes,-73.0877545407024,-22.05996428036279,42.89104
internal11,-9.841595272994134,-23.382539204607106,39.71403
internal12,-17.368052382839444,-32.81879744956041,48.40006
internal13,-69.98098317920054,69.38852411807,27.137398
Dinornithiformes,-66.14209682483977,73.65169076570892,100.18209
internal17,-75.27984743336503,0.03740358273408173,47.84683
internal19,-74.83120169938014,-19.327481347143724,47.926869999999994
internal21,-8.656196005580966,-23.19674868580806,40.324567
internal22,-7.561945288190365,-22.609917447575548,39.745047
internal23,-0.25580670409670336,-31.468128513339458,49.567550000000004
internal24,-34.02583165330338,-36.98555740793206,62.07576
internal32,-74.67058470045593,-18.726512245873703,63.397369999999995
internal33,-3.0435585711262796,-10.58953840212547,40.757351
internal34,-13.794673733070386,-35.729642761971036,40.770880000000005
internal35,1.9049759701603353,-36.059980562734864,40.270848
internal36,-16.117006552619557,-8.850805629603606,40.815077
internal42,-76.56422060261059,-8.112403025387632,65.72804
internal43,-4.824394132885406,1.2020225097337587,42.075921
internal44,0.9823319644147211,-17.338215200511662,40.863425
Charadriiformes,-1.6283663697790256,-45.827306748537666,46.03231
Gruiformes,-28.01637218735751,-30.645136405869597,43.500060000000005
internal47,26.84269173445567,-31.515050409192018,40.307509
internal50,3.5053177473341037,0.9755140986959292,43.400057000000004
internal53,-8.263909664285599,-4.254094567691798,42.142691
internal54,-2.097212826188862,11.374763951903008,42.297783
internal55,25.644874522347738,-33.09994247890092,45.972845
internal56,-22.069854379301898,-4.275958641476878,42.893595
internal57,-1.366774741683633,-46.854433998379974,50.68697
internal58,2.9765649474421263,-48.839245093322,48.375460000000004
internal59,-33.92082947015339,-25.830245992051047,48.70958
internal60,-27.800594286276482,-33.42622427724757,59.661260000000006
internal61,12.965809024703962,-38.85906983936779,42.227519
Accipitriformes,-2.326275623776783,3.3756478850983593,44.976881
internal66,-15.577349917354493,-14.066283851452177,43.415751
internal67,20.533671723319276,0.8117299063459971,42.917539000000005
internal69,22.862404659095393,-39.90300074430636,46.479933
Eurypygiformes,-19.25548531701823,-24.61241147037098,75.475495
internal73,2.451903079455071,-45.99632134047704,53.769270000000006
internal74,-5.080815911584181,-48.12339755621983,61.365970000000004
internal76,-10.361160213762345,-43.56519011956275,58.68516
internal78,-37.07913872532352,-22.793494658884967,68.35338
Apodiformes,-19.21940898437573,-43.93598886870075,43.742219
internal84,20.948152860539437,-18.63618145790245,50.822921
internal86,-21.474004629160785,-12.61813744710185,43.500057
Strigiformes,-12.606071306775755,-19.439305969306655,54.166050999999996
internal89,10.600337546868396,16.217494003604315,45.096009
internal90,21.74369648503799,-37.6267947024033,46.58287
internal91,22.86812488785186,-44.9004300923716,48.035093
internal94,4.112865890479464,-49.73552605918604,62.416000000000004
internal96,-6.955438220388794,-51.17487493516828,68.97745
internal99,-12.055478587242026,-42.8636221190228,65.05527000000001
internal103,-23.181498132428302,-47.56048933690623,49.504539
internal107,-31.559155617291463,-6.435523191724838,46.375147
Passeriformes,31.021867016441757,3.6314683426850682,53.926509
internal111,-13.794525593285316,34.96582530342689,79.731529
internal113,27.194855926798823,-37.758022128817686,48.28099
Procellariiformes,25.673021499416215,-47.55379887279294,54.007963000000004
internal116,2.5119292596069305,-52.22552820597163,68.28641
internal117,4.438686949392547,-50.07635897128111,62.525562
internal119,-8.403721466995208,-50.79233927720618,72.34532
internal120,-6.257003897304227,-52.778001544709774,78.1643
internal125,-30.957380437934066,-2.2713377610613703,47.004104
internal128,23.277812898938052,5.160327554828981,55.000059
internal136,-19.277297851801627,37.655222042047974,81.803159
Pelecaniformes,26.047156787062157,-37.634924674240644,48.346267000000005
Suliformes,30.52301884323983,-37.93361055396048,49.033246000000005
internal140,24.191937697577107,-48.61502460954587,54.164333000000006
Bucerotiformes,-27.213875237564388,-8.185734206115274,51.438904
internal150,-34.46017556656079,5.3087328562579215,49.270433999999995
internal151,10.67340381686697,14.917085129376044,66.28045900000001
internal152,32.784600334007656,-3.9848863348605157,59.914859
internal155,30.35952675529916,-37.60017725347587,49.900017000000005
internal157,35.58257762172684,-40.106478534375675,58.12330600000001
internal161,-24.319869953030953,-7.458788904534363,75.900304
internal162,-28.610478441949954,-11.278438085717749,61.713304
Coraciiformes,-32.16615274672888,4.8200292311304445,51.07652399999999
Piciformes,-38.15531643784339,8.829464728313114,51.500063999999995
internal165,15.3623090194287,17.390338273785282,70.054889
internal167,33.118556667832344,-6.7875267515957685,65.624069
internal168,36.253358974210805,-4.840331474001061,69.647849
internal170,31.11923699818883,-37.722773915214844,56.027216
internal171,35.18368307486414,-42.20227138642537,58.190054
internal177,-33.1332120076248,0.5379688226956925,55.000063999999995
internal178,-30.281484357900208,8.906608189514206,54.79070399999999
internal179,-40.02895658977669,5.400017918639814,62.66046399999999
internal180,-37.759732634423116,13.667204286808493,63.235364
internal181,14.535519254848271,25.9534289641242,71.246729
internal182,18.06466086503382,9.816548841210054,75.433069
internal183,29.973462479192968,-8.468009510100252,73.46832900000001
internal184,36.397233390001595,-6.228100159785387,71.460019
internal191,-36.350343759211285,-1.1225728457894764,57.09492399999999
internal193,-29.682854631801813,13.031784339819824,67.435904
internal197,-37.11367340020688,16.862232581691632,67.720424
internal198,-38.24755834727125,12.407271815323504,68.29361399999999
internal199,23.259390953294453,22.603108776944016,72.205271
internal207,34.048970734015654,-7.854573649939398,74.89473900000002
internal209,33.929436171038404,-7.538666347687599,73.69824700000001
internal215,-35.702136795077045,18.357631687117642,71.059134
internal219,18.864334774726494,21.575793912918225,74.466341
internal220,31.143995811240885,22.290295566097733,79.67163099999999
internal227,15.07436716827021,27.047016757185993,75.997301
internal229,30.980755226510844,17.961196472773956,81.47942099999999
internal242,19.3193204521334,31.0197691619399,76.028348
internal243,9.313426841824509,25.26275349013919,77.17417099999999
internal247,15.44650250476227,33.72219471016557,77.823448
internal248,17.61995952252069,29.940360093849318,76.628121
internal252,11.630654565369616,21.4353481443665,81.044401
internal254,15.749996193544677,35.660077542634866,79.852028
internal255,13.593881637031409,32.86528209698653,81.695978
internal256,9.70478539812675,32.7776867532011,84.63974099999999
internal262,14.216786301276029,18.469349428592963,83.338331
internal272,18.672707940013737,35.04469596075385,82.47242800000001
internal280,18.533926468983886,35.461923674319685,85.27476800000001
internal281,19.98057410963121,34.38131561443561,86.43971800000001
internal282,16.82175935990587,36.526556651089884,88.586008
