name,x,y,z
Tricholepidion,296.6754589208661,-73.91672028742357,309.728126391001
Atelura,124.02018252253036,240.96985215466813,340.5349415570614
Ctenolepisma,200.64716175332225,84.22349384669967,-376.90667453127793
Challia,388.45571889376305,54.739746551488956,188.46017178131854
Euborellia,370.31741223614546,225.8031334657254,35.90934214685896
Apachyus,238.82772467975687,-226.49784925454927,-284.7306867005896
Forficula,-17.578775734249263,413.60581286876675,134.28603779428178
Chelisoches,-152.14269884659024,406.9472905906717,25.651970883789552
Nesogaster,5.870101378490184,-371.01049448689963,-227.43851176093304
Labidura,-54.918461641070564,408.11136523067574,140.85665721636244
Usazoros,348.0960103646803,-88.59226779909305,245.7480404724354
Spaniocerca,350.9450183286864,46.230137650689414,253.20325871661268
Mesocapnia,-84.06742170267833,398.1367817014141,-154.37387540105414
Strophopteryx,138.88709509578254,291.6586773565788,-291.6455253901588
Leuctra,126.10967525572792,-317.68332484867824,-269.4163630175785
Tyrrhenoleuctra,212.10586383827362,275.0949594956701,262.1934162543578
Cosmioperla,-4.159043767226816,384.7303038653499,203.4129233462158
Diamphipnopsis,-56.66379420271921,427.9817037245515,-55.06720843857742
Zelandoperla,40.884430934228064,-423.7392289511428,-90.47127111249712
Penturoperla,247.39396679660177,99.63430429726677,-343.9196887959123
Peltoperla,172.36665398025804,-315.52943013154186,-245.2395503546483
Pteronarcys,394.19663731108693,119.06429552832387,140.86953682258982
Siphonoperla,246.09259847358103,-69.95953702386657,352.07331324251584
Xanthoperla,286.22366490142014,251.2970715200479,-210.56428291019122
Chloroperla,234.4551235873593,349.3163104038527,111.44699211334006
Perlodes,434.4142576364056,12.053682968553753,23.462379051150247
Perla,94.08794813144206,-423.5017195868104,34.71704574219015
Cerconychia,13.080648774574243,-402.60255190168573,-164.77743647575738
Scopura,366.60243454833784,-162.2541968626898,169.3745917347426
Protonemura,183.08504258559566,211.18704259752104,333.60368997056827
Onchestus,77.1713552269736,-420.4460037447301,81.73898463496032
Pachymorpha,314.00499472109334,77.14262112929708,-291.3098025078172
Podacanthus,251.068621224355,-128.84129911468295,331.3245973672613
Parapodacanthus,256.2456930733672,114.02710008580843,332.78745013748096
Xeroderus,-91.60965344126694,415.64906537392625,-90.8572924524395
Dryococelus,404.95358285858,-17.918637658262796,-158.4393887141284
Apterograeffea,315.2524506547729,-1.7222306947842316,-300.0407439319359
Monoiognosis,23.181807098779537,-374.25362598614026,-220.9261166034854
Mauritiophasma,265.3378343411095,-312.3450858700059,-146.45102506184165
Epicharmus,38.127068457882466,401.0679849096962,164.62782229295033
Monandroptera,-130.75827064152617,407.0044819323758,-81.61585683818666
Rhaphiderus,334.38012764003685,165.00887594556158,-224.4404661380174
Extatosoma,337.12888932844214,-174.92681312977615,-212.49998534133357
Cigarrophasma,174.33725248274257,250.46748476366474,-310.29676636176447
Paronchestus,5.315203671636616,-408.2966078816242,150.58934339429138
Ctenomorpha,-139.88250422667645,-411.7099627685501,-18.42045900699773
Acrophylla-1,7.440049696412999,-432.337386582851,-49.40193887754697
Malandania,236.14794783186974,-108.34722775271175,349.15118031410714
Acrophylla-2,48.00138394368939,395.50371733595557,175.16905678391578
Anchiale,-63.65922466230006,421.12600411787275,89.50929288483846
Phasma,-89.51317079257254,-416.5274634108919,88.90324077773231
Tropidoderus,73.5142576729359,329.2800435604836,274.92149529136276
Eurycnema,233.88620121257478,-355.297390600146,92.04635167519601
Labidiophasma,115.86252109516715,326.15113436294826,-263.8424444642476
Cnipsus,291.49897743880075,-247.05944489712758,-208.33026323818694
Leosthenes,143.3778745516937,410.0882664342011,-26.11360878289471
Spinotectarchus,-44.77550029142249,-389.26369312084176,189.42136503892996
Carlius,334.94830186213284,-123.99171060269947,248.69099807416742
Asteliaphasma,419.86059246963924,-50.321422089465024,-102.93861817400204
Niveaphasma,-122.8102144121583,-415.3451676281576,-42.63290637070102
Tectarchus-1,321.0204143164026,-138.32541066176054,-259.2749430604819
Clitarchus,389.6265036254352,129.60007587341912,-144.24468706977854
Pseudoclitarchus,-96.57990907850113,-422.7507842734287,36.954259568080175
Acanthoxyla,154.77391199330725,265.33674173188666,308.3066191229595
Argosarchus,104.78225233836552,315.139866748963,-281.2811151179199
Tectarchus-2,300.2036903496965,-211.79239163914073,233.3093416171585
Micrarchus,184.7585631923691,-234.69827311404794,-316.53201365108515
Trapezaspis,196.3675869745401,298.6130987968269,248.35762471562748
Canachus,243.29641935107793,-157.36451293836922,-324.73802385961795
Microcanachus,382.78385869499124,5.2515411505158065,-207.02768070901277
Asprenas,114.46831046393262,-399.43876964414176,129.44959229886564
Megacrania,70.97915188889962,-347.211452847698,-252.6216315958689
Graeffea,-121.08533961001645,-410.70391574343495,-77.92403907763
Dimorphodes,-80.20995585224964,415.47248703566095,101.78652779331013
Hermarchus,266.6805638630373,104.88153374374217,327.5558921449716
Phasmotaenia-1,258.03135034852903,215.87243704864485,-276.09859634128736
Phasmotaenia-2,241.09261571866125,146.27827600116584,-331.4944016988767
Macrophasma,209.93670917101858,-263.1835155616399,-275.81250337991355
Rhynchacris,199.35792317111364,-197.50314383641305,332.65665239893985
Pterinoxylus,-45.61952529171114,393.9275102605595,179.30838606632804
Diapherodes,229.41838845645282,174.17365432853387,326.2549048175738
Lamponius,-85.36152990910622,414.90308442039384,-99.90175920200758
Agamemnon,427.5238806367078,-20.411017124463818,78.85584066453423
Achrioptera,229.56341657445842,-277.0414665834677,244.86768938669437
Parectatosoma,180.73662217106562,254.51754732217728,-303.25997634526766
