name,x0,y0,z0,x1,y1,z1
branch_'19982',0.0,0.0,0.0,20.951239159849045,4.3184500270742605,5.322146615283179
branch_'20016',0.0,0.0,0.0,140.42457057827593,252.37034611195375,20.985720699701233
branch_'13',20.951239159849045,4.3184500270742605,5.322146615283179,127.34248409146237,31.3739872911335,45.773384354437354
branch_'19612',20.951239159849045,4.3184500270742605,5.322146615283179,33.63764264344963,-0.23452226490732633,6.335293452117436
branch_'19980',140.42457057827593,252.37034611195375,20.985720699701233,232.82939374126323,175.3060031144619,252.60105858945184
branch_Meinertellus,140.42457057827593,252.37034611195375,20.985720699701233,-70.84635369185214,303.60081731616657,-303.67558287613485
branch_Tricholepidion,127.34248409146237,31.3739872911335,45.773384354437354,296.6754589208661,-73.91672028742357,309.728126391001
branch_'14',127.34248409146237,31.3739872911335,45.773384354437354,182.80238844961391,137.66627752752768,1.7663940539383924
branch_'19290',33.63764264344963,-0.23452226490732633,6.335293452117436,51.67307252750508,1.5711390856381051,6.174187977084981
branch_'19613',33.63764264344963,-0.23452226490732633,6.335293452117436,67.2846841299331,-8.689711854044333,15.911235987955546
branch_Pedetontus,232.82939374126323,175.3060031144619,252.60105858945184,-33.38297814061955,312.3093864488097,301.26391361739053
branch_Machiloides,232.82939374126323,175.3060031144619,252.60105858945184,199.37754731706653,-135.0460092020673,362.5226762094499
branch_Atelura,182.80238844961391,137.66627752752768,1.7663940539383924,124.02018252253036,240.96985215466813,340.5349415570614
branch_Ctenolepisma,182.80238844961391,137.66627752752768,1.7663940539383924,200.64716175332225,84.22349384669967,-376.90667453127793
branch_'2308',51.67307252750508,1.5711390856381051,6.174187977084981,123.52541969598346,13.942688180471853,26.585144872151343
branch_'19291',51.67307252750508,1.5711390856381051,6.174187977084981,73.63259722290614,-2.7004429852659864,0.009710952825681537
branch_'19908',67.2846841299331,-8.689711854044333,15.911235987955546,228.8036851102307,-39.786365988633285,55.85652585523488
branch_'19973',67.2846841299331,-8.689711854044333,15.911235987955546,188.82894928993633,-25.31991839823908,47.10457727438034
branch_'28',123.52541969598346,13.942688180471853,26.585144872151343,117.56837074256693,20.7284755670903,43.677297240590235
branch_'2310',123.52541969598346,13.942688180471853,26.585144872151343,134.6707523986669,11.2140862390787,14.565509672203884
branch_'17117',73.63259722290614,-2.7004429852659864,0.009710952825681537,89.51100660341012,-17.48470802268027,-1.4561949874560025
branch_'19272',73.63259722290614,-2.7004429852659864,0.009710952825681537,81.74617429962649,7.605331321961604,-2.5677029606002693
branch_'19375',228.8036851102307,-39.786365988633285,55.85652585523488,230.26492403696108,-55.698454208086474,129.3906336577213
branch_'19910',228.8036851102307,-39.786365988633285,55.85652585523488,241.79566305331673,-30.25913922449735,-6.231588930202111
branch_'19907',188.82894928993633,-25.31991839823908,47.10457727438034,194.69414304458442,-143.66142583114924,89.45079132417825
branch_'19975',188.82894928993633,-25.31991839823908,47.10457727438034,207.94216525949832,79.97682645417225,30.365870754501323
branch_'45',117.56837074256693,20.7284755670903,43.677297240590235,144.07100385411422,10.819534609833942,41.56709481730482
branch_'29',117.56837074256693,20.7284755670903,43.677297240590235,156.21801091542324,48.13953539991418,84.55263317704312
branch_'1615',134.6707523986669,11.2140862390787,14.565509672203884,134.77546823870432,-2.530011883008624,17.415325283251185
branch_'2312',134.6707523986669,11.2140862390787,14.565509672203884,140.61437528294692,24.600876998377483,6.417687958514533
branch_'5391',89.51100660341012,-17.48470802268027,-1.4561949874560025,147.3462068134224,-63.90769132113944,-3.7706828859658064
branch_'17095',89.51100660341012,-17.48470802268027,-1.4561949874560025,102.45712147739958,-4.005630543077653,-1.5274881180067683
branch_'19024',81.74617429962649,7.605331321961604,-2.5677029606002693,94.13884698090581,18.639098158163165,4.807850439225577
branch_'19273',81.74617429962649,7.605331321961604,-2.5677029606002693,132.9935626347895,5.567813680266345,-16.7458698981737
branch_'19376',230.26492403696108,-55.698454208086474,129.3906336577213,271.00342909831517,-37.84562604775549,57.740709274036604
branch_Labidiosticta,230.26492403696108,-55.698454208086474,129.3906336577213,218.30783011860407,-90.5370474307227,365.45349374861553
branch_'19891',241.79566305331673,-30.25913922449735,-6.231588930202111,245.8883474564441,2.1703595147826986,5.118396929871936
branch_'19911',241.79566305331673,-30.25913922449735,-6.231588930202111,265.51293076014895,-64.6239134931805,-48.76252554138634
branch_Prosopistoma,194.69414304458442,-143.66142583114924,89.45079132417825,0.42333400540915367,-422.8695844055317,-102.92063502839616
branch_Anthopotamus,194.69414304458442,-143.66142583114924,89.45079132417825,233.85009575936544,11.043662905700737,366.88375810956313
branch_'19614',207.94216525949832,79.97682645417225,30.365870754501323,233.4033063206515,15.775953999069804,-48.28538777279294
branch_Siphloplecton,207.94216525949832,79.97682645417225,30.365870754501323,208.26321063042082,318.716351604286,210.85028826064644
branch_'46',144.07100385411422,10.819534609833942,41.56709481730482,221.89948636719416,67.29988916788108,-0.9272876947524347
branch_Usazoros,144.07100385411422,10.819534609833942,41.56709481730482,348.0960103646803,-88.59226779909305,245.7480404724354
branch_Spaniocerca,156.21801091542324,48.13953539991418,84.55263317704312,350.9450183286864,46.230137650689414,253.20325871661268
branch_'75',156.21801091542324,48.13953539991418,84.55263317704312,174.09684029757233,91.31092752420784,86.17667974925043
branch_'326',134.77546823870432,-2.530011883008624,17.415325283251185,187.06835231086964,-7.303853321760612,-2.829218100139322
branch_'1616',134.77546823870432,-2.530011883008624,17.415325283251185,201.37648404456877,-7.909131731066386,58.06537921273042
